t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
16.4201,-41.003,15.110,-21.925,8.045,0.000,0.000
16.4549,-38.290,21.035,-20.979,11.672,0.000,0.000
16.4902,-35.672,25.400,-19.244,13.565,0.000,0.000
16.5201,-33.331,28.391,-18.140,15.143,0.000,0.000
16.5547,-31.798,29.987,-17.666,16.562,0.000,0.000
16.5871,-31.205,30.732,-16.720,16.247,0.000,0.000
16.6188,-31.520,30.593,-17.036,15.931,0.000,0.000
16.6633,-32.606,29.180,-18.297,15.931,0.000,0.000
16.6890,-34.631,26.700,-19.086,14.512,0.000,0.000
16.7189,-37.268,22.883,-20.663,12.461,0.000,0.000
16.7612,-40.315,17.274,-21.768,9.149,0.000,0.000
16.7890,-42.719,9.520,-23.818,4.574,0.000,0.000
16.8184,-43.716,-0.492,-22.872,-0.315,0.000,0.000
16.8565,-41.476,-12.296,-22.399,-6.467,0.000,0.000
16.8880,-35.438,-24.322,-19.717,-13.723,0.000,0.000
16.9208,-24.265,-35.079,-14.196,-18.297,0.000,0.000
16.9587,-9.155,-41.217,-6.152,-21.610,0.000,0.000
16.9873,5.703,-41.577,2.524,-23.029,0.000,0.000
17.0205,20.088,-36.719,10.726,-20.821,0.000,0.000
17.0557,30.719,-27.785,17.824,-15.774,0.000,0.000
17.0872,37.836,-17.394,20.348,-9.622,0.000,0.000
17.1207,41.104,-6.909,22.556,-4.259,0.000,0.000
17.1544,41.754,2.852,23.029,1.262,0.000,0.000
17.1990,40.492,10.839,21.768,5.363,0.000,0.000
17.2411,38.606,16.940,21.294,8.991,0.000,0.000
17.2790,36.561,21.192,20.663,11.830,0.000,0.000
17.3164,34.789,24.221,19.244,13.092,0.000,0.000
17.3534,33.628,26.069,18.613,13.881,0.000,0.000
17.3835,33.293,26.561,18.455,14.196,0.000,0.000
17.4182,33.785,25.893,18.771,13.881,0.000,0.000
17.4456,34.946,24.082,19.402,12.777,0.000,0.000
17.4761,36.700,21.016,20.979,11.830,0.000,0.000
17.5060,39.117,16.309,21.452,8.360,0.000,0.000
17.5333,40.889,9.697,22.872,4.574,0.000,0.000
17.5595,41.659,0.845,23.818,0.315,0.000,0.000
17.5873,40.341,-9.798,23.029,-5.205,0.000,0.000
17.6230,35.243,-21.489,19.875,-12.303,0.000,0.000
17.6545,26.309,-31.994,14.827,-17.509,0.000,0.000
17.6918,13.186,-39.785,7.887,-21.768,0.000,0.000
17.7213,-2.240,-42.069,-0.473,-23.345,0.000,0.000
17.7524,-15.741,-39.236,-8.675,-21.925,0.000,0.000
17.7906,-28.612,-31.621,-16.247,-17.666,0.000,0.000
17.8224,-37.306,-21.666,-20.348,-12.303,0.000,0.000
17.8904,-43.369,-1.300,-24.291,-0.946,0.000,0.000
17.9221,-42.953,6.826,-23.345,3.470,0.000,0.000
17.9571,-41.457,13.596,-22.556,7.414,0.000,0.000
17.9910,-39.665,18.435,-21.294,9.780,0.000,0.000
18.0223,-38.151,21.602,-20.663,11.357,0.000,0.000
18.0552,-37.110,23.375,-20.506,12.777,0.000,0.000
18.0905,-36.852,23.766,-19.717,12.461,0.000,0.000
18.1226,-37.558,22.801,-19.717,11.672,0.000,0.000
18.1583,-38.763,20.265,-21.452,10.726,0.000,0.000
18.1905,-40.555,16.095,-22.714,8.675,0.000,0.000
18.2210,-42.385,10.328,-23.660,5.205,0.000,0.000
18.2567,-43.407,2.025,-23.976,0.789,0.000,0.000
18.2890,-42.738,-7.830,-23.660,-3.943,0.000,0.000
18.3201,-38.782,-19.224,-21.294,-10.568,0.000,0.000
18.3558,-30.618,-29.886,-17.193,-15.931,0.000,0.000
18.3881,-18.069,-38.309,-11.357,-20.821,0.000,0.000
18.4218,-3.704,-41.874,-2.997,-23.503,0.000,0.000
18.4578,10.763,-40.378,5.994,-22.714,0.000,0.000
18.4870,23.609,-34.473,12.303,-18.928,0.000,0.000
18.5206,32.839,-25.483,17.824,-14.354,0.000,0.000
18.5900,41.281,-6.082,22.556,-3.786,0.000,0.000
18.6225,41.735,2.536,23.187,0.946,0.000,0.000
18.6585,40.927,9.306,22.556,4.890,0.000,0.000
18.6905,39.748,14.284,22.083,7.571,0.000,0.000
18.7219,38.429,17.785,21.294,9.306,0.000,0.000
18.7557,37.621,19.596,20.663,10.411,0.000,0.000
18.7904,37.268,20.164,20.663,10.095,0.000,0.000
18.8213,37.703,19.262,21.452,10.253,0.000,0.000
18.8544,38.763,16.801,21.452,8.675,0.000,0.000
18.8910,40.259,12.826,22.241,6.467,0.000,0.000
18.9221,41.577,6.845,23.029,3.312,0.000,0.000
18.9546,41.716,-0.909,23.345,-1.262,0.000,0.000
18.9904,40.315,-10.587,21.768,-5.994,0.000,0.000
19.0202,35.653,-21.565,19.402,-11.672,0.000,0.000
19.0896,15.035,-38.845,8.675,-22.241,0.000,0.000
19.1227,0.928,-41.836,1.104,-23.818,0.000,0.000
19.1534,-13.735,-40.082,-7.729,-22.241,0.000,0.000
19.2289,-34.864,-25.148,-18.613,-14.196,0.000,0.000
19.2617,-40.454,-15.369,-22.083,-8.833,0.000,0.000
19.2970,-42.877,-5.886,-23.976,-3.943,0.000,0.000
19.3308,-43.388,2.044,-24.134,0.631,0.000,0.000
19.3614,-42.738,8.423,-23.660,4.890,0.000,0.000
19.3901,-41.634,13.142,-22.556,6.783,0.000,0.000
19.4247,-40.631,16.113,-22.083,8.518,0.000,0.000
19.4560,-40.259,17.552,-22.241,9.780,0.000,0.000
19.4921,-40.334,17.274,-21.610,9.149,0.000,0.000
19.5225,-40.927,15.483,-22.556,7.887,0.000,0.000
19.5558,-42.088,11.981,-23.187,6.152,0.000,0.000
19.5901,-43.306,6.334,-23.345,3.155,0.000,0.000
19.6211,-43.464,-1.161,-23.503,-0.631,0.000,0.000
19.7236,-29.848,-30.732,-16.247,-16.247,0.000,0.000
19.7570,-18.025,-38.252,-10.253,-21.294,0.000,0.000
19.7920,-3.899,-41.930,-2.839,-23.029,0.000,0.000
19.8241,9.836,-40.732,4.890,-22.714,0.000,0.000
19.8568,22.196,-35.205,12.303,-20.190,0.000,0.000
19.8902,31.697,-26.959,17.036,-15.300,0.000,0.000
19.9252,37.426,-17.811,20.821,-10.568,0.000,0.000
19.9552,40.650,-9.073,21.925,-5.363,0.000,0.000
20.0189,41.691,5.565,22.083,2.208,0.000,0.000
20.0560,40.713,10.114,22.872,5.521,0.000,0.000
20.0915,40.158,13.161,21.610,6.625,0.000,0.000
20.1233,39.552,14.656,22.241,7.414,0.000,0.000
20.1560,39.766,14.460,21.925,7.571,0.000,0.000
20.1937,40.259,12.650,22.241,6.467,0.000,0.000
20.2232,41.066,9.167,22.872,4.574,0.000,0.000
20.2577,41.754,3.855,23.029,1.735,0.000,0.000
20.2898,41.483,-3.249,23.818,-2.366,0.000,0.000
20.3228,39.691,-12.221,22.556,-7.098,0.000,0.000
20.3565,35.337,-22.076,19.086,-11.830,0.000,0.000
20.3910,27.230,-31.520,14.512,-17.036,0.000,0.000
20.4234,15.842,-38.624,9.306,-21.137,0.000,0.000
20.4580,2.107,-41.855,1.577,-23.660,0.000,0.000
20.4918,-11.628,-40.788,-6.152,-22.241,0.000,0.000
20.5231,-23.514,-35.514,-13.092,-19.086,0.000,0.000
20.5566,-33.192,-27.388,-17.824,-14.669,0.000,0.000
20.5922,-39.211,-18.240,-20.663,-9.937,0.000,0.000
20.6235,-42.303,-9.426,-22.872,-5.363,0.000,0.000
20.6924,-43.369,4.347,-24.291,2.051,0.000,0.000
20.7268,-42.814,8.814,-23.029,4.574,0.000,0.000
20.7582,-42.303,11.350,-22.872,5.521,0.000,0.000
20.7911,-41.912,12.315,-23.187,6.309,0.000,0.000
20.8265,-42.031,11.527,-23.660,5.521,0.000,0.000
20.8568,-42.934,8.833,-23.503,4.417,0.000,0.000
20.8923,-43.546,4.366,-24.291,1.893,0.000,0.000
20.9268,-43.558,-1.968,-22.714,-1.262,0.000,0.000
20.9592,-42.246,-10.095,-23.345,-5.679,0.000,0.000
20.9940,-38.643,-19.621,-20.979,-11.672,0.000,0.000
21.0230,-31.659,-28.984,-17.351,-16.089,0.000,0.000
21.0559,-20.820,-36.971,-11.988,-20.190,0.000,0.000
21.0924,-8.498,-41.148,-4.259,-23.660,0.000,0.000
21.1255,5.192,-41.596,2.366,-22.872,0.000,0.000
21.1600,18.101,-37.760,9.622,-20.979,0.000,0.000
21.1992,28.000,-30.700,15.458,-17.982,0.000,0.000
21.2302,34.713,-22.120,19.875,-12.934,0.000,0.000
21.2975,41.224,-5.868,23.029,-4.101,0.000,0.000
21.3304,41.773,0.372,22.872,-0.158,0.000,0.000
21.3622,41.596,5.173,22.872,2.524,0.000,0.000
21.3935,41.085,8.341,22.714,4.101,0.000,0.000
21.4250,40.927,9.836,22.556,4.890,0.000,0.000
21.4573,41.066,9.501,22.872,4.732,0.000,0.000
21.4915,41.419,7.533,22.872,3.470,0.000,0.000
21.5230,41.848,3.893,22.241,1.420,0.000,0.000
21.5923,40.631,-9.230,22.083,-5.521,0.000,0.000
21.6250,37.407,-17.867,20.979,-10.095,0.000,0.000
21.6697,31.344,-27.173,17.036,-14.985,0.000,0.000
21.6969,22.372,-34.946,12.303,-19.402,0.000,0.000
21.7243,10.410,-40.536,5.994,-22.872,0.000,0.000
21.7567,-3.148,-41.912,-1.735,-23.187,0.000,0.000
21.7956,-15.325,-39.552,-7.729,-22.241,0.000,0.000
21.8250,-26.681,-33.237,-14.669,-18.928,0.000,0.000
21.8572,-34.688,-25.287,-18.613,-14.512,0.000,0.000
21.8957,-39.766,-17.022,-21.925,-9.780,0.000,0.000
21.9240,-42.359,-9.129,-22.399,-4.890,0.000,0.000
21.9587,-43.539,-2.423,-22.872,-1.893,0.000,0.000
21.9928,-43.426,2.536,-23.818,0.946,0.000,0.000
22.0247,-43.325,5.842,-23.187,2.839,0.000,0.000
22.0957,-43.268,7.281,-23.660,4.101,0.000,0.000
22.1242,-43.268,5.173,-23.660,2.524,0.000,0.000
22.1570,-43.546,1.041,-24.291,0.158,0.000,0.000
22.1930,-43.407,-4.782,-23.976,-2.839,0.000,0.000
22.2241,-41.634,-12.278,-22.556,-6.625,0.000,0.000
22.2569,-37.817,-21.016,-20.506,-11.830,0.000,0.000
22.2949,-30.871,-29.539,-16.562,-17.351,0.000,0.000
22.3236,-20.505,-37.249,-11.672,-20.821,0.000,0.000
22.3591,-8.599,-41.438,-4.890,-22.714,0.000,0.000
22.3921,4.347,-41.773,2.051,-22.872,0.000,0.000
22.4281,16.940,-38.214,8.991,-21.610,0.000,0.000
22.4631,26.719,-31.722,14.354,-18.297,0.000,0.000
22.5265,38.132,-16.177,20.821,-9.464,0.000,0.000
22.5600,40.732,-8.700,22.714,-5.521,0.000,0.000
22.5958,41.792,-2.581,22.714,-2.051,0.000,0.000
22.6324,41.678,1.710,23.660,0.473,0.000,0.000
22.6616,41.539,4.505,23.345,2.208,0.000,0.000
22.6957,41.653,5.722,22.399,2.366,0.000,0.000
22.7253,41.596,5.054,22.872,2.051,0.000,0.000
22.7590,41.754,2.536,23.029,0.946,0.000,0.000
22.7953,41.735,-1.792,23.187,-1.262,0.000,0.000
22.8265,41.003,-7.754,21.925,-4.574,0.000,0.000
22.8951,34.353,-23.691,18.455,-13.092,0.000,0.000
22.9253,26.347,-31.956,14.512,-17.824,0.000,0.000
22.9588,16.252,-38.505,8.833,-20.663,0.000,0.000
22.9945,3.741,-41.930,2.682,-23.029,0.000,0.000
23.0280,-9.167,-41.318,-4.574,-22.241,0.000,0.000
23.0597,-20.366,-37.249,-11.357,-20.821,0.000,0.000
23.0919,-29.867,-30.814,-16.089,-17.036,0.000,0.000
23.1291,-36.732,-22.921,-19.244,-12.146,0.000,0.000
23.1590,-40.574,-15.192,-22.556,-8.833,0.000,0.000
23.2011,-42.618,-8.284,-23.187,-4.574,0.000,0.000
23.2350,-43.407,-2.814,-23.976,-1.577,0.000,0.000
23.2677,-43.565,1.041,-24.134,0.158,0.000,0.000
23.2978,-43.369,3.028,-24.291,1.262,0.000,0.000
23.3630,-43.640,1.710,-23.503,0.473,0.000,0.000
23.3936,-43.520,-1.811,-23.029,-1.104,0.000,0.000
23.4278,-42.971,-6.871,-23.187,-4.574,0.000,0.000
23.4607,-41.123,-14.107,-22.399,-7.571,0.000,0.000
23.4935,-37.129,-22.076,-20.348,-11.830,0.000,0.000
23.5300,-30.322,-30.341,-16.720,-16.562,0.000,0.000
23.5920,-8.934,-41.337,-5.048,-22.083,0.000,0.000
23.6308,3.735,-41.697,1.262,-23.503,0.000,0.000
23.6604,15.230,-38.940,8.518,-21.452,0.000,0.000
23.6980,25.224,-33.098,13.565,-18.613,0.000,0.000
23.7290,32.700,-25.779,17.509,-14.827,0.000,0.000
23.7596,37.192,-18.303,21.294,-10.884,0.000,0.000
23.7939,40.038,-11.375,21.137,-6.783,0.000,0.000
23.8281,41.262,-5.748,22.714,-3.628,0.000,0.000
23.8594,41.754,-1.420,23.029,-1.420,0.000,0.000
23.9077,41.829,1.041,22.399,0.158,0.000,0.000
23.9388,41.754,1.867,23.029,0.631,0.000,0.000
23.9649,41.773,0.940,22.872,-0.473,0.000,0.000
23.9947,41.754,-1.773,23.029,-1.420,0.000,0.000
24.0265,41.318,-6.278,22.241,-3.628,0.000,0.000
24.0598,39.672,-12.379,22.714,-7.256,0.000,0.000
24.0936,36.580,-19.836,20.506,-11.357,0.000,0.000
24.1262,30.990,-27.880,17.036,-14.985,0.000,0.000
24.1602,22.587,-35.003,11.988,-18.928,0.000,0.000
24.1958,11.691,-40.101,7.098,-22.083,0.000,0.000
24.2302,-0.624,-42.031,0.789,-23.660,0.000,0.000
24.2627,-12.650,-40.555,-6.467,-22.714,0.000,0.000
24.2977,-23.079,-35.912,-12.303,-20.190,0.000,0.000
24.3313,-31.539,-29.066,-16.878,-16.878,0.000,0.000
24.4276,-42.460,-8.757,-23.029,-5.048,0.000,0.000
24.4612,-43.325,-4.328,-23.187,-2.208,0.000,0.000
24.4962,-43.602,-1.439,-23.818,-1.262,0.000,0.000
24.5284,-43.602,-0.278,-23.818,-0.631,0.000,0.000
24.5629,-43.716,-0.984,-22.872,-0.631,0.000,0.000
24.5925,-43.501,-3.621,-23.187,-2.208,0.000,0.000
24.6290,-42.953,-7.950,-23.345,-4.417,0.000,0.000
24.6610,-41.236,-13.968,-21.452,-7.256,0.000,0.000
24.6965,-37.602,-21.211,-20.821,-11.672,0.000,0.000
24.7598,-23.117,-35.829,-11.988,-19.402,0.000,0.000
24.8278,-0.315,-42.170,-0.315,-23.976,0.000,0.000
24.8611,11.666,-40.164,5.836,-23.029,0.000,0.000
24.8973,21.779,-35.577,11.357,-20.032,0.000,0.000
24.9278,29.672,-28.946,16.247,-16.405,0.000,0.000
24.9964,38.561,-15.350,20.190,-8.991,0.000,0.000
25.0278,40.650,-9.565,21.925,-5.679,0.000,0.000
25.0607,41.419,-5.256,22.872,-3.312,0.000,0.000
25.0962,41.867,-2.562,22.083,-2.208,0.000,0.000
25.1267,41.773,-1.420,22.872,-1.420,0.000,0.000
25.1647,41.848,-2.284,22.241,-1.577,0.000,0.000
25.2014,41.457,-4.587,22.556,-2.997,0.000,0.000
25.2350,40.751,-8.934,22.556,-5.048,0.000,0.000
25.2651,39.016,-14.700,20.821,-8.518,0.000,0.000
25.2986,35.476,-21.666,19.402,-12.303,0.000,0.000
25.3331,29.848,-29.022,16.247,-15.774,0.000,0.000
25.3646,21.388,-35.596,11.672,-19.875,0.000,0.000
25.3995,10.883,-40.360,6.467,-22.872,0.000,0.000
25.4288,-0.688,-42.031,-0.158,-23.660,0.000,0.000
25.4624,-12.454,-40.360,-6.625,-22.872,0.000,0.000
25.4997,-22.624,-36.284,-11.672,-20.032,0.000,0.000
25.5331,-30.479,-30.107,-16.878,-17.036,0.000,0.000
25.5619,-36.359,-23.142,-19.402,-13.250,0.000,0.000
25.6015,-40.000,-16.549,-21.452,-9.306,0.000,0.000
25.6291,-42.107,-10.864,-23.029,-6.625,0.000,0.000
25.6607,-42.877,-6.770,-23.976,-3.943,0.000,0.000
25.6949,-43.464,-4.448,-23.503,-2.682,0.000,0.000
25.7282,-43.577,-3.678,-22.556,-1.735,0.000,0.000
25.7634,-43.426,-4.549,-23.818,-3.312,0.000,0.000
25.7971,-42.719,-7.438,-23.818,-4.259,0.000,0.000
25.8296,-41.886,-12.120,-21.925,-6.467,0.000,0.000
25.8979,-34.751,-25.306,-19.559,-14.354,0.000,0.000
25.9268,-28.139,-32.113,-15.774,-17.982,0.000,0.000
25.9660,-18.852,-38.050,-10.726,-20.032,0.000,0.000
25.9985,-8.284,-41.539,-4.574,-23.345,0.000,0.000
26.0287,3.344,-41.678,1.577,-23.660,0.000,0.000
26.0629,14.479,-39.218,7.414,-22.083,0.000,0.000
26.0957,23.867,-34.082,13.092,-19.244,0.000,0.000
26.1290,30.776,-27.767,17.351,-15.931,0.000,0.000
26.1644,35.728,-21.489,18.771,-12.303,0.000,0.000
26.1969,38.606,-15.192,21.294,-8.833,0.000,0.000
26.2417,40.341,-10.233,23.029,-5.994,0.000,0.000
26.2690,41.205,-6.732,23.187,-4.259,0.000,0.000
26.2969,41.382,-4.883,23.187,-3.470,0.000,0.000
26.3346,41.438,-4.745,22.714,-3.155,0.000,0.000
26.3640,41.224,-6.221,23.029,-4.101,0.000,0.000
26.3967,40.498,-9.388,23.187,-5.679,0.000,0.000
26.4321,39.192,-14.265,20.821,-7.729,0.000,0.000
26.4626,36.284,-20.366,20.032,-11.357,0.000,0.000
26.5000,31.344,-27.312,17.036,-15.300,0.000,0.000
26.5345,24.240,-33.861,12.934,-18.140,0.000,0.000
26.5636,14.757,-39.154,8.045,-21.137,0.000,0.000
26.5979,3.760,-41.773,2.524,-22.872,0.000,0.000
26.6306,-8.006,-41.558,-3.943,-23.187,0.000,0.000
26.6632,-18.057,-38.410,-8.518,-21.452,0.000,0.000
26.6979,-26.776,-33.369,-13.881,-17.824,0.000,0.000
26.7313,-33.369,-27.136,-17.824,-15.300,0.000,0.000
26.7633,-37.994,-20.700,-20.506,-11.515,0.000,0.000
26.7977,-40.650,-15.073,-21.925,-8.360,0.000,0.000
26.8288,-42.006,-10.763,-22.399,-5.994,0.000,0.000
26.8627,-42.713,-7.754,-22.399,-4.574,0.000,0.000
26.9306,-42.719,-7.085,-23.818,-4.259,0.000,0.000
26.9631,-42.460,-9.426,-23.029,-5.363,0.000,0.000
26.9984,-41.394,-13.634,-21.610,-7.098,0.000,0.000
27.0315,-38.997,-18.852,-20.979,-10.726,0.000,0.000
27.0621,-34.650,-25.520,-18.928,-14.039,0.000,0.000
27.0981,-28.372,-32.170,-15.300,-17.509,0.000,0.000
27.1656,-8.896,-41.363,-5.363,-23.345,0.000,0.000
27.2024,1.773,-42.013,1.420,-23.818,0.000,0.000
27.2358,12.631,-39.905,6.625,-22.241,0.000,0.000
27.2695,21.918,-35.419,11.672,-19.875,0.000,0.000
27.3041,29.003,-29.596,15.931,-16.878,0.000,0.000
27.3361,34.139,-23.300,18.771,-13.408,0.000,0.000
27.3987,39.628,-13.028,21.610,-7.729,0.000,0.000
27.4309,40.536,-9.527,22.872,-5.994,0.000,0.000
27.4665,41.104,-7.735,22.556,-4.732,0.000,0.000
27.4977,41.123,-7.401,22.399,-4.574,0.000,0.000
27.5317,40.788,-8.896,22.241,-5.363,0.000,0.000
27.5647,39.943,-12.044,21.925,-7.098,0.000,0.000
27.5981,38.132,-16.707,20.821,-9.464,0.000,0.000
27.6317,35.123,-22.492,19.402,-12.777,0.000,0.000
27.6647,29.968,-28.927,16.720,-16.562,0.000,0.000
27.6965,22.707,-34.789,12.461,-19.244,0.000,0.000
27.7325,13.344,-39.590,8.045,-21.925,0.000,0.000
27.7655,2.776,-41.716,1.893,-23.345,0.000,0.000
27.7974,-8.341,-41.558,-4.101,-23.187,0.000,0.000
27.8301,-18.259,-38.372,-9.780,-21.768,0.000,0.000
27.8712,-26.561,-33.546,-14.196,-17.824,0.000,0.000
27.9304,-37.325,-21.684,-20.190,-12.146,0.000,0.000
27.9635,-40.158,-16.568,-21.610,-9.149,0.000,0.000
27.9979,-41.634,-12.574,-22.556,-7.098,0.000,0.000
28.0311,-42.322,-10.132,-22.714,-5.363,0.000,0.000
28.0676,-42.694,-9.249,-22.556,-5.363,0.000,0.000
28.0992,-42.284,-10.271,-23.029,-5.679,0.000,0.000
28.1307,-41.401,-12.908,-23.029,-7.256,0.000,0.000
28.1648,-39.785,-17.079,-21.768,-9.306,0.000,0.000
28.1997,-36.990,-22.568,-20.032,-12.146,0.000,0.000
28.2317,-31.994,-28.845,-17.509,-15.774,0.000,0.000
28.2651,-25.028,-34.650,-13.723,-18.928,0.000,0.000
28.2968,-15.703,-39.413,-8.991,-21.925,0.000,0.000
28.3302,-5.199,-41.836,-3.786,-23.818,0.000,0.000
28.3656,4.877,-41.596,2.051,-22.872,0.000,0.000
28.3998,14.972,-39.079,7.729,-21.768,0.000,0.000
28.4305,23.413,-34.416,12.461,-19.402,0.000,0.000
28.4648,30.025,-28.826,16.247,-15.931,0.000,0.000
28.4999,34.763,-23.003,17.982,-12.934,0.000,0.000
28.5294,37.640,-17.987,20.506,-10.568,0.000,0.000
28.5680,39.255,-13.893,21.768,-7.887,0.000,0.000
28.5997,40.101,-11.022,22.083,-6.783,0.000,0.000
28.6296,40.341,-9.918,23.029,-5.679,0.000,0.000
28.6681,40.530,-10.391,21.452,-6.152,0.000,0.000
28.7017,39.672,-12.360,22.714,-7.414,0.000,0.000
28.7320,38.467,-16.019,20.979,-9.306,0.000,0.000
28.7652,35.949,-21.192,19.875,-11.830,0.000,0.000
28.8017,31.975,-26.801,17.666,-15.143,0.000,0.000
28.8307,25.502,-32.820,14.196,-17.982,0.000,0.000
28.8668,17.672,-37.722,10.253,-21.294,0.000,0.000
28.9035,7.912,-41.009,4.732,-23.345,0.000,0.000
28.9326,-3.047,-41.855,-1.104,-23.660,0.000,0.000
28.9665,-13.003,-40.492,-6.467,-21.768,0.000,0.000
29.0005,-21.760,-36.599,-11.515,-20.348,0.000,0.000
29.0329,-29.218,-31.287,-15.616,-17.509,0.000,0.000
29.0653,-34.511,-25.836,-18.613,-14.354,0.000,0.000
29.0996,-38.031,-20.719,-20.190,-11.357,0.000,0.000
29.1334,-40.158,-16.233,-21.610,-8.991,0.000,0.000
29.1687,-41.438,-13.224,-22.714,-7.571,0.000,0.000
29.2058,-41.792,-11.943,-22.714,-6.467,0.000,0.000
