t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
3.6364,2.065,3.494,0.787,23.455,0.000,0.000
3.6679,2.065,3.652,0.787,23.612,0.000,0.000
3.7019,2.065,3.494,0.787,23.455,0.000,0.000
3.7324,2.065,3.652,0.787,23.612,0.000,0.000
3.7657,2.065,3.494,0.787,23.455,0.000,0.000
3.8004,2.065,3.652,0.787,23.612,0.000,0.000
3.8358,2.065,3.652,0.787,23.612,0.000,0.000
3.8674,2.067,3.494,0.630,23.455,0.000,0.000
3.9020,2.067,3.652,0.630,23.612,0.000,0.000
3.9324,2.065,3.494,0.787,23.455,0.000,0.000
3.9685,2.065,3.494,0.787,23.455,0.000,0.000
4.0013,2.065,3.652,0.787,23.612,0.000,0.000
4.0328,2.065,3.652,0.787,23.612,0.000,0.000
4.0664,2.065,3.494,0.787,23.455,0.000,0.000
4.1040,2.065,3.652,0.787,23.612,0.000,0.000
4.1370,2.065,3.494,0.787,23.455,0.000,0.000
4.1676,2.065,3.494,0.787,23.455,0.000,0.000
4.2018,2.065,3.494,0.787,23.455,0.000,0.000
4.2371,2.065,3.494,0.787,23.455,0.000,0.000
4.2707,2.065,3.652,0.787,23.612,0.000,0.000
4.3008,2.067,3.652,0.630,23.612,0.000,0.000
4.3316,2.065,3.494,0.787,23.455,0.000,0.000
4.3665,2.067,3.652,0.630,23.612,0.000,0.000
4.4040,2.065,3.652,0.787,23.612,0.000,0.000
4.4326,2.065,3.494,0.787,23.455,0.000,0.000
4.4683,2.065,3.652,0.787,23.612,0.000,0.000
4.5006,2.065,3.494,0.787,23.455,0.000,0.000
4.5329,2.065,3.652,0.787,23.612,0.000,0.000
4.5656,2.065,3.652,0.787,23.612,0.000,0.000
4.6038,2.065,3.652,0.787,23.612,0.000,0.000
4.6341,2.067,3.494,0.630,23.455,0.000,0.000
4.6694,2.065,3.494,0.787,23.455,0.000,0.000
4.7010,2.065,3.652,0.787,23.612,0.000,0.000
4.7323,2.065,3.494,0.787,23.455,0.000,0.000
4.7667,2.065,3.652,0.787,23.612,0.000,0.000
4.8026,2.065,3.494,0.787,23.455,0.000,0.000
4.8364,2.065,3.652,0.787,23.612,0.000,0.000
4.8677,2.065,3.652,0.787,23.612,0.000,0.000
4.8989,2.065,3.652,0.787,23.612,0.000,0.000
4.9340,2.065,3.652,0.787,23.612,0.000,0.000
4.9687,2.065,3.652,0.787,23.612,0.000,0.000
5.0037,2.065,3.652,0.787,23.612,0.000,0.000
5.0412,2.065,3.652,0.787,23.612,0.000,0.000
5.0725,2.065,3.652,0.787,23.612,0.000,0.000
5.1084,2.065,3.652,0.787,23.612,0.000,0.000
5.1417,2.065,3.494,0.787,23.455,0.000,0.000
5.1747,2.065,3.652,0.787,23.612,0.000,0.000
5.2086,2.065,3.494,0.787,23.455,0.000,0.000
5.2414,2.065,3.652,0.787,23.612,0.000,0.000
5.2727,2.065,3.652,0.787,23.612,0.000,0.000
5.3069,2.065,3.652,0.787,23.612,0.000,0.000
5.3373,2.065,3.494,0.787,23.455,0.000,0.000
5.3668,2.065,3.650,0.787,23.769,0.000,0.000
5.4051,2.065,3.652,0.787,23.612,0.000,0.000
5.4381,2.065,3.652,0.787,23.612,0.000,0.000
5.4699,2.065,3.494,0.787,23.455,0.000,0.000
5.5031,2.065,3.494,0.787,23.455,0.000,0.000
5.5364,2.065,3.652,0.787,23.612,0.000,0.000
5.5690,2.067,3.494,0.630,23.455,0.000,0.000
5.6030,2.065,3.494,0.787,23.455,0.000,0.000
5.6383,2.065,3.652,0.787,23.612,0.000,0.000
5.6680,2.065,3.652,0.787,23.612,0.000,0.000
5.7054,2.065,3.652,0.787,23.612,0.000,0.000
5.7407,2.065,3.652,0.787,23.612,0.000,0.000
5.7724,2.065,3.494,0.787,23.455,0.000,0.000
5.8065,2.065,3.494,0.787,23.455,0.000,0.000
5.8388,2.065,3.494,0.787,23.455,0.000,0.000
5.8730,2.065,3.494,0.787,23.455,0.000,0.000
5.9054,2.067,3.652,0.630,23.612,0.000,0.000
5.9358,2.065,3.494,0.787,23.455,0.000,0.000
5.9686,2.065,3.494,0.787,23.455,0.000,0.000
6.0050,2.065,3.494,0.787,23.455,0.000,0.000
6.0380,2.065,3.494,0.787,23.455,0.000,0.000
6.0714,2.067,3.494,0.630,23.455,0.000,0.000
6.1031,2.065,3.652,0.787,23.612,0.000,0.000
6.1375,2.065,3.494,0.787,23.455,0.000,0.000
6.1707,2.067,3.494,0.630,23.455,0.000,0.000
6.2054,2.067,3.652,0.630,23.612,0.000,0.000
6.2392,2.065,3.652,0.787,23.612,0.000,0.000
6.2695,2.065,3.652,0.787,23.612,0.000,0.000
6.3037,2.065,3.494,0.787,23.455,0.000,0.000
6.3354,2.065,3.494,0.787,23.455,0.000,0.000
6.3713,2.065,3.494,0.787,23.455,0.000,0.000
6.4060,2.065,3.652,0.787,23.612,0.000,0.000
6.4363,2.065,3.494,0.787,23.455,0.000,0.000
6.4723,2.065,3.652,0.787,23.612,0.000,0.000
6.5057,2.065,3.494,0.787,23.455,0.000,0.000
6.5404,2.065,3.652,0.787,23.612,0.000,0.000
6.5708,2.065,3.652,0.787,23.612,0.000,0.000
6.6056,2.065,3.494,0.787,23.455,0.000,0.000
6.6401,2.065,3.494,0.787,23.455,0.000,0.000
6.6714,2.065,3.494,0.787,23.455,0.000,0.000
6.7061,2.065,3.652,0.787,23.612,0.000,0.000
6.7394,2.065,3.494,0.787,23.455,0.000,0.000
6.7722,2.065,3.652,0.787,23.612,0.000,0.000
6.8069,2.065,3.652,0.787,23.612,0.000,0.000
6.8366,2.065,3.494,0.787,23.455,0.000,0.000
6.8699,2.065,3.652,0.787,23.612,0.000,0.000
6.9047,2.065,3.652,0.787,23.612,0.000,0.000
6.9381,2.065,3.652,0.787,23.612,0.000,0.000
6.9732,2.067,3.652,0.630,23.612,0.000,0.000
7.0061,2.065,3.652,0.787,23.612,0.000,0.000
7.0393,2.065,3.652,0.787,23.612,0.000,0.000
7.0732,2.065,3.652,0.787,23.612,0.000,0.000
7.1057,2.065,3.652,0.787,23.612,0.000,0.000
7.1476,2.065,3.652,0.787,23.612,0.000,0.000
7.1770,2.065,3.494,0.787,23.455,0.000,0.000
7.2108,2.067,3.652,0.630,23.612,0.000,0.000
7.2429,2.065,3.652,0.787,23.612,0.000,0.000
7.2781,2.065,3.652,0.787,23.612,0.000,0.000
7.3149,2.065,3.652,0.787,23.612,0.000,0.000
7.3444,2.065,3.652,0.787,23.612,0.000,0.000
7.3775,2.065,3.494,0.787,23.455,0.000,0.000
7.4150,2.065,3.494,0.787,23.455,0.000,0.000
7.4463,2.065,3.652,0.787,23.612,0.000,0.000
7.4768,2.065,3.652,0.787,23.612,0.000,0.000
7.5156,2.065,3.652,0.787,23.612,0.000,0.000
7.5459,2.065,3.494,0.787,23.455,0.000,0.000
7.5771,2.065,3.652,0.787,23.612,0.000,0.000
7.6145,2.065,3.652,0.787,23.612,0.000,0.000
7.6455,2.065,3.494,0.787,23.455,0.000,0.000
7.6779,2.067,3.494,0.630,23.455,0.000,0.000
7.7077,2.065,3.494,0.787,23.455,0.000,0.000
7.7443,2.065,3.494,0.787,23.455,0.000,0.000
