t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
1.7984,2.073,3.572,0.630,23.457,0.000,0.000
1.8327,2.073,3.412,0.630,23.457,0.000,0.000
1.8659,2.073,3.572,0.630,23.457,0.000,0.000
1.9002,2.073,3.572,0.630,23.457,0.000,0.000
1.9317,2.073,3.572,0.630,23.457,0.000,0.000
1.9532,2.073,3.572,0.630,23.457,0.000,0.000
2.0004,2.073,3.572,0.630,23.457,0.000,0.000
2.0327,2.073,3.412,0.630,23.457,0.000,0.000
2.0570,2.073,3.412,0.630,23.457,0.000,0.000
2.1003,2.073,3.412,0.630,23.457,0.000,0.000
2.1313,2.070,3.412,0.787,23.457,0.000,0.000
2.1659,2.070,3.412,0.787,23.457,0.000,0.000
2.2007,2.070,3.412,0.787,23.457,0.000,0.000
2.2323,2.070,3.572,0.787,23.457,0.000,0.000
2.2646,2.073,3.572,0.630,23.457,0.000,0.000
2.3012,2.073,3.409,0.630,23.614,0.000,0.000
2.3353,2.070,3.412,0.787,23.457,0.000,0.000
2.3670,2.070,3.412,0.787,23.457,0.000,0.000
2.3967,2.070,3.412,0.787,23.457,0.000,0.000
2.4328,2.070,3.412,0.787,23.457,0.000,0.000
2.4673,2.070,3.572,0.787,23.457,0.000,0.000
2.5010,2.073,3.412,0.630,23.457,0.000,0.000
2.5241,2.073,3.412,0.630,23.457,0.000,0.000
2.5631,2.073,3.412,0.630,23.457,0.000,0.000
2.5887,2.073,3.412,0.630,23.457,0.000,0.000
2.6115,2.070,3.412,0.787,23.457,0.000,0.000
2.6654,2.073,3.572,0.630,23.457,0.000,0.000
2.6996,2.070,3.412,0.787,23.457,0.000,0.000
2.7328,2.070,3.412,0.787,23.457,0.000,0.000
2.7560,2.070,3.412,0.787,23.457,0.000,0.000
2.7786,2.070,3.412,0.787,23.457,0.000,0.000
2.8319,2.070,3.412,0.787,23.457,0.000,0.000
2.8540,2.070,3.412,0.787,23.457,0.000,0.000
2.9011,2.070,3.412,0.787,23.457,0.000,0.000
2.9303,2.070,3.412,0.787,23.457,0.000,0.000
2.9672,2.070,3.412,0.787,23.457,0.000,0.000
2.9908,2.070,3.412,0.787,23.457,0.000,0.000
3.0315,2.070,3.412,0.787,23.457,0.000,0.000
3.0541,2.070,3.412,0.787,23.457,0.000,0.000
3.1000,2.073,3.412,0.630,23.457,0.000,0.000
3.1327,2.073,3.412,0.630,23.457,0.000,0.000
3.1553,2.073,3.412,0.630,23.457,0.000,0.000
3.1766,2.073,3.572,0.630,23.457,0.000,0.000
3.2315,2.073,3.730,0.630,23.614,0.000,0.000
3.2537,2.073,3.730,0.630,23.614,0.000,0.000
3.3013,2.073,3.572,0.630,23.457,0.000,0.000
3.3401,2.070,3.412,0.787,23.457,0.000,0.000
3.3655,2.070,3.412,0.787,23.457,0.000,0.000
3.3888,2.073,3.412,0.630,23.457,0.000,0.000
3.4096,2.070,3.412,0.787,23.457,0.000,0.000
3.4332,2.073,3.730,0.630,23.614,0.000,0.000
3.4679,2.070,3.569,0.787,23.614,0.000,0.000
3.5026,2.073,3.412,0.630,23.457,0.000,0.000
3.5332,2.070,3.412,0.787,23.457,0.000,0.000
3.6014,2.073,3.412,0.630,23.457,0.000,0.000
3.6326,2.070,3.412,0.787,23.457,0.000,0.000
3.6574,2.070,3.412,0.787,23.457,0.000,0.000
3.6995,2.073,3.572,0.630,23.457,0.000,0.000
3.7325,2.070,3.572,0.787,23.457,0.000,0.000
3.7546,2.070,3.572,0.787,23.457,0.000,0.000
3.7983,2.073,3.572,0.630,23.457,0.000,0.000
3.8217,2.073,3.572,0.630,23.457,0.000,0.000
3.8449,2.073,3.412,0.630,23.457,0.000,0.000
3.8973,2.070,3.412,0.787,23.457,0.000,0.000
3.9281,2.070,3.412,0.787,23.457,0.000,0.000
3.9502,2.073,3.569,0.630,23.614,0.000,0.000
3.9735,2.073,3.412,0.630,23.457,0.000,0.000
4.0010,2.070,3.412,0.787,23.457,0.000,0.000
4.0346,2.073,3.569,0.630,23.614,0.000,0.000
4.0649,2.073,3.412,0.630,23.457,0.000,0.000
4.1309,2.073,3.412,0.630,23.457,0.000,0.000
4.1520,2.073,3.412,0.630,23.457,0.000,0.000
4.1758,2.073,3.412,0.630,23.457,0.000,0.000
4.1993,2.073,3.569,0.630,23.614,0.000,0.000
4.2366,2.073,3.412,0.630,23.457,0.000,0.000
4.3044,2.073,3.412,0.630,23.457,0.000,0.000
4.3364,2.073,3.569,0.630,23.614,0.000,0.000
4.3604,2.073,3.569,0.630,23.614,0.000,0.000
4.3841,2.073,3.569,0.630,23.614,0.000,0.000
4.4069,2.073,3.569,0.630,23.614,0.000,0.000
4.4360,2.070,3.412,0.787,23.457,0.000,0.000
4.4667,2.073,3.412,0.630,23.457,0.000,0.000
4.5019,2.073,3.412,0.630,23.457,0.000,0.000
4.5342,2.073,3.412,0.630,23.457,0.000,0.000
4.5662,2.070,3.569,0.787,23.614,0.000,0.000
4.6020,2.070,3.569,0.787,23.614,0.000,0.000
4.6331,2.073,3.412,0.630,23.457,0.000,0.000
4.6705,2.073,3.569,0.630,23.614,0.000,0.000
4.7038,2.073,3.412,0.630,23.457,0.000,0.000
4.7354,2.073,3.412,0.630,23.457,0.000,0.000
4.7696,2.073,3.412,0.630,23.457,0.000,0.000
4.8031,2.073,3.412,0.630,23.457,0.000,0.000
4.8361,2.073,3.412,0.630,23.457,0.000,0.000
4.8672,2.070,3.412,0.787,23.457,0.000,0.000
4.9089,2.073,3.412,0.630,23.457,0.000,0.000
4.9430,2.073,3.412,0.630,23.457,0.000,0.000
4.9756,2.070,3.412,0.787,23.457,0.000,0.000
5.0062,2.070,3.412,0.787,23.457,0.000,0.000
5.0403,2.073,3.412,0.630,23.457,0.000,0.000
5.0773,2.073,3.412,0.630,23.457,0.000,0.000
5.1100,2.073,3.412,0.630,23.457,0.000,0.000
5.1444,2.073,3.412,0.630,23.457,0.000,0.000
5.1752,2.073,3.412,0.630,23.457,0.000,0.000
5.2128,2.073,3.412,0.630,23.457,0.000,0.000
5.2428,2.073,3.730,0.630,23.614,0.000,0.000
5.2677,2.073,3.730,0.630,23.614,0.000,0.000
5.3061,2.070,3.569,0.787,23.614,0.000,0.000
5.3352,2.073,3.412,0.630,23.457,0.000,0.000
5.3689,2.070,3.572,0.787,23.457,0.000,0.000
5.4027,2.073,3.412,0.630,23.457,0.000,0.000
5.4372,2.070,3.569,0.787,23.614,0.000,0.000
5.4690,2.070,3.572,0.787,23.457,0.000,0.000
5.5027,2.070,3.412,0.787,23.457,0.000,0.000
5.5370,2.073,3.412,0.630,23.457,0.000,0.000
5.5677,2.070,3.572,0.787,23.457,0.000,0.000
5.6067,2.073,3.572,0.630,23.457,0.000,0.000
5.6393,2.070,3.412,0.787,23.457,0.000,0.000
5.6726,2.073,3.412,0.630,23.457,0.000,0.000
5.7062,2.070,3.730,0.787,23.614,0.000,0.000
5.7376,2.073,3.569,0.630,23.614,0.000,0.000
5.7711,2.073,3.412,0.630,23.457,0.000,0.000
5.8030,2.073,3.412,0.630,23.457,0.000,0.000
5.8369,2.073,3.572,0.630,23.457,0.000,0.000
5.8699,2.073,3.412,0.630,23.457,0.000,0.000
5.9036,2.073,3.569,0.630,23.614,0.000,0.000
5.9396,2.070,3.572,0.787,23.457,0.000,0.000
5.9683,2.070,3.730,0.787,23.614,0.000,0.000
6.0028,2.073,3.730,0.630,23.614,0.000,0.000
6.0394,2.073,3.730,0.630,23.614,0.000,0.000
6.0708,2.070,3.412,0.787,23.457,0.000,0.000
6.1041,2.070,3.569,0.787,23.614,0.000,0.000
6.1381,2.073,3.730,0.630,23.614,0.000,0.000
6.1720,2.073,3.569,0.630,23.614,0.000,0.000
6.2015,2.073,3.412,0.630,23.457,0.000,0.000
6.2374,2.073,3.412,0.630,23.457,0.000,0.000
6.2710,2.073,3.409,0.630,23.614,0.000,0.000
6.3056,2.073,3.412,0.630,23.457,0.000,0.000
6.3375,2.070,3.409,0.787,23.614,0.000,0.000
6.3722,2.070,3.567,0.787,23.771,0.000,0.000
6.4038,2.073,3.730,0.630,23.614,0.000,0.000
6.4379,2.070,3.569,0.787,23.614,0.000,0.000
6.4738,2.073,3.569,0.630,23.614,0.000,0.000
6.5044,2.073,3.412,0.630,23.457,0.000,0.000
6.5344,2.073,3.412,0.630,23.457,0.000,0.000
6.5722,2.073,3.412,0.630,23.457,0.000,0.000
6.6048,2.070,3.412,0.787,23.457,0.000,0.000
6.6374,2.070,3.412,0.787,23.457,0.000,0.000
6.6734,2.073,3.569,0.630,23.614,0.000,0.000
6.7053,2.073,3.412,0.630,23.457,0.000,0.000
6.7372,2.073,3.412,0.630,23.457,0.000,0.000
6.7705,2.070,3.412,0.787,23.457,0.000,0.000
6.8036,2.073,3.412,0.630,23.457,0.000,0.000
6.8387,2.070,3.412,0.787,23.457,0.000,0.000
6.8686,2.073,3.572,0.630,23.457,0.000,0.000
6.9023,2.073,3.572,0.630,23.457,0.000,0.000
6.9440,2.070,3.412,0.787,23.457,0.000,0.000
6.9686,2.073,3.412,0.630,23.457,0.000,0.000
7.0069,2.073,3.412,0.630,23.457,0.000,0.000
7.0427,2.073,3.412,0.630,23.457,0.000,0.000
7.0738,2.073,3.412,0.630,23.457,0.000,0.000
7.1136,2.073,3.412,0.630,23.457,0.000,0.000
7.1456,2.070,3.412,0.787,23.457,0.000,0.000
7.1806,2.073,3.412,0.630,23.457,0.000,0.000
7.2091,2.073,3.572,0.630,23.457,0.000,0.000
7.2459,2.070,3.412,0.787,23.457,0.000,0.000
7.2772,2.073,3.412,0.630,23.457,0.000,0.000
7.3114,2.073,3.412,0.630,23.457,0.000,0.000
7.3436,2.073,3.412,0.630,23.457,0.000,0.000
7.3762,2.070,3.412,0.787,23.457,0.000,0.000
7.4115,2.073,3.412,0.630,23.457,0.000,0.000
7.4446,2.070,3.412,0.787,23.457,0.000,0.000
7.4821,2.073,3.412,0.630,23.457,0.000,0.000
7.5134,2.073,3.412,0.630,23.457,0.000,0.000
7.5481,2.073,3.569,0.630,23.614,0.000,0.000
7.5801,2.073,3.412,0.630,23.457,0.000,0.000
7.6115,2.073,3.412,0.630,23.457,0.000,0.000
7.6459,2.073,3.412,0.630,23.457,0.000,0.000
7.6761,2.070,3.412,0.787,23.457,0.000,0.000
7.7096,2.070,3.412,0.787,23.457,0.000,0.000
7.7452,2.073,3.412,0.630,23.457,0.000,0.000
7.7800,2.070,3.409,0.787,23.614,0.000,0.000
7.8104,2.073,3.412,0.630,23.457,0.000,0.000
7.8452,2.070,3.572,0.787,23.457,0.000,0.000
7.8713,2.073,3.569,0.630,23.614,0.000,0.000
7.9100,2.073,3.412,0.630,23.457,0.000,0.000
7.9392,2.073,3.412,0.630,23.457,0.000,0.000
7.9722,2.073,3.412,0.630,23.457,0.000,0.000
8.0045,2.070,3.412,0.787,23.457,0.000,0.000
8.0375,2.073,3.412,0.630,23.457,0.000,0.000
8.0733,2.073,3.412,0.630,23.457,0.000,0.000
8.1073,2.073,3.412,0.630,23.457,0.000,0.000
8.1401,2.073,3.572,0.630,23.457,0.000,0.000
8.1739,2.073,3.572,0.630,23.457,0.000,0.000
8.2067,2.070,3.412,0.787,23.457,0.000,0.000
8.2412,2.073,3.572,0.630,23.457,0.000,0.000
8.2710,2.070,3.572,0.787,23.457,0.000,0.000
8.3077,2.073,3.569,0.630,23.614,0.000,0.000
8.3411,2.073,3.572,0.630,23.457,0.000,0.000
8.3720,2.073,3.412,0.630,23.457,0.000,0.000
8.4072,2.073,3.412,0.630,23.457,0.000,0.000
8.4370,2.073,3.412,0.630,23.457,0.000,0.000
8.4725,2.073,3.730,0.630,23.614,0.000,0.000
8.5072,2.070,3.412,0.787,23.457,0.000,0.000
8.5381,2.073,3.412,0.630,23.457,0.000,0.000
8.5736,2.073,3.412,0.630,23.457,0.000,0.000
8.6072,2.073,3.569,0.630,23.614,0.000,0.000
8.6409,2.073,3.412,0.630,23.457,0.000,0.000
8.6737,2.070,3.569,0.787,23.614,0.000,0.000
8.7074,2.073,3.412,0.630,23.457,0.000,0.000
8.7401,2.070,3.412,0.787,23.457,0.000,0.000
8.7701,2.070,3.572,0.787,23.457,0.000,0.000
8.8065,2.070,3.567,0.787,23.771,0.000,0.000
8.8425,2.073,3.412,0.630,23.457,0.000,0.000
8.8711,2.073,3.569,0.630,23.614,0.000,0.000
8.9085,2.073,3.412,0.630,23.457,0.000,0.000
8.9421,2.073,3.409,0.630,23.614,0.000,0.000
8.9723,2.073,3.572,0.630,23.457,0.000,0.000
9.0073,2.070,3.412,0.787,23.457,0.000,0.000
9.0411,2.073,3.412,0.630,23.457,0.000,0.000
9.0711,2.073,3.412,0.630,23.457,0.000,0.000
9.1105,2.073,3.412,0.630,23.457,0.000,0.000
9.1364,2.073,3.730,0.630,23.614,0.000,0.000
9.1733,2.070,3.730,0.787,23.614,0.000,0.000
9.2073,2.073,3.730,0.630,23.614,0.000,0.000
9.2425,2.070,3.572,0.787,23.457,0.000,0.000
9.2727,2.070,3.412,0.787,23.457,0.000,0.000
9.3095,2.073,3.412,0.630,23.457,0.000,0.000
9.3411,2.070,3.730,0.787,23.614,0.000,0.000
9.3735,2.073,3.572,0.630,23.457,0.000,0.000
9.4068,2.073,3.572,0.630,23.457,0.000,0.000
9.4404,2.070,3.412,0.787,23.457,0.000,0.000
9.4761,2.073,3.412,0.630,23.457,0.000,0.000
9.5090,2.070,3.412,0.787,23.457,0.000,0.000
9.5419,2.073,3.572,0.630,23.457,0.000,0.000
9.5757,2.073,3.412,0.630,23.457,0.000,0.000
9.6054,2.073,3.569,0.630,23.614,0.000,0.000
9.6405,2.073,3.412,0.630,23.457,0.000,0.000
9.6761,2.073,3.572,0.630,23.457,0.000,0.000
9.7099,2.073,3.412,0.630,23.457,0.000,0.000
9.7453,2.073,3.412,0.630,23.457,0.000,0.000
9.7791,2.073,3.569,0.630,23.614,0.000,0.000
9.8102,2.073,3.569,0.630,23.614,0.000,0.000
9.8454,2.073,3.412,0.630,23.457,0.000,0.000
9.8788,2.073,3.569,0.630,23.614,0.000,0.000
9.9123,2.070,3.412,0.787,23.457,0.000,0.000
9.9465,2.073,3.569,0.630,23.614,0.000,0.000
9.9785,2.070,3.567,0.787,23.771,0.000,0.000
10.0148,2.073,3.569,0.630,23.614,0.000,0.000
10.0477,2.073,3.412,0.630,23.457,0.000,0.000
10.0772,2.073,3.412,0.630,23.457,0.000,0.000
10.1133,2.073,3.412,0.630,23.457,0.000,0.000
10.1480,2.070,3.412,0.787,23.457,0.000,0.000
10.1799,2.073,3.730,0.630,23.614,0.000,0.000
10.2124,2.073,3.412,0.630,23.457,0.000,0.000
10.2450,2.073,3.412,0.630,23.457,0.000,0.000
10.2747,2.070,3.569,0.787,23.614,0.000,0.000
10.3075,2.073,3.412,0.630,23.457,0.000,0.000
10.3416,2.073,3.412,0.630,23.457,0.000,0.000
10.3750,2.070,3.572,0.787,23.457,0.000,0.000
10.4076,2.073,3.412,0.630,23.457,0.000,0.000
10.4432,2.073,3.572,0.630,23.457,0.000,0.000
10.4743,2.070,3.412,0.787,23.457,0.000,0.000
10.5068,2.070,3.572,0.787,23.457,0.000,0.000
10.5413,2.073,3.572,0.630,23.457,0.000,0.000
10.5736,2.070,3.412,0.787,23.457,0.000,0.000
10.6072,2.073,3.412,0.630,23.457,0.000,0.000
10.6451,2.073,3.412,0.630,23.457,0.000,0.000
10.6768,2.073,3.572,0.630,23.457,0.000,0.000
10.7096,2.070,3.412,0.787,23.457,0.000,0.000
10.7444,2.073,3.412,0.630,23.457,0.000,0.000
10.7770,2.070,3.572,0.787,23.457,0.000,0.000
11.0094,2.492,3.094,3.936,23.299,0.000,0.000
11.0416,2.632,3.100,5.038,22.984,0.000,0.000
11.0754,3.090,2.943,6.297,22.827,0.000,0.000
11.1096,3.542,2.631,7.871,22.355,0.000,0.000
11.1433,4.148,2.325,9.760,21.567,0.000,0.000
11.1795,5.066,1.543,12.122,20.466,0.000,0.000
11.2118,6.139,0.296,14.798,18.576,0.000,0.000
11.2433,7.526,-1.733,17.789,15.585,0.000,0.000
11.2806,8.587,-4.701,21.095,11.335,0.000,0.000
11.3104,9.351,-9.403,23.142,5.510,0.000,0.000
11.3414,9.812,-16.476,24.244,-2.204,0.000,0.000
11.3820,9.859,-25.793,21.725,-9.918,0.000,0.000
11.4790,11.806,-29.731,21.725,-9.918,0.000,0.000
11.5100,11.806,-29.731,21.725,-9.918,0.000,0.000
11.5417,11.806,-29.731,21.725,-9.918,0.000,0.000
11.5779,11.806,-29.731,21.725,-9.918,0.000,0.000
11.6081,11.806,-29.731,21.725,-9.918,0.000,0.000
11.6421,11.806,-29.731,21.725,-9.918,0.000,0.000
11.6778,11.806,-29.731,21.725,-9.918,0.000,0.000
11.7095,11.806,-29.731,21.725,-9.918,0.000,0.000
11.7411,11.806,-29.731,21.725,-9.918,0.000,0.000
11.7768,11.806,-29.731,21.725,-9.918,0.000,0.000
11.8131,11.806,-29.731,21.725,-9.918,0.000,0.000
11.8398,11.806,-29.731,21.725,-9.918,0.000,0.000
11.8781,11.806,-29.731,21.725,-9.918,0.000,0.000
11.9157,11.806,-29.731,21.725,-9.918,0.000,0.000
11.9431,11.806,-29.731,21.725,-9.918,0.000,0.000
11.9758,11.806,-29.731,21.725,-9.918,0.000,0.000
12.0099,11.806,-29.731,21.725,-9.918,0.000,0.000
12.0458,11.806,-29.731,21.725,-9.918,0.000,0.000
12.0850,11.806,-29.731,21.725,-9.918,0.000,0.000
12.1152,11.806,-29.731,19.206,-14.168,0.000,0.000
12.1472,11.806,-29.731,21.882,-8.973,0.000,0.000
12.1773,11.806,-29.731,22.984,-4.565,0.000,0.000
12.2127,11.806,-29.731,23.929,0.157,0.000,0.000
12.2455,11.806,-29.731,23.457,4.565,0.000,0.000
12.2798,11.806,-29.731,22.512,7.714,0.000,0.000
12.3123,11.806,-29.731,22.040,9.131,0.000,0.000
12.3490,11.806,-29.731,22.197,8.501,0.000,0.000
12.3832,11.806,-29.731,23.142,5.825,0.000,0.000
12.4156,11.806,-29.731,23.929,0.315,0.000,0.000
12.4510,11.806,-29.731,22.827,-7.084,0.000,0.000
12.4840,11.806,-29.731,18.734,-14.956,0.000,0.000
12.5164,11.806,-29.731,11.492,-20.780,0.000,0.000
12.5634,11.806,-29.731,2.519,-23.299,0.000,0.000
12.5932,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.6546,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.6842,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.7170,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.7502,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.7847,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.8172,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.8488,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.8771,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.9111,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.9459,11.806,-29.731,-6.297,-22.827,0.000,0.000
12.9752,11.806,-29.731,-6.297,-22.827,0.000,0.000
13.0095,11.806,-29.731,-6.297,-22.827,0.000,0.000
13.0458,11.806,-29.731,-6.297,-22.827,0.000,0.000
13.0758,11.806,-29.731,-6.297,-22.827,0.000,0.000
13.1446,11.806,-29.731,-11.650,-19.993,0.000,0.000
13.2095,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.2452,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.2785,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.3104,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.3444,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.3766,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.4115,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.4442,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.4749,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.5117,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.5430,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.5798,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.6115,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.6434,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.6764,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.7130,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.7447,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.7768,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.8136,17.455,-33.081,-11.650,-19.993,0.000,0.000
13.8444,17.455,-33.081,-3.463,-23.142,0.000,0.000
13.8774,17.455,-33.081,-7.399,-21.882,0.000,0.000
13.9423,17.455,-33.081,-7.399,-21.882,0.000,0.000
13.9806,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.0120,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.0446,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.0773,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.1110,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.1473,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.1778,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.2117,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.2446,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.2786,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.3127,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.3455,17.455,-33.081,-7.399,-21.882,0.000,0.000
14.3760,17.455,-33.081,-12.279,-19.678,0.000,0.000
14.4118,17.455,-33.081,-6.140,-22.355,0.000,0.000
14.4496,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.5473,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.5764,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.6119,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.6437,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.6833,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.7205,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.7511,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.7849,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.8195,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.8510,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.8829,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.9174,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.9506,17.455,-33.081,-1.417,-23.299,0.000,0.000
14.9856,17.455,-33.081,-1.417,-23.299,0.000,0.000
15.0168,17.455,-33.081,-1.417,-23.299,0.000,0.000
15.1179,17.455,-33.081,0.630,-23.299,0.000,0.000
15.1853,17.455,-33.081,0.630,-23.299,0.000,0.000
15.2216,17.455,-33.081,0.630,-23.299,0.000,0.000
15.2511,17.455,-33.081,0.630,-23.299,0.000,0.000
15.2804,17.455,-33.081,0.630,-23.299,0.000,0.000
15.3167,17.455,-33.081,0.630,-23.299,0.000,0.000
15.3460,17.455,-33.081,0.630,-23.299,0.000,0.000
15.3822,17.455,-33.081,0.630,-23.299,0.000,0.000
15.4167,17.455,-33.081,0.630,-23.299,0.000,0.000
15.4462,17.455,-33.081,0.630,-23.299,0.000,0.000
15.4809,17.455,-33.081,0.630,-23.299,0.000,0.000
15.5161,17.455,-33.081,0.630,-23.299,0.000,0.000
15.5486,17.455,-33.081,0.630,-23.299,0.000,0.000
15.5834,17.455,-33.081,0.630,-23.299,0.000,0.000
15.6141,17.455,-33.081,0.630,-23.299,0.000,0.000
15.6457,17.455,-33.081,0.630,-23.299,0.000,0.000
15.6789,17.455,-33.081,-6.455,-22.197,0.000,0.000
15.7158,17.455,-33.081,-0.945,-23.299,0.000,0.000
15.7509,14.347,-38.218,4.565,-22.984,0.000,0.000
15.7788,14.347,-38.218,10.390,-21.253,0.000,0.000
15.8199,14.347,-38.218,15.585,-17.947,0.000,0.000
15.8449,14.347,-38.218,19.364,-13.696,0.000,0.000
15.8794,14.347,-38.218,21.882,-8.973,0.000,0.000
15.9139,14.347,-38.218,22.984,-5.038,0.000,0.000
15.9466,14.347,-38.218,23.929,-1.889,0.000,0.000
15.9798,14.347,-38.218,23.771,0.157,0.000,0.000
16.0138,14.347,-38.218,23.929,0.787,0.000,0.000
16.0482,14.347,-38.218,23.929,0.157,0.000,0.000
16.0797,14.347,-38.218,23.771,-1.732,0.000,0.000
16.1156,14.347,-38.218,23.142,-4.880,0.000,0.000
16.1491,14.347,-38.218,22.040,-8.816,0.000,0.000
