Time,Angular velocity
9.23333,0.364271
9.25,0.36829
9.26667,0.370582
9.28333,0.374908
9.3,0.382593
9.31667,0.389113
9.33333,0.389897
9.35,0.386157
9.36667,0.400821
9.38333,0.411213
9.4,0.425163
9.41667,0.442281
9.43333,0.43895
9.45,0.441643
9.46667,0.436054
9.48333,0.428043
9.5,0.435227
9.51667,0.435511
9.53333,0.435569
9.55,0.446725
9.56667,0.450836
9.58333,0.452064
9.6,0.455425
9.61667,0.458424
9.63333,0.465439
9.65,0.469773
9.66667,0.474301
9.68333,0.468124
9.7,0.485984
9.71667,0.488572
9.73333,0.490546
9.75,0.479271
9.76667,0.48073
9.78333,0.48136
9.8,0.489492
9.81667,0.495843
9.83333,0.493538
9.85,0.495712
9.86667,0.494709
9.88333,0.491215
9.9,0.474636
9.91667,0.482763
9.93333,0.490007
9.95,0.490665
9.96667,0.489835
9.98333,0.484594
10,0.478824
10.0167,0.479755
10.0333,0.471804
10.05,0.462858
10.0667,0.462045
10.0833,0.462209
10.1,0.473096
10.1167,0.474993
10.1333,0.469382
10.15,0.468082
10.1667,0.477851
10.1833,0.482609
10.2,0.483039
10.2167,0.484689
10.2333,0.493107
10.25,0.498879
10.2667,0.511534
10.2833,0.524959
10.3,0.519529
10.3167,0.514419
10.3333,0.510586
10.35,0.503811
10.3667,0.501346
10.3833,0.50443
10.4,0.516022
10.4167,0.532887
10.4333,0.543952
10.45,0.54611
10.4667,0.544813
10.4833,0.536272
10.5,0.525482
10.5167,0.518848
10.5333,0.525415
10.55,0.524572
10.5667,0.530298
10.5833,0.5424
10.6,0.548667
10.6167,0.549092
10.6333,0.550528
10.65,0.560341
10.6667,0.578178
10.6833,0.591016
10.7,0.596301
10.7167,0.598679
10.7333,0.600177
10.75,0.60141
10.7667,0.610333
10.7833,0.608118
10.8,0.605218
10.8167,0.598572
10.8333,0.599825
10.85,0.598246
10.8667,0.595631
10.8833,0.601121
10.9,0.612112
10.9167,0.541497
10.9333,0.539327
10.95,0.538254
10.9667,0.538855
10.9833,0.556121
11,0.578246
11.0167,0.584047
11.0333,0.584221
11.05,0.614205
11.0667,0.622307
11.0833,0.641095
11.1,0.638369
11.1167,0.63253
11.1333,0.638241
11.15,0.649355
11.1667,0.671537
11.1833,0.684747
11.2,0.682226
11.2167,0.695998
11.2333,0.689139
11.25,0.677468
11.2667,0.684876
11.2833,0.681929
11.3,0.679345
11.3167,0.679448
11.3333,0.681639
11.35,0.677412
11.3667,0.666834
11.3833,0.676716
11.4,0.622296
11.4167,0.622677
11.4333,0.616019
11.45,0.62337
11.4667,0.625962
11.4833,0.619248
11.5,0.615248
11.5167,0.61779
11.5333,0.588706
11.55,0.606957
11.5667,0.612604
11.5833,0.607874
11.6,0.606432
11.6167,0.606404
11.6333,0.591247
11.65,0.561646
11.6667,0.549905
11.6833,0.549302
11.7,0.543369
11.7167,0.541447
11.7333,0.53392
11.75,0.528237
11.7667,0.52228
11.7833,0.513657
11.8,0.51319
11.8167,0.520248
11.8333,0.509133
11.85,0.501705
11.8667,0.503098
11.8833,0.502682
11.9,0.491925
11.9167,0.483885
11.9333,0.487141
11.95,0.481258
11.9667,0.481419
11.9833,0.482299
12,0.481702
12.0167,0.482596
12.0333,0.487156
12.05,0.485669
12.0667,0.533075
12.0833,0.525669
12.1,0.519699
12.1167,0.515299
12.1333,0.509789
12.15,0.46277
12.1667,0.454702
12.1833,0.45568
12.2,0.501671
12.2167,0.499759
12.2333,0.499426
12.25,0.490922
12.2667,0.485234
12.2833,0.499463
12.3,0.496462
12.3167,0.498632
12.3333,0.487617
12.35,0.495005
12.3667,0.495004
12.3833,0.498557
12.4,0.501781
12.4167,0.521924
12.4333,0.519908
12.45,0.515593
12.4667,0.512143
12.4833,0.528633
12.5,0.52455
12.5167,0.526044
12.5333,0.53999
12.55,0.548635
12.5667,0.546508
12.5833,0.557858
12.6,0.556276
12.6167,0.569677
12.6333,0.574671
12.65,0.577839
12.6667,0.578814
12.6833,0.575116
12.7,0.575722
12.7167,0.579098
12.7333,0.585017
12.75,0.594909
12.7667,0.604385
12.7833,0.615067
12.8,0.621299
12.8167,0.62717
12.8333,0.62368
12.85,0.630443
12.8667,0.63462
12.8833,0.642958
12.9,0.649363
12.9167,0.653584
12.9333,0.665474
12.95,0.675539
12.9667,0.689205
12.9833,0.699578
13,0.692294
13.0167,0.676427
13.0333,0.673046
13.05,0.67081
13.0667,0.677594
13.0833,0.698011
13.1,0.716643
13.1167,0.72337
13.1333,0.731894
13.15,0.73892
13.1667,0.719541
13.1833,0.714783
13.2,0.715726
13.2167,0.718483
13.2333,0.718197
13.25,0.714675
13.2667,0.726572
13.2833,0.732139
13.3,0.735834
13.3167,0.73922
13.3333,0.733299
13.35,0.731571
13.3667,0.723501
13.3833,0.736497
13.4,0.737989
13.4167,0.730756
13.4333,0.728281
13.45,0.727878
13.4667,0.729164
13.4833,0.719645
13.5,0.697787
13.5167,0.68411
13.5333,0.691511
13.55,0.703942
13.5667,0.689825
13.5833,0.690877
13.6,0.684255
13.6167,0.685751
13.6333,0.685591
13.65,0.687095
13.6667,0.684719
13.6833,0.685768
13.7,0.68674
13.7167,0.692901
13.7333,0.68645
13.75,0.686294
13.7667,0.677486
13.7833,0.676287
13.8,0.671626
13.8167,0.663706
13.8333,0.657642
13.85,0.650833
13.8667,0.649933
13.8833,0.648176
13.9,0.651005
13.9167,0.660783
13.9333,0.66043
13.95,0.655712
13.9667,0.666711
13.9833,0.644561
14,0.643765
14.0167,0.655771
14.0333,0.648737
14.05,0.640413
14.0667,0.633393
14.0833,0.625039
14.1,0.62868
14.1167,0.60958
14.1333,0.603757
14.15,0.597766
14.1667,0.5906
14.1833,0.58129
14.2,0.584449
14.2167,0.566082
14.2333,0.560419
14.25,0.551978
14.2667,0.546643
14.2833,0.535816
14.3,0.538692
14.3167,0.521846
14.3333,0.514085
14.35,0.50723
14.3667,0.497184
14.3833,0.495857
14.4,0.492356
14.4167,0.4791
14.4333,0.469944
14.45,0.471083
14.4667,0.464239
14.4833,0.461852
14.5,0.451694
14.5167,0.44828
14.5333,0.438582
14.55,0.446948
14.5667,0.437269
14.5833,0.438377
14.6,0.433268
14.6167,0.474771
14.6333,0.468251
14.65,0.448915
14.6667,0.425974
14.6833,0.415606
14.7,0.410532
14.7167,0.44195
14.7333,0.440651
14.75,0.434315
14.7667,0.428459
14.7833,0.441193
14.8,0.428749
14.8167,0.416962
14.8333,0.415146
14.85,0.414984
14.8667,0.416182
14.8833,0.4165
14.9,0.433122
14.9167,0.443239
14.9333,0.44055
14.95,0.440632
14.9667,0.454722
14.9833,0.450638
15,0.449981
15.0167,0.471349
15.0333,0.468508
15.05,0.485654
15.0667,0.471903
15.0833,0.470409
15.1,0.469182
15.1167,0.467876
15.1333,0.474352
15.15,0.47404
15.1667,0.478878
15.1833,0.4891
15.2,0.497305
15.2167,0.491444
15.2333,0.48995
15.25,0.494144
15.2667,0.497768
15.2833,0.500843
15.3,0.502801
15.3167,0.496728
15.3333,0.49195
15.35,0.493422
15.3667,0.495076
15.3833,0.504843
15.4,0.51024
15.4167,0.509728
15.4333,0.510138
15.45,0.510003
15.4667,0.519814
15.4833,0.531071
15.5,0.532618
15.5167,0.53546
15.5333,0.498332
15.55,0.490046
15.5667,0.49157
15.5833,0.50015
15.6,0.501454
15.6167,0.503811
15.6333,0.502701
15.65,0.496401
15.6667,0.472644
15.6833,0.475396
15.7,0.477042
15.7167,0.477334
15.7333,0.478042
15.75,0.476689
15.7667,0.46887
15.7833,0.456052
15.8,0.450872
15.8167,0.45332
15.8333,0.460742
15.85,0.469773
15.8667,0.46534
15.8833,0.450246
15.9,0.457241
15.9167,0.460756
15.9333,0.456112
15.95,0.450733
15.9667,0.444217
15.9833,0.441472
16,0.444019
16.0167,0.441978
16.0333,0.435953
16.05,0.429878
16.0667,0.426652
16.0833,0.425971
16.1,0.423306
16.1167,0.421917
16.1333,0.422627
16.15,0.429241
16.1667,0.43194
16.1833,0.430526
16.2,0.42048
16.2167,0.411469
16.2333,0.414041
16.25,0.415238
16.2667,0.392769
16.2833,0.388807
16.3,0.386957
16.3167,0.383222
16.3333,0.375242
16.35,0.388894
16.3667,0.40222
16.3833,0.404517
16.4,0.402301
16.4167,0.390616
16.4333,0.394188
16.45,0.411339
16.4667,0.410122
16.4833,0.406938
16.5,0.394111
16.5167,0.381819
16.5333,0.371821
16.55,0.367538
16.5667,0.367722
16.5833,0.373027
16.6,0.398503
16.6167,0.400989
16.6333,0.397762
16.65,0.394297
16.6667,0.392856
16.6833,0.393726
16.7,0.396765
16.7167,0.393854
16.7333,0.389199
16.75,0.384769
16.7667,0.384426
16.7833,0.385506
16.8,0.38516
16.8167,0.379279
16.8333,0.385673
16.85,0.389384
16.8667,0.39517
16.8833,0.393401
16.9,0.390672
16.9167,0.393931
16.9333,0.418521
16.95,0.467925
16.9667,0.461968
16.9833,0.459579
17,0.385239
17.0167,0.405536
17.0333,0.411519
17.05,0.432129
17.0667,0.430753
17.0833,0.424525
17.1,0.422918
17.1167,0.418868
17.1333,0.413381
17.15,0.407441
17.1667,0.401131
17.1833,0.419071
17.2,0.419903
17.2167,0.439741
17.2333,0.435508
17.25,0.438753
17.2667,0.457824
17.2833,0.454063
17.3,0.47681
17.3167,0.476535
17.3333,0.463322
17.35,0.452631
17.3667,0.444653
17.3833,0.441001
17.4,0.442934
17.4167,0.459431
17.4333,0.462139
17.45,0.463697
17.4667,0.45476
17.4833,0.46391
17.5,0.463966
17.5167,0.445841
17.5333,0.437626
17.55,0.435901
17.5667,0.411789
17.5833,0.39337
17.6,0.420024
17.6167,0.40503
17.6333,0.390168
17.65,0.391594
17.6667,0.388283
17.6833,0.374638
17.7,0.36933
17.7167,0.366834
17.7333,0.362937
17.75,0.356939
17.7667,0.353872
17.7833,0.351088
17.8,0.351597
17.8167,0.34724
17.8333,0.343295
17.85,0.338076
17.8667,0.33693
17.8833,0.332466
17.9,0.327009
17.9167,0.32447
17.9333,0.328468
17.95,0.330417
17.9667,0.32094
17.9833,0.328399
18,0.313557
18.0167,0.314227
18.0333,0.348483
18.05,0.320533
18.0667,0.315337
18.0833,0.323685
18.1,0.320987
18.1167,0.312822
18.1333,0.339609
18.15,0.332962
18.1667,0.329207
18.1833,0.323641
18.2,0.34433
18.2167,0.341751
18.2333,0.33157
18.25,0.326182
18.2667,0.324262
18.2833,0.325729
18.3,0.327817
18.3167,0.327947
18.3333,0.323576
18.35,0.331421
18.3667,0.324559
18.3833,0.297767
18.4,0.297774
18.4167,0.304195
18.4333,0.322875
18.45,0.316433
18.4667,0.312056
18.4833,0.332396
18.5,0.334038
18.5167,0.337395
18.5333,0.340503
18.55,0.346476
18.5667,0.350745
18.5833,0.357809
18.6,0.363433
18.6167,0.359746
18.6333,0.353957
18.65,0.360107
18.6667,0.368043
18.6833,0.362494
18.7,0.352708
18.7167,0.343608
18.7333,0.338033
18.75,0.337688
18.7667,0.353761
18.7833,0.356699
18.8,0.345381
18.8167,0.336789
18.8333,0.327696
18.85,0.319865
18.8667,0.312459
18.8833,0.301892
18.9,0.295531
18.9167,0.30449
18.9333,0.31049
18.95,0.306303
18.9667,0.299981
18.9833,0.302081
19,0.31482
19.0167,0.319213
19.0333,0.320971
19.05,0.317364
19.0667,0.311141
19.0833,0.315651
19.1,0.322291
19.1167,0.317018
19.1333,0.305441
19.15,0.304398
19.1667,0.297161
19.1833,0.294335
19.2,0.293771
19.2167,0.307451
19.2333,0.308232
19.25,0.310625
19.2667,0.312534
19.2833,0.312749
19.3,0.30594
19.3167,0.311516
19.3333,0.314426
19.35,0.304724
19.3667,0.308162
19.3833,0.314014
19.4,0.314988
19.4167,0.312318
19.4333,0.310685
19.45,0.303858
19.4667,0.309218
19.4833,0.310881
19.5,0.315683
19.5167,0.325457
19.5333,0.330157
19.55,0.334206
19.5667,0.332634
19.5833,0.337631
19.6,0.341659
19.6167,0.352816
19.6333,0.357748
19.65,0.358832
19.6667,0.36716
19.6833,0.372653
19.7,0.380671
19.7167,0.38718
19.7333,0.387374
19.75,0.384077
19.7667,0.390204
19.7833,0.406495
19.8,0.409472
19.8167,0.413498
19.8333,0.41231
19.85,0.420294
19.8667,0.427388
19.8833,0.392212
19.9,0.398804
19.9167,0.397456
19.9333,0.390848
19.95,0.390215
19.9667,0.393878
19.9833,0.397179
20,0.410301
20.0167,0.424675
20.0333,0.43914
20.05,0.44294
20.0667,0.450158
20.0833,0.461313
20.1,0.461847
20.1167,0.46142
20.1333,0.471258
20.15,0.479359
20.1667,0.477664
20.1833,0.48087
20.2,0.484306
20.2167,0.487999
20.2333,0.492957
20.25,0.49359
20.2667,0.499367
20.2833,0.510955
20.3,0.514659
20.3167,0.519822
20.3333,0.521927
20.35,0.523462
20.3667,0.537062
20.3833,0.544549
20.4,0.547465
20.4167,0.544121
20.4333,0.536474
20.45,0.538089
20.4667,0.54854
20.4833,0.533164
20.5,0.534509
20.5167,0.53275
20.5333,0.534099
20.55,0.536093
20.5667,0.551318
20.5833,0.567025
20.6,0.559654
20.6167,0.562909
20.6333,0.5612
20.65,0.576312
20.6667,0.561059
20.6833,0.489151
20.7,0.468537
20.7167,0.469594
20.7333,0.477662
20.75,0.502265
20.7667,0.48757
20.7833,0.48611
20.8,0.476208
20.8167,0.462306
20.8333,0.487483
