Time,Position (y)
3.93333,1.55127
3.95,1.55318
3.96667,1.55448
3.98333,1.55536
4,1.55563
4.01667,1.55679
4.03333,1.55905
4.05,1.56089
4.06667,1.56211
4.08333,1.56267
4.1,1.564
4.11667,1.5659
4.13333,1.56746
4.15,1.56887
4.16667,1.57
4.18333,1.5715
4.2,1.5732
4.21667,1.5744
4.23333,1.5754
4.25,1.57607
4.26667,1.57589
4.28333,1.57492
4.3,1.57457
4.31667,1.57521
4.33333,1.5754
4.35,1.57564
4.36667,1.57621
4.38333,1.57639
4.4,1.57678
4.41667,1.57751
4.43333,1.57815
4.45,1.57877
4.46667,1.57916
4.48333,1.57976
4.5,1.58072
4.51667,1.58157
4.53333,1.58238
4.55,1.5832
4.56667,1.58373
4.58333,1.58439
4.6,1.58515
4.61667,1.58596
4.63333,1.58704
4.65,1.58806
4.66667,1.58909
4.68333,1.59014
4.7,1.59121
4.71667,1.59227
4.73333,1.59333
4.75,1.59438
4.76667,1.59539
4.78333,1.59636
4.8,1.59729
4.81667,1.59814
4.83333,1.59897
4.85,1.59975
4.86667,1.60041
4.88333,1.60094
4.9,1.60134
4.91667,1.6013
4.93333,1.60134
4.95,1.6016
4.96667,1.60088
4.98333,1.60024
5,1.60017
5.01667,1.59964
5.03333,1.59873
5.05,1.59798
5.06667,1.59734
5.08333,1.59646
5.1,1.59482
5.11667,1.59496
5.13333,1.59709
5.15,1.59824
5.16667,1.59921
5.18333,1.6
5.2,1.60003
5.21667,1.60008
5.23333,1.60017
5.25,1.59983
5.26667,1.59923
5.28333,1.59809
5.3,1.59669
5.31667,1.59522
5.33333,1.59362
5.35,1.59221
5.36667,1.59087
5.38333,1.58913
5.4,1.58685
5.41667,1.58468
5.43333,1.58245
5.45,1.57949
5.46667,1.57646
5.48333,1.57326
5.5,1.56954
5.51667,1.56586
5.53333,1.56205
5.55,1.55773
5.56667,1.55318
5.58333,1.54845
5.6,1.54331
5.61667,1.53783
5.63333,1.53185
5.65,1.52592
5.66667,1.51979
5.68333,1.51281
5.7,1.50574
5.71667,1.50586
5.73333,1.51268
5.75,1.51884
5.76667,1.52397
5.78333,1.52868
5.8,1.53313
5.81667,1.53677
5.83333,1.53979
5.85,1.54221
5.86667,1.54402
5.88333,1.54523
5.9,1.54583
5.91667,1.54582
5.93333,1.54496
5.95,1.54364
5.96667,1.54185
5.98333,1.53919
6,1.53606
6.01667,1.5323
6.03333,1.52796
6.05,1.523
6.06667,1.52188
6.08333,1.52457
6.1,1.52664
6.11667,1.52785
6.13333,1.52839
6.15,1.52853
6.16667,1.52796
6.18333,1.5268
6.2,1.525
6.21667,1.52258
6.23333,1.5195
6.25,1.51953
6.26667,1.52285
6.28333,1.52527
6.3,1.52704
6.31667,1.5284
6.33333,1.52903
6.35,1.529
6.36667,1.52979
6.38333,1.53142
6.4,1.53233
6.41667,1.5326
6.43333,1.533
6.45,1.53335
6.46667,1.53316
6.48333,1.53289
6.5,1.53328
6.51667,1.53398
6.53333,1.53408
6.55,1.53423
6.56667,1.5344
6.58333,1.53472
6.6,1.53523
6.61667,1.53571
6.63333,1.53616
6.65,1.53678
6.66667,1.53778
6.68333,1.53868
6.7,1.53961
6.71667,1.54058
6.73333,1.5416
6.75,1.54274
6.76667,1.54398
6.78333,1.54522
6.8,1.54651
6.81667,1.54784
6.83333,1.5492
6.85,1.55067
6.86667,1.55225
6.88333,1.55384
6.9,1.55542
6.91667,1.55701
6.93333,1.55864
6.95,1.56038
6.96667,1.56219
6.98333,1.56403
7,1.56588
7.01667,1.56773
7.03333,1.56959
7.05,1.57147
7.06667,1.57335
7.08333,1.5752
7.1,1.57702
7.11667,1.57878
7.13333,1.58047
7.15,1.58214
7.16667,1.58378
7.18333,1.58541
7.2,1.587
7.21667,1.58855
7.23333,1.59004
7.25,1.59146
7.26667,1.59284
7.28333,1.59418
7.3,1.59547
7.31667,1.5968
7.33333,1.59813
7.35,1.59939
7.36667,1.60056
7.38333,1.60164
7.4,1.60277
7.41667,1.60393
7.43333,1.60501
7.45,1.60577
7.46667,1.6068
7.48333,1.60818
7.5,1.60928
7.51667,1.61021
7.53333,1.6111
7.55,1.612
7.56667,1.61281
7.58333,1.61362
7.6,1.61437
7.61667,1.61493
7.63333,1.61551
7.65,1.6173
7.66667,1.6195
7.68333,1.62114
7.7,1.62243
7.71667,1.62395
7.73333,1.62546
7.75,1.62636
7.76667,1.62759
7.78333,1.62884
7.8,1.62977
7.81667,1.63015
7.83333,1.63048
7.85,1.63096
7.86667,1.63116
7.88333,1.63087
7.9,1.63051
7.91667,1.63025
7.93333,1.62931
7.95,1.62869
7.96667,1.62853
7.98333,1.62793
8,1.62675
8.01667,1.62547
8.03333,1.62432
8.05,1.62251
8.06667,1.62061
8.08333,1.61886
8.1,1.61647
8.11667,1.61399
8.13333,1.61133
8.15,1.60811
8.16667,1.60511
8.18333,1.60213
8.2,1.5988
8.21667,1.59521
8.23333,1.59104
8.25,1.58643
8.26667,1.58204
8.28333,1.57762
8.3,1.57285
8.31667,1.56778
8.33333,1.56212
8.35,1.55634
8.36667,1.55031
8.38333,1.5441
8.4,1.53797
8.41667,1.5311
8.43333,1.52401
8.45,1.52058
8.46667,1.51979
8.48333,1.51823
8.5,1.52089
8.51667,1.52712
8.53333,1.532
8.55,1.5355
8.56667,1.53885
8.58333,1.54215
8.6,1.54412
8.61667,1.54432
8.63333,1.54412
8.65,1.54386
8.66667,1.54229
8.68333,1.54013
8.7,1.53744
8.71667,1.53385
8.73333,1.52945
8.75,1.52419
8.76667,1.5181
8.78333,1.51489
8.8,1.51465
8.81667,1.51506
8.83333,1.51576
8.85,1.51538
8.86667,1.51402
8.88333,1.5116
8.9,1.51114
8.91667,1.51256
8.93333,1.51298
8.95,1.51258
8.96667,1.5119
8.98333,1.51082
9,1.51013
9.01667,1.50996
9.03333,1.51005
9.05,1.51047
9.06667,1.51024
9.08333,1.50896
9.1,1.50844
9.11667,1.50898
9.13333,1.509
9.15,1.50878
9.16667,1.50869
9.18333,1.50875
9.2,1.50867
9.21667,1.5085
9.23333,1.50835
9.25,1.50821
9.26667,1.50802
9.28333,1.50784
9.3,1.50768
9.31667,1.5075
9.33333,1.50735
9.35,1.50722
9.36667,1.50707
9.38333,1.50692
9.4,1.50678
9.41667,1.50663
9.43333,1.5065
9.45,1.50638
9.46667,1.50627
9.48333,1.50618
9.5,1.50611
9.51667,1.50605
9.53333,1.50601
9.55,1.50599
9.56667,1.50599
9.58333,1.50602
9.6,1.50607
9.61667,1.50615
9.63333,1.50625
9.65,1.50639
9.66667,1.50656
9.68333,1.50675
9.7,1.50698
9.71667,1.50724
9.73333,1.50754
9.75,1.50786
9.76667,1.50821
9.78333,1.50859
9.8,1.50901
9.81667,1.50946
9.83333,1.50994
9.85,1.51045
9.86667,1.51099
9.88333,1.51155
9.9,1.51213
9.91667,1.51273
9.93333,1.51335
9.95,1.51401
9.96667,1.51468
9.98333,1.51536
10,1.51608
10.0167,1.51682
10.0333,1.51757
10.05,1.51832
10.0667,1.51906
10.0833,1.51982
10.1,1.52059
10.1167,1.52137
10.1333,1.52214
10.15,1.52291
10.1667,1.52367
10.1833,1.5241
10.2,1.5247
10.2167,1.52572
10.2333,1.52631
10.25,1.52699
10.2667,1.52771
10.2833,1.52835
10.3,1.5292
10.3167,1.52976
10.3333,1.53013
10.35,1.53039
10.3667,1.53053
10.3833,1.53026
10.4,1.52947
10.4167,1.52869
10.4333,1.52963
10.45,1.53191
10.4667,1.53362
10.4833,1.53459
10.5,1.53565
10.5167,1.53682
10.5333,1.53785
10.55,1.53873
10.5667,1.53958
10.5833,1.54076
10.6,1.54188
10.6167,1.54289
10.6333,1.54394
10.65,1.54474
10.6667,1.54563
10.6833,1.54682
10.7,1.54795
10.7167,1.54912
10.7333,1.55027
10.75,1.55147
10.7667,1.55274
10.7833,1.55397
10.8,1.55527
10.8167,1.55663
10.8333,1.55761
10.85,1.55887
10.8667,1.56056
10.8833,1.56205
10.9,1.56361
10.9167,1.56555
10.9333,1.56766
10.95,1.569
10.9667,1.57002
10.9833,1.57182
11,1.57407
11.0167,1.57634
11.0333,1.57861
11.05,1.58093
11.0667,1.58334
11.0833,1.58582
11.1,1.58835
11.1167,1.59089
11.1333,1.59346
11.15,1.59607
11.1667,1.59876
11.1833,1.60152
11.2,1.6043
11.2167,1.60709
11.2333,1.60988
11.25,1.6126
11.2667,1.61527
11.2833,1.61789
11.3,1.62011
11.3167,1.62242
11.3333,1.62501
11.35,1.6274
11.3667,1.62964
11.3833,1.63138
11.4,1.63355
11.4167,1.63628
11.4333,1.63832
11.45,1.64034
11.4667,1.64255
11.4833,1.64441
11.5,1.64601
11.5167,1.64704
11.5333,1.64782
11.55,1.64898
11.5667,1.65015
11.5833,1.65101
11.6,1.6516
11.6167,1.65162
11.6333,1.65122
11.65,1.65093
11.6667,1.65049
11.6833,1.64958
11.7,1.64836
11.7167,1.64602
11.7333,1.64372
11.75,1.64201
11.7667,1.63958
11.7833,1.63637
11.8,1.63292
11.8167,1.6292
11.8333,1.62509
11.85,1.62055
11.8667,1.61566
11.8833,1.61011
11.9,1.60422
11.9167,1.59818
11.9333,1.59161
11.95,1.58452
11.9667,1.57695
11.9833,1.56921
12,1.56095
12.0167,1.55177
12.0333,1.54218
12.05,1.53262
12.0667,1.52729
12.0833,1.52622
12.1,1.5245
12.1167,1.5216
12.1333,1.51736
12.15,1.51896
12.1667,1.52617
12.1833,1.53186
12.2,1.53728
12.2167,1.54237
12.2333,1.54617
12.25,1.54865
12.2667,1.54936
12.2833,1.54981
12.3,1.55015
12.3167,1.54933
12.3333,1.54749
12.35,1.54476
12.3667,1.54143
12.3833,1.53714
12.4,1.53181
12.4167,1.5282
12.4333,1.52609
12.45,1.52266
12.4667,1.51764
12.4833,1.51172
12.5,1.50515
12.5167,1.50242
12.5333,1.50425
12.55,1.50702
12.5667,1.51022
12.5833,1.5128
12.6,1.51498
12.6167,1.51677
12.6333,1.51847
12.65,1.51971
12.6667,1.52084
12.6833,1.52208
12.7,1.52309
12.7167,1.52396
12.7333,1.52467
12.75,1.52526
12.7667,1.52565
12.7833,1.52585
12.8,1.526
12.8167,1.5258
12.8333,1.52557
12.85,1.52553
12.8667,1.52531
12.8833,1.52504
12.9,1.52468
12.9167,1.52423
12.9333,1.52377
12.95,1.52331
12.9667,1.52278
12.9833,1.52221
13,1.52309
13.0167,1.52563
13.0333,1.5279
13.05,1.52931
13.0667,1.53002
13.0833,1.53007
13.1,1.53087
13.1167,1.53242
13.1333,1.53338
13.15,1.53435
13.1667,1.53526
13.1833,1.536
13.2,1.53662
13.2167,1.53704
13.2333,1.53734
13.25,1.53739
13.2667,1.53857
13.2833,1.54059
13.3,1.54199
13.3167,1.54347
13.3333,1.54499
13.35,1.5465
13.3667,1.548
13.3833,1.54954
13.4,1.55138
13.4167,1.55314
13.4333,1.55489
13.45,1.55667
13.4667,1.55849
13.4833,1.56034
13.5,1.5622
13.5167,1.56407
13.5333,1.56599
13.55,1.568
13.5667,1.57005
13.5833,1.57215
13.6,1.57429
13.6167,1.57648
13.6333,1.57871
13.65,1.581
13.6667,1.58332
13.6833,1.58569
13.7,1.58809
13.7167,1.59053
13.7333,1.593
13.75,1.59548
13.7667,1.59802
13.7833,1.60062
13.8,1.60322
13.8167,1.60581
13.8333,1.60839
13.85,1.61061
13.8667,1.613
13.8833,1.61576
13.9,1.61836
13.9167,1.62091
13.9333,1.62344
13.95,1.6259
13.9667,1.62798
13.9833,1.62982
14,1.63211
14.0167,1.63455
14.0333,1.63672
14.05,1.63868
14.0667,1.64044
14.0833,1.64172
14.1,1.64266
14.1167,1.6439
14.1333,1.64514
14.15,1.64598
14.1667,1.64651
14.1833,1.64652
14.2,1.64616
14.2167,1.64597
14.2333,1.64569
14.25,1.64491
14.2667,1.64376
14.2833,1.64202
14.3,1.63985
14.3167,1.63755
14.3333,1.6352
14.35,1.63265
14.3667,1.62925
14.3833,1.62552
14.4,1.62154
14.4167,1.6172
14.4333,1.61242
14.45,1.6072
14.4667,1.6019
14.4833,1.59553
14.5,1.58891
14.5167,1.58246
14.5333,1.57512
14.55,1.5672
14.5667,1.55917
14.5833,1.55079
14.6,1.54163
14.6167,1.53656
14.6333,1.5353
14.65,1.53322
14.6667,1.53041
14.6833,1.52645
14.7,1.52139
14.7167,1.52205
14.7333,1.52797
14.75,1.53279
14.7667,1.53666
14.7833,1.53979
14.8,1.54247
14.8167,1.54411
14.8333,1.54493
14.85,1.54492
14.8667,1.54364
14.8833,1.54174
14.9,1.54146
14.9167,1.54241
14.9333,1.54273
14.95,1.54213
14.9667,1.54275
14.9833,1.54436
15,1.54454
15.0167,1.54381
15.0333,1.54214
15.05,1.54075
15.0667,1.54028
15.0833,1.53938
15.1,1.53844
15.1167,1.53723
15.1333,1.53601
15.15,1.53498
15.1667,1.53326
15.1833,1.53171
15.2,1.53025
15.2167,1.52863
15.2333,1.52707
15.25,1.52523
15.2667,1.52325
15.2833,1.5212
15.3,1.51896
15.3167,1.51666
15.3333,1.51428
15.35,1.51173
15.3667,1.5126
15.3833,1.51669
15.4,1.52014
15.4167,1.52253
15.4333,1.52437
15.45,1.52582
15.4667,1.5265
15.4833,1.5266
15.5,1.52597
15.5167,1.52463
15.5333,1.52255
15.55,1.5198
15.5667,1.51639
15.5833,1.51583
15.6,1.51811
15.6167,1.51971
15.6333,1.52062
15.65,1.52084
15.6667,1.52036
15.6833,1.5192
15.7,1.51912
15.7167,1.52013
15.7333,1.52058
15.75,1.52078
15.7667,1.52112
15.7833,1.52151
15.8,1.52185
15.8167,1.52218
15.8333,1.52253
15.85,1.52293
15.8667,1.52335
15.8833,1.5238
15.9,1.52426
15.9167,1.52474
15.9333,1.52525
15.95,1.52578
15.9667,1.52634
15.9833,1.52695
16,1.52758
16.0167,1.52825
16.0333,1.52895
16.05,1.52967
16.0667,1.53042
16.0833,1.5312
16.1,1.53202
16.1167,1.53286
16.1333,1.53373
16.15,1.53465
16.1667,1.53561
16.1833,1.5366
16.2,1.53762
16.2167,1.53864
16.2333,1.53972
16.25,1.54084
16.2667,1.54195
16.2833,1.54305
16.3,1.54416
16.3167,1.54529
16.3333,1.54642
16.35,1.54758
16.3667,1.54877
16.3833,1.55
16.4,1.55124
16.4167,1.55247
16.4333,1.55369
16.45,1.55495
16.4667,1.55622
16.4833,1.55749
16.5,1.55874
16.5167,1.55995
16.5333,1.56111
16.55,1.56224
16.5667,1.56335
16.5833,1.56445
16.6,1.56562
16.6167,1.56683
16.6333,1.56802
16.65,1.56918
16.6667,1.57031
16.6833,1.57142
16.7,1.57251
16.7167,1.57357
16.7333,1.5746
16.75,1.57565
16.7667,1.57671
16.7833,1.57772
16.8,1.5787
16.8167,1.57964
16.8333,1.58063
16.85,1.58137
16.8667,1.58223
16.8833,1.58339
16.9,1.58437
16.9167,1.58536
16.9333,1.58644
16.95,1.58759
16.9667,1.58876
16.9833,1.58997
17,1.5917
17.0167,1.59355
17.0333,1.59476
17.05,1.59637
17.0667,1.59852
17.0833,1.60036
17.1,1.60215
17.1167,1.60397
17.1333,1.60572
17.15,1.60739
17.1667,1.60898
17.1833,1.61053
17.2,1.61205
17.2167,1.61354
17.2333,1.61497
17.25,1.61634
17.2667,1.61769
17.2833,1.61863
17.3,1.61969
17.3167,1.62073
17.3333,1.62199
17.35,1.62372
17.3667,1.6251
17.3833,1.62629
17.4,1.62731
17.4167,1.6279
17.4333,1.6285
17.45,1.62896
17.4667,1.62926
17.4833,1.6299
17.5,1.6304
17.5167,1.63065
17.5333,1.63037
17.55,1.63004
17.5667,1.62957
17.5833,1.62884
17.6,1.6282
17.6167,1.62724
17.6333,1.62569
17.65,1.62409
17.6667,1.62193
17.6833,1.61971
17.7,1.61806
17.7167,1.61587
17.7333,1.61332
17.75,1.61044
17.7667,1.60677
17.7833,1.60316
17.8,1.5999
17.8167,1.59612
17.8333,1.59196
17.85,1.58701
17.8667,1.58207
17.8833,1.57742
17.9,1.57184
17.9167,1.56606
17.9333,1.56005
17.95,1.55378
17.9667,1.54733
17.9833,1.54051
18,1.53364
18.0167,1.52608
18.0333,1.52199
18.05,1.52122
18.0667,1.51949
18.0833,1.52209
18.1,1.52871
18.1167,1.53393
18.1333,1.53885
18.15,1.54346
18.1667,1.54631
18.1833,1.54794
18.2,1.54946
18.2167,1.55062
18.2333,1.55087
18.25,1.55029
18.2667,1.54891
18.2833,1.54672
18.3,1.54366
18.3167,1.53983
18.3333,1.53495
18.35,1.52931
18.3667,1.5228
18.3833,1.51921
18.4,1.51879
18.4167,1.5173
18.4333,1.51664
18.45,1.51667
18.4667,1.51537
18.4833,1.51285
18.5,1.50976
18.5167,1.50933
18.5333,1.51122
18.55,1.51227
18.5667,1.51246
18.5833,1.51242
18.6,1.51207
18.6167,1.51083
18.6333,1.50892
18.65,1.50836
18.6667,1.50908
18.6833,1.50926
18.7,1.5093
18.7167,1.50902
18.7333,1.50885
18.75,1.50901
18.7667,1.50901
18.7833,1.50895
18.8,1.50885
18.8167,1.50873
18.8333,1.50863
18.85,1.50853
18.8667,1.50839
18.8833,1.50823
18.9,1.50805
18.9167,1.50783
18.9333,1.50776
18.95,1.50751
18.9667,1.50726
18.9833,1.50725
19,1.50711
19.0167,1.50697
19.0333,1.50682
19.05,1.50668
19.0667,1.50655
19.0833,1.50642
19.1,1.5063
19.1167,1.50619
19.1333,1.50609
19.15,1.506
19.1667,1.50592
19.1833,1.50585
19.2,1.50579
19.2167,1.50575
19.2333,1.50572
19.25,1.5057
19.2667,1.5057
19.2833,1.50571
19.3,1.50574
19.3167,1.50578
19.3333,1.50584
19.35,1.50592
19.3667,1.50601
19.3833,1.50612
19.4,1.50625
19.4167,1.5064
19.4333,1.50656
19.45,1.50674
19.4667,1.50694
19.4833,1.50715
19.5,1.50738
19.5167,1.50764
19.5333,1.50792
19.55,1.50822
19.5667,1.50854
19.5833,1.50887
19.6,1.50923
19.6167,1.50962
19.6333,1.51002
19.65,1.51045
19.6667,1.51089
19.6833,1.51137
19.7,1.51186
19.7167,1.51238
19.7333,1.51291
19.75,1.51345
19.7667,1.51401
19.7833,1.51459
19.8,1.5152
19.8167,1.51582
19.8333,1.51644
19.85,1.51708
19.8667,1.51774
19.8833,1.51837
19.9,1.51898
19.9167,1.5196
19.9333,1.5202
19.95,1.52079
19.9667,1.52138
19.9833,1.52195
20,1.52258
20.0167,1.52326
20.0333,1.52393
20.05,1.52461
20.0667,1.52528
20.0833,1.52596
20.1,1.52662
20.1167,1.52735
20.1333,1.52782
20.15,1.52842
20.1667,1.52936
20.1833,1.53015
20.2,1.53095
20.2167,1.53178
20.2333,1.53259
20.25,1.53338
20.2667,1.53414
20.2833,1.53498
20.3,1.53589
20.3167,1.53677
20.3333,1.53772
20.35,1.53843
20.3667,1.53925
20.3833,1.5404
20.4,1.54147
20.4167,1.54257
20.4333,1.54363
20.45,1.54474
20.4667,1.54564
20.4833,1.54661
20.5,1.54786
20.5167,1.54907
20.5333,1.55031
20.55,1.55151
20.5667,1.55278
20.5833,1.55416
20.6,1.55549
20.6167,1.55689
20.6333,1.55837
20.65,1.5598
20.6667,1.56131
20.6833,1.56315
20.7,1.56487
20.7167,1.56589
20.7333,1.56722
20.75,1.56888
20.7667,1.57048
20.7833,1.57227
20.8,1.57398
20.8167,1.57569
20.8333,1.57745
20.85,1.57931
20.8667,1.58127
20.8833,1.58334
20.9,1.58549
20.9167,1.58771
20.9333,1.58999
20.95,1.59234
20.9667,1.59474
20.9833,1.59715
21,1.59953
21.0167,1.60192
21.0333,1.60434
21.05,1.60682
21.0667,1.60934
21.0833,1.61181
21.1,1.61421
21.1167,1.6166
21.1333,1.61894
21.15,1.62089
21.1667,1.62293
21.1833,1.6253
21.2,1.62787
21.2167,1.6303
21.2333,1.63276
21.25,1.63551
21.2667,1.63795
21.2833,1.63988
21.3,1.64177
21.3167,1.6438
21.3333,1.64548
21.35,1.64679
21.3667,1.64819
21.3833,1.64937
21.4,1.65028
21.4167,1.65131
21.4333,1.65202
21.45,1.65214
21.4667,1.65186
21.4833,1.65172
21.5,1.65152
21.5167,1.65061
21.5333,1.64921
21.55,1.64763
21.5667,1.64598
21.5833,1.64401
21.6,1.6416
21.6167,1.63872
21.6333,1.6355
21.65,1.63208
21.6667,1.62751
21.6833,1.62264
21.7,1.61816
21.7167,1.61324
21.7333,1.60745
21.75,1.60111
21.7667,1.59473
21.7833,1.58801
21.8,1.58014
21.8167,1.57189
21.8333,1.56395
21.85,1.55517
21.8667,1.54592
21.8833,1.53652
21.9,1.52647
21.9167,1.52044
21.9333,1.51919
21.95,1.51763
21.9667,1.51456
21.9833,1.5167
22,1.5241
22.0167,1.53007
22.0333,1.53473
22.05,1.53903
22.0667,1.54285
22.0833,1.54537
22.1,1.54659
22.1167,1.54635
22.1333,1.54565
22.15,1.54447
22.1667,1.54229
22.1833,1.5388
22.2,1.53458
22.2167,1.53
22.2333,1.52438
22.25,1.5203
22.2667,1.51757
22.2833,1.51351
22.3,1.50802
22.3167,1.50697
22.3333,1.51034
22.35,1.51194
22.3667,1.51302
22.3833,1.51474
22.4,1.51597
22.4167,1.51628
22.4333,1.5159
22.45,1.51446
22.4667,1.51246
22.4833,1.51008
22.5,1.50988
22.5167,1.51199
22.5333,1.51339
22.55,1.51413
22.5667,1.51418
22.5833,1.5135
22.6,1.51288
22.6167,1.51333
22.6333,1.51424
22.65,1.51489
22.6667,1.51544
22.6833,1.51567
22.7,1.51595
22.7167,1.5164
22.7333,1.51655
22.75,1.51657
22.7667,1.51666
22.7833,1.51642
22.8,1.51592
22.8167,1.51561
22.8333,1.51503
22.85,1.51547
22.8667,1.51695
22.8833,1.51771
22.9,1.51777
22.9167,1.51797
22.9333,1.51848
22.95,1.51872
22.9667,1.51885
22.9833,1.51888
23,1.51882
23.0167,1.5187
23.0333,1.51909
23.05,1.51972
23.0667,1.51969
23.0833,1.5199
23.1,1.52049
23.1167,1.52081
23.1333,1.52096
23.15,1.52138
23.1667,1.52207
23.1833,1.52262
23.2,1.5231
23.2167,1.52354
23.2333,1.52413
23.25,1.52473
23.2667,1.52537
23.2833,1.52613
23.3,1.52682
23.3167,1.52756
23.3333,1.52837
23.35,1.52917
23.3667,1.52999
23.3833,1.53084
23.4,1.53174
23.4167,1.53268
23.4333,1.53367
23.45,1.5347
23.4667,1.53577
23.4833,1.53689
23.5,1.53801
23.5167,1.53914
23.5333,1.54031
23.55,1.54149
23.5667,1.5427
23.5833,1.54391
23.6,1.54513
23.6167,1.54639
23.6333,1.54769
23.65,1.54899
23.6667,1.5503
23.6833,1.5516
23.7,1.55292
23.7167,1.55426
23.7333,1.55559
23.75,1.55693
23.7667,1.55828
23.7833,1.55965
23.8,1.56105
23.8167,1.56249
23.8333,1.56395
23.85,1.56542
23.8667,1.56696
23.8833,1.56856
23.9,1.57013
23.9167,1.57168
23.9333,1.5732
23.95,1.57466
23.9667,1.57609
23.9833,1.57756
24,1.57905
24.0167,1.5805
24.0333,1.58161
24.05,1.58284
24.0667,1.58435
24.0833,1.58581
24.1,1.58736
24.1167,1.58886
24.1333,1.59036
24.15,1.59194
24.1667,1.59352
24.1833,1.59515
24.2,1.59655
