Time,Position (y)
3.93333,1.54823
3.95,1.54983
3.96667,1.55082
3.98333,1.5512
4,1.55101
4.01667,1.55174
4.03333,1.55339
4.05,1.55464
4.06667,1.55574
4.08333,1.55675
4.1,1.55772
4.11667,1.55884
4.13333,1.56001
4.15,1.56079
4.16667,1.56166
4.18333,1.56279
4.2,1.56377
4.21667,1.56486
4.23333,1.56586
4.25,1.56684
4.26667,1.56754
4.28333,1.56804
4.3,1.56894
4.31667,1.5694
4.33333,1.5688
4.35,1.56746
4.36667,1.56645
4.38333,1.56578
4.4,1.56442
4.41667,1.56376
4.43333,1.56391
4.45,1.56385
4.46667,1.56383
4.48333,1.56389
4.5,1.56411
4.51667,1.56449
4.53333,1.56499
4.55,1.56562
4.56667,1.56637
4.58333,1.56723
4.6,1.56828
4.61667,1.5695
4.63333,1.57085
4.65,1.57233
4.66667,1.57393
4.68333,1.57564
4.7,1.57743
4.71667,1.57935
4.73333,1.5814
4.75,1.58353
4.76667,1.58571
4.78333,1.58794
4.8,1.59023
4.81667,1.59258
4.83333,1.59498
4.85,1.59742
4.86667,1.5999
4.88333,1.60241
4.9,1.60494
4.91667,1.60747
4.93333,1.60996
4.95,1.6124
4.96667,1.6148
4.98333,1.61714
5,1.61945
5.01667,1.62172
5.03333,1.62389
5.05,1.62596
5.06667,1.62767
5.08333,1.62949
5.1,1.63155
5.11667,1.63297
5.13333,1.63431
5.15,1.63591
5.16667,1.63697
5.18333,1.63779
5.2,1.63859
5.21667,1.63908
5.23333,1.63868
5.25,1.63832
5.26667,1.64031
5.28333,1.64335
5.3,1.64546
5.31667,1.64666
5.33333,1.64742
5.35,1.64787
5.36667,1.64784
5.38333,1.64774
5.4,1.64731
5.41667,1.64606
5.43333,1.64389
5.45,1.64176
5.46667,1.63965
5.48333,1.63669
5.5,1.63375
5.51667,1.63063
5.53333,1.62715
5.55,1.62348
5.56667,1.61873
5.58333,1.61355
5.6,1.60823
5.61667,1.60255
5.63333,1.59659
5.65,1.58981
5.66667,1.5823
5.68333,1.57463
5.7,1.56614
5.71667,1.55693
5.73333,1.54771
5.75,1.54263
5.76667,1.54114
5.78333,1.53873
5.8,1.53553
5.81667,1.53069
5.83333,1.52511
5.85,1.51894
5.86667,1.51937
5.88333,1.52658
5.9,1.53235
5.91667,1.53679
5.93333,1.53985
5.95,1.5426
5.96667,1.54479
5.98333,1.54579
6,1.54628
6.01667,1.5454
6.03333,1.54578
6.05,1.54762
6.06667,1.54809
6.08333,1.54754
6.1,1.54613
6.11667,1.54354
6.13333,1.54004
6.15,1.53587
6.16667,1.53173
6.18333,1.52764
6.2,1.52267
6.21667,1.51705
6.23333,1.51075
6.25,1.50968
6.26667,1.51398
6.28333,1.51765
6.3,1.52025
6.31667,1.52242
6.33333,1.52434
6.35,1.52543
6.36667,1.52585
6.38333,1.52555
6.4,1.52462
6.41667,1.52305
6.43333,1.52073
6.45,1.51779
6.46667,1.51749
6.48333,1.52011
6.5,1.5223
6.51667,1.52373
6.53333,1.5245
6.55,1.52454
6.56667,1.52394
6.58333,1.52436
6.6,1.52575
6.61667,1.52611
6.63333,1.5259
6.65,1.52641
6.66667,1.5273
6.68333,1.52813
6.7,1.52878
6.71667,1.5293
6.73333,1.52992
6.75,1.53054
6.76667,1.53094
6.78333,1.5314
6.8,1.53214
6.81667,1.53274
6.83333,1.53313
6.85,1.53336
6.86667,1.53363
6.88333,1.5339
6.9,1.53419
6.91667,1.5345
6.93333,1.53483
6.95,1.53517
6.96667,1.53553
6.98333,1.53594
7,1.53642
7.01667,1.53693
7.03333,1.53747
7.05,1.53804
7.06667,1.53863
7.08333,1.53925
7.1,1.5399
7.11667,1.54066
7.13333,1.54151
7.15,1.54238
7.16667,1.54325
7.18333,1.54415
7.2,1.54507
7.21667,1.54604
7.23333,1.54713
7.25,1.54832
7.26667,1.54954
7.28333,1.5508
7.3,1.55208
7.31667,1.55339
7.33333,1.55473
7.35,1.55615
7.36667,1.55764
7.38333,1.55916
7.4,1.56071
7.41667,1.56228
7.43333,1.56387
7.45,1.56551
7.46667,1.56716
7.48333,1.56878
7.5,1.57042
7.51667,1.57209
7.53333,1.57373
7.55,1.57537
7.56667,1.57702
7.58333,1.57868
7.6,1.58034
7.61667,1.582
7.63333,1.58365
7.65,1.58531
7.66667,1.58698
7.68333,1.58865
7.7,1.59032
7.71667,1.59193
7.73333,1.5935
7.75,1.59505
7.76667,1.59658
7.78333,1.59805
7.8,1.59945
7.81667,1.60087
7.83333,1.6023
7.85,1.60366
7.86667,1.60465
7.88333,1.60572
7.9,1.60715
7.91667,1.6086
7.93333,1.6101
7.95,1.61147
7.96667,1.61289
7.98333,1.61439
8,1.61577
8.01667,1.61687
8.03333,1.61926
8.05,1.62266
8.06667,1.62516
8.08333,1.62726
8.1,1.62961
8.11667,1.63221
8.13333,1.63441
8.15,1.63615
8.16667,1.63811
8.18333,1.64008
8.2,1.64167
8.21667,1.64274
8.23333,1.64379
8.25,1.64468
8.26667,1.64532
8.28333,1.64593
8.3,1.64656
8.31667,1.64696
8.33333,1.6469
8.35,1.6467
8.36667,1.64648
8.38333,1.64606
8.4,1.64525
8.41667,1.64363
8.43333,1.64183
8.45,1.64025
8.46667,1.63813
8.48333,1.63564
8.5,1.63244
8.51667,1.62862
8.53333,1.62501
8.55,1.62134
8.56667,1.61698
8.58333,1.6117
8.6,1.60593
8.61667,1.60036
8.63333,1.59448
8.65,1.58753
8.66667,1.58031
8.68333,1.57309
8.7,1.56494
8.71667,1.55619
8.73333,1.54702
8.75,1.53738
8.76667,1.52727
8.78333,1.52199
8.8,1.5213
8.81667,1.51931
8.83333,1.51638
8.85,1.51894
8.86667,1.52646
8.88333,1.53265
8.9,1.53748
8.91667,1.54187
8.93333,1.54599
8.95,1.54876
8.96667,1.55005
8.98333,1.55002
9,1.54962
9.01667,1.54873
9.03333,1.54654
9.05,1.54369
9.06667,1.54017
9.08333,1.5357
9.1,1.53014
9.11667,1.52581
9.13333,1.52289
9.15,1.51881
9.16667,1.51359
9.18333,1.5075
9.2,1.50616
9.21667,1.50943
9.23333,1.51185
9.25,1.51339
9.26667,1.51393
9.28333,1.51478
9.3,1.51536
9.31667,1.515
9.33333,1.51429
9.35,1.51278
9.36667,1.51057
9.38333,1.51035
9.4,1.51211
9.41667,1.51322
9.43333,1.5137
9.45,1.51344
9.46667,1.51246
9.48333,1.51245
9.5,1.51349
9.51667,1.51388
9.53333,1.51419
9.55,1.51471
9.56667,1.51509
9.58333,1.51548
9.6,1.51558
9.61667,1.51578
9.63333,1.51631
9.65,1.51668
9.66667,1.51699
9.68333,1.51727
9.7,1.51752
9.71667,1.51775
9.73333,1.51795
9.75,1.51816
9.76667,1.51836
9.78333,1.51854
9.8,1.51871
9.81667,1.51887
9.83333,1.51902
9.85,1.51913
9.86667,1.51922
9.88333,1.5193
9.9,1.51937
9.91667,1.51944
9.93333,1.51951
9.95,1.51958
9.96667,1.51935
9.98333,1.51934
10,1.51973
10.0167,1.51999
10.0333,1.52022
10.05,1.52012
10.0667,1.52019
10.0833,1.52064
10.1,1.52093
10.1167,1.52113
10.1333,1.52126
10.15,1.52101
10.1667,1.52081
10.1833,1.52084
10.2,1.52072
10.2167,1.52055
10.2333,1.52001
10.25,1.5192
10.2667,1.51984
10.2833,1.52155
10.3,1.52262
10.3167,1.52303
10.3333,1.52281
10.35,1.52332
10.3667,1.52466
10.3833,1.52568
10.4,1.5266
10.4167,1.52744
10.4333,1.52822
10.45,1.52895
10.4667,1.52966
10.4833,1.53034
10.5,1.53101
10.5167,1.53167
10.5333,1.53232
10.55,1.53294
10.5667,1.53413
10.5833,1.53558
10.6,1.53636
10.6167,1.53701
10.6333,1.53805
10.65,1.53899
10.6667,1.53995
10.6833,1.54117
10.7,1.54224
10.7167,1.54325
10.7333,1.54431
10.75,1.54541
10.7667,1.54646
10.7833,1.54755
10.8,1.54868
10.8167,1.54982
10.8333,1.55098
10.85,1.55214
10.8667,1.55328
10.8833,1.55438
10.9,1.55552
10.9167,1.55671
10.9333,1.55789
10.95,1.55904
10.9667,1.56025
10.9833,1.56123
11,1.56237
11.0167,1.56388
11.0333,1.56531
11.05,1.56674
11.0667,1.56808
11.0833,1.56935
11.1,1.57069
11.1167,1.57212
11.1333,1.57321
11.15,1.57453
11.1667,1.57631
11.1833,1.57795
11.2,1.57964
11.2167,1.58141
11.2333,1.58313
11.25,1.58493
11.2667,1.58752
11.2833,1.59048
11.3,1.59281
11.3167,1.59454
11.3333,1.597
11.35,1.60019
11.3667,1.60305
11.3833,1.60584
11.4,1.60859
11.4167,1.61133
11.4333,1.61407
11.45,1.61684
11.4667,1.61926
11.4833,1.62175
11.5,1.62452
11.5167,1.62703
11.5333,1.62944
11.55,1.63146
11.5667,1.63348
11.5833,1.63571
11.6,1.63767
11.6167,1.63989
11.6333,1.64225
11.65,1.6443
11.6667,1.64612
11.6833,1.64742
11.7,1.64833
11.7167,1.6496
11.7333,1.65096
11.75,1.65183
11.7667,1.65242
11.7833,1.65219
11.8,1.65192
11.8167,1.65205
11.8333,1.65173
11.85,1.65107
11.8667,1.6495
11.8833,1.6478
11.9,1.6462
11.9167,1.64413
11.9333,1.64152
11.95,1.63834
11.9667,1.6349
11.9833,1.63126
12,1.62741
12.0167,1.62281
12.0333,1.61749
12.05,1.612
12.0667,1.60634
12.0833,1.59991
12.1,1.59248
12.1167,1.58503
12.1333,1.57754
12.15,1.56899
12.1667,1.56016
12.1833,1.55131
12.2,1.54162
12.2167,1.53122
12.2333,1.52562
12.25,1.52432
12.2667,1.52202
12.2833,1.51901
12.3,1.52071
12.3167,1.52724
12.3333,1.53266
12.35,1.53755
12.3667,1.54197
12.3833,1.54507
12.4,1.5471
12.4167,1.54823
12.4333,1.5486
12.45,1.54817
12.4667,1.5469
12.4833,1.54426
12.5,1.54342
12.5167,1.54477
12.5333,1.54508
12.55,1.54446
12.5667,1.54271
12.5833,1.54235
12.6,1.54348
12.6167,1.54339
12.6333,1.54354
12.65,1.54423
12.6667,1.54377
12.6833,1.54241
12.7,1.54131
12.7167,1.54012
12.7333,1.53836
12.75,1.53752
12.7667,1.53734
12.7833,1.5366
12.8,1.53558
12.8167,1.53442
12.8333,1.53316
12.85,1.5318
12.8667,1.53008
12.8833,1.52832
12.9,1.52674
12.9167,1.52499
12.9333,1.52319
12.95,1.52129
12.9667,1.51935
12.9833,1.51736
13,1.51528
13.0167,1.51629
13.0333,1.51977
13.05,1.52278
13.0667,1.52553
13.0833,1.52741
13.1,1.52856
13.1167,1.52899
13.1333,1.52877
13.15,1.52789
13.1667,1.52631
13.1833,1.52643
13.2,1.52825
13.2167,1.52939
13.2333,1.52985
13.25,1.52965
13.2667,1.52994
13.2833,1.53072
13.3,1.53118
13.3167,1.53163
13.3333,1.53193
13.35,1.53213
13.3667,1.53229
13.3833,1.53236
13.4,1.53208
13.4167,1.5316
13.4333,1.53091
13.45,1.5316
13.4667,1.53369
13.4833,1.53512
13.5,1.53591
13.5167,1.53608
13.5333,1.53692
13.55,1.53843
13.5667,1.5393
13.5833,1.54033
13.6,1.54154
13.6167,1.54269
13.6333,1.54379
13.65,1.54495
13.6667,1.54643
13.6833,1.5478
13.7,1.54919
13.7167,1.55058
13.7333,1.55199
13.75,1.55342
13.7667,1.55487
13.7833,1.5564
13.8,1.55799
13.8167,1.55962
13.8333,1.56123
13.85,1.56282
13.8667,1.56444
13.8833,1.56606
13.9,1.5677
13.9167,1.56935
13.9333,1.57103
13.95,1.57276
13.9667,1.57451
13.9833,1.57642
14,1.57814
14.0167,1.57987
14.0333,1.58158
14.05,1.58334
14.0667,1.5854
14.0833,1.58733
14.1,1.58922
14.1167,1.59109
14.1333,1.59295
14.15,1.59477
14.1667,1.59655
14.1833,1.59827
14.2,1.6
14.2167,1.60141
14.2333,1.60291
14.25,1.60472
14.2667,1.60673
14.2833,1.60871
14.3,1.61072
14.3167,1.61296
14.3333,1.61467
14.35,1.61647
14.3667,1.6186
14.3833,1.62053
14.4,1.62236
14.4167,1.62376
14.4333,1.62542
14.45,1.6275
14.4667,1.62893
14.4833,1.63035
14.5,1.63203
14.5167,1.63347
14.5333,1.63469
14.55,1.63544
14.5667,1.63614
14.5833,1.63669
14.6,1.63707
14.6167,1.63761
14.6333,1.63783
14.65,1.63776
14.6667,1.63717
14.6833,1.63616
14.7,1.63539
14.7167,1.63459
14.7333,1.63335
14.75,1.63181
14.7667,1.62944
14.7833,1.62709
14.8,1.6247
14.8167,1.62193
14.8333,1.61926
14.85,1.61618
14.8667,1.61276
14.8833,1.60869
14.9,1.60413
14.9167,1.59935
14.9333,1.59466
14.95,1.58964
14.9667,1.58415
14.9833,1.57816
15,1.5719
15.0167,1.56541
15.0333,1.55851
15.05,1.55125
15.0667,1.54332
15.0833,1.53542
15.1,1.5273
15.1167,1.52267
15.1333,1.52186
15.15,1.5202
15.1667,1.51757
15.1833,1.51941
15.2,1.52516
15.2167,1.52959
15.2333,1.53364
15.25,1.53738
15.2667,1.5398
15.2833,1.54081
15.3,1.5405
15.3167,1.54178
15.3333,1.54421
15.35,1.5455
15.3667,1.54647
15.3833,1.54668
15.4,1.54584
15.4167,1.54419
15.4333,1.54148
15.45,1.54085
15.4667,1.54253
15.4833,1.5431
15.5,1.54259
15.5167,1.54197
15.5333,1.54102
15.55,1.53959
15.5667,1.53805
15.5833,1.53603
15.6,1.53442
15.6167,1.53311
15.6333,1.53142
15.65,1.52951
15.6667,1.52732
15.6833,1.52488
15.7,1.52231
15.7167,1.51929
15.7333,1.51617
15.75,1.51317
15.7667,1.50989
15.7833,1.50644
15.8,1.50683
15.8167,1.51076
15.8333,1.51399
15.85,1.51659
15.8667,1.51823
15.8833,1.5193
15.9,1.52002
15.9167,1.51991
15.9333,1.51907
15.95,1.51752
15.9667,1.51531
15.9833,1.51243
16,1.51179
16.0167,1.5134
16.0333,1.51431
16.05,1.51453
16.0667,1.51406
16.0833,1.5129
16.1,1.51106
16.1167,1.51065
16.1333,1.51167
16.15,1.512
16.1667,1.5121
16.1833,1.51231
16.2,1.51249
16.2167,1.51264
16.2333,1.51276
16.25,1.51287
16.2667,1.51298
16.2833,1.51309
16.3,1.51319
16.3167,1.5133
16.3333,1.51342
16.35,1.51355
16.3667,1.5137
16.3833,1.51387
16.4,1.51404
16.4167,1.51422
16.4333,1.51441
16.45,1.5146
16.4667,1.51481
16.4833,1.51503
16.5,1.51525
16.5167,1.51513
16.5333,1.51515
16.55,1.51549
16.5667,1.51536
16.5833,1.5152
16.6,1.51528
16.6167,1.51525
16.6333,1.51511
16.65,1.51482
16.6667,1.51428
16.6833,1.51491
16.7,1.51651
16.7167,1.51744
16.7333,1.51818
16.75,1.51898
16.7667,1.51967
16.7833,1.52029
16.8,1.52084
16.8167,1.52131
16.8333,1.52169
16.85,1.52197
16.8667,1.52216
16.8833,1.52227
16.9,1.52231
16.9167,1.52229
16.9333,1.52294
16.95,1.52396
16.9667,1.5243
16.9833,1.5246
17,1.5248
17.0167,1.52509
17.0333,1.52551
17.05,1.52583
17.0667,1.52628
17.0833,1.52666
17.1,1.52702
17.1167,1.52739
17.1333,1.52783
17.15,1.52825
17.1667,1.52867
17.1833,1.52905
17.2,1.52944
17.2167,1.52982
17.2333,1.53017
17.25,1.53053
17.2667,1.53086
17.2833,1.53123
17.3,1.53162
17.3167,1.53195
17.3333,1.53227
17.35,1.53258
17.3667,1.5329
17.3833,1.53322
17.4,1.53361
17.4167,1.53405
17.4333,1.53446
17.45,1.53485
17.4667,1.53489
17.4833,1.53517
17.5,1.53587
17.5167,1.53636
17.5333,1.53677
17.55,1.53713
17.5667,1.53754
17.5833,1.538
17.6,1.53845
17.6167,1.53891
17.6333,1.53949
17.65,1.53987
17.6667,1.54037
17.6833,1.54119
17.7,1.54188
17.7167,1.54256
17.7333,1.54321
17.75,1.54382
17.7667,1.54452
17.7833,1.54499
17.8,1.54553
17.8167,1.54637
17.8333,1.54717
17.85,1.54804
17.8667,1.54895
17.8833,1.54984
17.9,1.55082
17.9167,1.55159
17.9333,1.55231
17.95,1.55325
17.9667,1.55416
17.9833,1.55513
18,1.55615
18.0167,1.55719
18.0333,1.55825
18.05,1.55934
18.0667,1.56047
18.0833,1.56167
18.1,1.56292
18.1167,1.5642
18.1333,1.56556
18.15,1.56699
18.1667,1.56845
18.1833,1.56989
18.2,1.57132
18.2167,1.57276
18.2333,1.57421
18.25,1.57572
18.2667,1.5773
18.2833,1.57891
18.3,1.5805
18.3167,1.58211
18.3333,1.58383
18.35,1.58564
18.3667,1.58746
18.3833,1.58935
18.4,1.59134
18.4167,1.59336
18.4333,1.59539
18.45,1.59743
18.4667,1.59946
18.4833,1.60145
18.5,1.60341
18.5167,1.60537
18.5333,1.60734
18.55,1.60928
18.5667,1.61146
18.5833,1.61386
18.6,1.61617
18.6167,1.61841
18.6333,1.62031
18.65,1.62233
18.6667,1.62469
18.6833,1.62651
18.7,1.62835
18.7167,1.63042
18.7333,1.6322
18.75,1.634
18.7667,1.6355
18.7833,1.63694
18.8,1.63851
18.8167,1.63949
18.8333,1.64044
18.85,1.64154
18.8667,1.64204
18.8833,1.64247
18.9,1.64306
18.9167,1.64327
18.9333,1.64293
18.95,1.64248
18.9667,1.64181
18.9833,1.64096
19,1.63986
19.0167,1.63848
19.0333,1.63683
19.05,1.63457
19.0667,1.63241
19.0833,1.63006
19.1,1.6273
19.1167,1.62426
19.1333,1.6205
19.15,1.61622
19.1667,1.61212
19.1833,1.6076
19.2,1.60269
19.2167,1.59736
19.2333,1.59135
19.25,1.58545
19.2667,1.57934
19.2833,1.57266
19.3,1.56559
19.3167,1.5577
19.3333,1.54941
19.35,1.54136
19.3667,1.53301
19.3833,1.52363
19.4,1.51844
19.4167,1.51753
19.4333,1.51557
19.45,1.51828
19.4667,1.52546
19.4833,1.53122
19.5,1.53568
19.5167,1.53984
19.5333,1.54358
19.55,1.54606
19.5667,1.54724
19.5833,1.54761
19.6,1.54742
19.6167,1.54631
19.6333,1.54438
19.65,1.54157
19.6667,1.5404
19.6833,1.54059
19.7,1.54
19.7167,1.53893
19.7333,1.53662
19.75,1.53554
19.7667,1.53567
19.7833,1.53431
19.8,1.53199
19.8167,1.52868
19.8333,1.52604
19.85,1.52482
19.8667,1.52359
19.8833,1.52178
19.9,1.51964
19.9167,1.51698
19.9333,1.51429
19.95,1.51195
19.9667,1.50922
19.9833,1.50903
20,1.51115
20.0167,1.51256
20.0333,1.51325
20.05,1.51332
20.0667,1.51272
20.0833,1.51107
20.1,1.50889
20.1167,1.50892
20.1333,1.51064
20.15,1.51165
20.1667,1.51199
20.1833,1.51163
20.2,1.51057
20.2167,1.51032
20.2333,1.5109
20.25,1.51112
20.2667,1.51129
20.2833,1.5114
20.3,1.51146
20.3167,1.51152
20.3333,1.51156
20.35,1.51156
20.3667,1.51155
20.3833,1.51151
20.4,1.51146
20.4167,1.51107
20.4333,1.51084
20.45,1.511
20.4667,1.511
20.4833,1.51092
20.5,1.5108
20.5167,1.51068
20.5333,1.5105
20.55,1.50994
20.5667,1.50941
20.5833,1.50917
20.6,1.50878
20.6167,1.50829
20.6333,1.50858
20.65,1.50936
20.6667,1.50948
20.6833,1.50893
20.7,1.50872
20.7167,1.50894
20.7333,1.50883
20.75,1.50859
20.7667,1.50877
20.7833,1.5093
20.8,1.50964
20.8167,1.50989
20.8333,1.51008
20.85,1.51022
20.8667,1.51028
20.8833,1.51066
20.9,1.51123
20.9167,1.51158
20.9333,1.51181
20.95,1.51222
20.9667,1.51252
20.9833,1.51287
21,1.5135
21.0167,1.514
21.0333,1.5145
21.05,1.515
21.0667,1.51551
21.0833,1.51602
21.1,1.51652
21.1167,1.51703
21.1333,1.51754
21.15,1.51806
21.1667,1.51859
21.1833,1.51912
21.2,1.51965
21.2167,1.52017
21.2333,1.52068
21.25,1.52118
21.2667,1.52167
21.2833,1.52215
21.3,1.52262
21.3167,1.52308
21.3333,1.52353
21.35,1.52397
21.3667,1.52437
21.3833,1.52474
21.4,1.52509
21.4167,1.52547
21.4333,1.52587
21.45,1.52624
21.4667,1.52658
21.4833,1.52689
21.5,1.52718
21.5167,1.52745
21.5333,1.5277
21.55,1.52802
21.5667,1.52836
21.5833,1.52866
21.6,1.52893
21.6167,1.52917
21.6333,1.52948
21.65,1.52954
21.6667,1.52974
21.6833,1.53029
21.7,1.53067
21.7167,1.53106
21.7333,1.53149
21.75,1.53187
21.7667,1.53222
21.7833,1.53265
21.8,1.53284
21.8167,1.53313
21.8333,1.53374
21.85,1.53425
21.8667,1.5348
21.8833,1.53535
21.9,1.53588
21.9167,1.53651
21.9333,1.53722
21.95,1.53792
21.9667,1.53872
21.9833,1.53932
22,1.54003
22.0167,1.54109
22.0333,1.54209
22.05,1.54314
22.0667,1.54414
22.0833,1.54521
22.1,1.54634
22.1167,1.54745
22.1333,1.54867
22.15,1.54966
22.1667,1.5505
22.1833,1.55145
22.2,1.55236
22.2167,1.55333
22.2333,1.55435
22.25,1.55543
22.2667,1.55662
22.2833,1.55794
22.3,1.55936
22.3167,1.56087
22.3333,1.56248
22.35,1.56417
22.3667,1.56594
22.3833,1.56779
22.4,1.56968
22.4167,1.57157
22.4333,1.57348
22.45,1.57546
22.4667,1.57749
22.4833,1.57957
22.5,1.58169
22.5167,1.58383
22.5333,1.58599
22.55,1.58815
22.5667,1.5903
22.5833,1.59244
22.6,1.59456
22.6167,1.59667
22.6333,1.59876
22.65,1.60081
22.6667,1.60281
22.6833,1.60477
22.7,1.60668
22.7167,1.6086
22.7333,1.6105
22.75,1.61232
22.7667,1.61416
22.7833,1.61571
22.8,1.61733
22.8167,1.61889
22.8333,1.6208
22.85,1.6233
22.8667,1.62518
22.8833,1.62706
22.9,1.62921
22.9167,1.6311
22.9333,1.63279
22.95,1.63405
22.9667,1.63538
22.9833,1.6369
23,1.63784
23.0167,1.63878
23.0333,1.63992
23.05,1.64073
23.0667,1.64104
23.0833,1.64131
23.1,1.64169
23.1167,1.64142
23.1333,1.641
23.15,1.64061
23.1667,1.63954
23.1833,1.63829
23.2,1.63716
23.2167,1.63538
23.2333,1.63336
23.25,1.63131
23.2667,1.6288
23.2833,1.62533
23.3,1.62196
23.3167,1.619
23.3333,1.61512
23.35,1.61093
23.3667,1.60643
23.3833,1.60162
23.4,1.59669
23.4167,1.591
23.4333,1.58441
23.45,1.57809
23.4667,1.57199
23.4833,1.56493
23.5,1.5572
23.5167,1.54949
23.5333,1.54164
23.55,1.53298
23.5667,1.52377
23.5833,1.51856
23.6,1.51737
23.6167,1.51531
23.6333,1.51761
23.65,1.52441
23.6667,1.5298
23.6833,1.53472
23.7,1.53918
23.7167,1.54191
23.7333,1.54342
23.75,1.54458
23.7667,1.54502
23.7833,1.54457
23.8,1.54315
23.8167,1.54319
23.8333,1.54482
23.85,1.54554
23.8667,1.54541
23.8833,1.54436
23.9,1.54208
23.9167,1.53893
23.9333,1.53715
23.95,1.53618
23.9667,1.53562
23.9833,1.53563
24,1.5347
24.0167,1.53285
24.0333,1.53081
24.05,1.52866
24.0667,1.52652
24.0833,1.52461
24.1,1.52204
24.1167,1.51918
24.1333,1.51662
24.15,1.51397
24.1667,1.51102
24.1833,1.50782
