time,actual_temp,actual_pressure,actual_humidity,actual_rain,pred24_temp,pred24_pressure,pred24_humidity,pred24_rain
2025-01-06 05:00:00,6.9,1005.8,99.0,0.0,6.0867186,1017.37115,88.474266,0.23613352
2025-01-06 06:00:00,7.0,1005.5,99.0,0.0,6.121463,1016.8777,88.69306,0.24382529
2025-01-06 07:00:00,6.7,1005.4,100.0,0.0,6.049062,1016.51935,88.7031,0.24805579
2025-01-06 08:00:00,6.5,1006.0,100.0,0.0,6.1260605,1016.4449,88.67742,0.25178912
2025-01-06 09:00:00,6.3,1006.4,100.0,0.0,6.1849833,1016.6687,88.486565,0.25146127
2025-01-06 10:00:00,6.7,1007.0,93.0,0.0,6.276326,1016.56805,87.93558,0.2506588
2025-01-06 11:00:00,7.9,1007.8,76.0,0.0,6.3608475,1015.67664,87.81098,0.2639813
2025-01-06 12:00:00,8.2,1008.1,70.0,0.0,6.472314,1015.2622,88.08132,0.27456787
2025-01-06 13:00:00,8.6,1008.2,62.0,0.0,6.477106,1014.84155,87.82235,0.277988
2025-01-06 14:00:00,8.3,1008.5,61.0,0.0,6.5376368,1014.323,85.73025,0.25318694
2025-01-06 15:00:00,8.3,1008.8,59.0,0.0,6.584193,1013.6694,85.260544,0.2531904
2025-01-06 16:00:00,8.1,1009.5,58.0,0.0,6.7423687,1012.5645,84.27664,0.25342628
2025-01-06 17:00:00,7.2,1010.5,61.0,0.0,6.749096,1011.9285,83.29508,0.24942212
2025-01-06 18:00:00,5.7,1011.8,70.0,0.0,6.696665,1011.46826,83.2796,0.25307524
2025-01-06 19:00:00,4.9,1013.1,75.0,0.0,6.46148,1011.28845,84.228004,0.25961784
2025-01-06 20:00:00,4.5,1014.3,77.0,0.0,5.997671,1011.689,85.61237,0.25835842
2025-01-06 21:00:00,4.3,1015.7,79.0,0.0,5.8198905,1011.78,86.74551,0.26492983
2025-01-06 22:00:00,4.0,1016.9,81.0,0.0,5.7143803,1011.65466,87.33918,0.2695977
2025-01-06 23:00:00,4.1,1017.6,81.0,0.0,5.7811913,1011.108,87.63619,0.2806377
2025-01-07 00:00:00,4.3,1018.3,80.0,0.0,5.9086227,1010.4488,87.55004,0.29095086
2025-01-07 01:00:00,4.4,1019.1,80.0,0.0,6.016464,1010.14276,87.54149,0.29513565
2025-01-07 02:00:00,3.4,1019.2,83.0,0.0,6.0255013,1010.07825,87.74351,0.2926463
2025-01-07 03:00:00,2.9,1019.5,84.0,0.0,6.1961746,1009.56525,87.74707,0.2999112
2025-01-07 04:00:00,2.2,1019.9,87.0,0.0,6.37261,1008.97327,87.063515,0.3039661
2025-01-07 05:00:00,1.8,1020.5,88.0,0.0,6.549472,1008.7634,86.56393,0.30513194
2025-01-07 06:00:00,1.3,1020.7,88.0,0.0,6.6398478,1008.7452,86.43057,0.3055575
2025-01-07 07:00:00,1.4,1020.8,87.0,0.0,6.765044,1008.7078,86.35949,0.30959016
2025-01-07 08:00:00,1.1,1021.3,86.0,0.0,6.894968,1008.60016,86.255325,0.31751922
2025-01-07 09:00:00,1.0,1021.7,86.0,0.0,6.8687124,1008.8968,86.610596,0.3214167
2025-01-07 10:00:00,3.6,1021.8,78.0,0.0,6.8239994,1009.1862,87.06799,0.32589975
2025-01-07 11:00:00,5.6,1022.6,69.0,0.0,6.920268,1009.5184,87.44418,0.3297879
2025-01-07 12:00:00,6.7,1022.6,62.0,0.0,7.488777,1010.0968,85.84172,0.31414798
2025-01-07 13:00:00,6.5,1022.3,63.0,0.0,7.630821,1009.97534,85.03718,0.31781492
2025-01-07 14:00:00,7.9,1021.6,62.0,0.0,7.874687,1010.29456,83.8144,0.30672053
2025-01-07 15:00:00,7.1,1021.5,68.0,0.0,7.774564,1010.24426,83.75292,0.31331798
2025-01-07 16:00:00,6.3,1022.1,76.0,0.0,7.6664286,1010.1145,84.16338,0.3239584
2025-01-07 17:00:00,6.2,1022.2,81.0,0.0,7.462373,1010.523,84.323074,0.32161623
2025-01-07 18:00:00,5.2,1022.7,88.0,0.0,7.1031485,1011.0179,84.835945,0.32040718
2025-01-07 19:00:00,4.2,1023.0,95.0,0.0,6.532197,1011.764,85.70977,0.31321144
2025-01-07 20:00:00,4.0,1023.4,95.0,0.0,6.049093,1013.1566,86.73111,0.29402357
2025-01-07 21:00:00,4.7,1023.5,93.0,0.0,5.796141,1014.6906,87.36453,0.27524754
2025-01-07 22:00:00,4.6,1023.6,95.0,0.0,5.6360674,1016.115,87.61598,0.2568811
2025-01-07 23:00:00,4.9,1023.9,93.0,0.0,5.5593767,1017.3116,87.73462,0.24216062
2025-01-08 00:00:00,4.8,1023.5,93.0,0.0,5.581726,1018.4101,87.614204,0.22629628
2025-01-08 01:00:00,4.8,1023.5,93.0,0.0,5.628005,1019.50604,87.24455,0.2111895
2025-01-08 02:00:00,5.3,1023.2,97.0,0.0,5.671413,1020.8527,86.42368,0.18839706
2025-01-08 03:00:00,5.3,1023.0,99.0,0.0,5.6289053,1021.5338,86.18747,0.17950484
2025-01-08 04:00:00,5.2,1022.8,100.0,0.0,5.7133646,1021.67944,85.64298,0.1707525
2025-01-08 05:00:00,5.5,1022.2,100.0,0.0,5.6657934,1021.61975,85.759926,0.16948791
2025-01-08 06:00:00,5.6,1021.7,100.0,0.0,5.703191,1021.655,85.45924,0.16303907
2025-01-08 07:00:00,5.7,1021.1,100.0,0.0,5.692607,1021.6833,85.37116,0.15931731
2025-01-08 08:00:00,5.6,1020.9,100.0,0.0,5.767919,1021.506,85.059845,0.15666257
2025-01-08 09:00:00,5.5,1020.6,100.0,0.0,5.7282166,1021.60834,85.22594,0.15538123
2025-01-08 10:00:00,5.6,1020.9,99.0,0.0,5.678769,1021.8161,85.279076,0.1514263
2025-01-08 11:00:00,6.2,1021.1,96.0,0.0,6.596201,1022.0513,81.75516,0.13447613
2025-01-08 12:00:00,6.7,1020.7,94.0,0.0,7.7184267,1022.487,78.184944,0.12128882
2025-01-08 13:00:00,7.2,1019.5,91.0,0.1,8.712158,1022.28705,73.98771,0.11369234
2025-01-08 14:00:00,7.5,1019.0,84.0,0.0,8.1106205,1021.7524,76.0129,0.11698413
2025-01-08 15:00:00,7.0,1018.6,86.0,0.1,8.276816,1021.0437,75.40072,0.12034008
2025-01-08 16:00:00,7.3,1018.2,89.0,0.1,7.622484,1020.75586,78.46587,0.13905947
2025-01-08 17:00:00,7.1,1018.3,92.0,0.1,6.9646606,1020.87244,81.34289,0.15529247
2025-01-08 18:00:00,6.7,1017.9,96.0,0.1,6.6892853,1020.8887,83.328766,0.17072071
2025-01-08 19:00:00,6.5,1018.3,98.0,0.0,6.2350664,1021.2882,84.840096,0.17774753
2025-01-08 20:00:00,6.3,1018.5,99.0,0.0,5.8726025,1021.53204,85.86644,0.17820682
2025-01-08 21:00:00,6.2,1018.9,98.0,0.0,5.722158,1021.92786,86.88648,0.18016592
2025-01-08 22:00:00,6.3,1019.3,97.0,0.0,5.751465,1022.40436,87.5514,0.18350466
2025-01-08 23:00:00,6.1,1019.4,97.0,0.0,5.7527575,1022.41376,87.80012,0.18910411
2025-01-09 00:00:00,5.0,1019.4,97.0,0.0,5.8699155,1022.3454,88.07434,0.19194779
2025-01-09 01:00:00,5.4,1019.5,97.0,0.0,5.934913,1022.1492,88.21397,0.19764146
2025-01-09 02:00:00,4.7,1019.6,95.0,0.0,6.1020994,1021.5904,88.09843,0.20171028
2025-01-09 03:00:00,5.7,1019.8,95.0,0.0,6.4289675,1021.01227,88.21598,0.21422884
2025-01-09 04:00:00,5.7,1019.7,94.0,0.0,6.5458946,1020.6248,88.29158,0.21920379
2025-01-09 05:00:00,4.6,1019.3,93.0,0.0,6.545047,1020.593,88.4207,0.2199021
2025-01-09 06:00:00,4.8,1019.6,89.0,0.0,6.7573576,1020.4194,88.28583,0.22062679
2025-01-09 07:00:00,5.2,1019.7,88.0,0.0,6.873287,1020.1223,88.06263,0.22186458
2025-01-09 08:00:00,5.6,1020.1,88.0,0.0,6.955118,1019.7874,87.29993,0.21241744
2025-01-09 09:00:00,5.9,1020.8,88.0,0.0,6.985507,1019.72473,86.483055,0.2000391
2025-01-09 10:00:00,7.8,1021.6,83.0,0.0,7.1348076,1019.7057,85.38726,0.18913439
2025-01-09 11:00:00,9.7,1022.5,78.0,0.0,7.2234936,1020.26013,83.59916,0.16731417
2025-01-09 12:00:00,10.8,1022.8,72.0,0.0,7.603098,1021.08936,80.11661,0.13836963
2025-01-09 13:00:00,11.8,1022.4,69.0,0.0,7.9419565,1021.06476,77.81902,0.1273116
2025-01-09 14:00:00,13.3,1021.9,60.0,0.0,8.54456,1019.9876,76.69134,0.13572894
2025-01-09 15:00:00,13.2,1021.8,61.0,0.0,8.900644,1019.65186,74.85878,0.13025106
2025-01-09 16:00:00,12.8,1022.1,63.0,0.0,8.616285,1019.658,75.75345,0.13175559
2025-01-09 17:00:00,12.0,1022.4,67.0,0.0,8.43739,1019.3696,77.005684,0.14058551
2025-01-09 18:00:00,10.3,1023.1,75.0,0.0,8.045902,1019.25244,79.01527,0.15251754
2025-01-09 19:00:00,8.8,1023.7,82.0,0.0,7.7981157,1018.79285,80.86891,0.16878098
2025-01-09 20:00:00,7.9,1024.4,86.0,0.0,7.583335,1018.45355,82.54527,0.18437132
2025-01-09 21:00:00,8.0,1024.8,86.0,0.0,7.3406277,1018.57153,83.86956,0.1912892
2025-01-09 22:00:00,7.7,1025.0,87.0,0.0,7.055439,1019.1407,84.767654,0.18946934
2025-01-09 23:00:00,8.2,1025.3,87.0,0.0,6.946951,1019.7085,85.33157,0.18756582
2025-01-10 00:00:00,7.2,1025.8,90.0,0.0,6.8468475,1020.0378,85.6198,0.18600239
2025-01-10 01:00:00,6.5,1026.0,92.0,0.0,6.5003767,1020.1881,85.97757,0.18249398
2025-01-10 02:00:00,6.7,1025.9,92.0,0.0,6.569725,1020.30225,85.74953,0.17723918
2025-01-10 03:00:00,5.9,1025.7,93.0,0.0,6.432808,1020.61084,85.564445,0.17171626
2025-01-10 04:00:00,5.1,1025.5,95.0,0.0,6.7255554,1020.8293,84.19379,0.16051188
2025-01-10 05:00:00,4.6,1025.5,96.0,0.0,6.9471207,1020.7636,83.122475,0.15578878
2025-01-10 06:00:00,4.5,1025.7,96.0,0.0,6.744692,1020.3624,83.35193,0.1579835
2025-01-10 07:00:00,4.8,1025.6,96.0,0.0,6.8860807,1020.44745,81.73577,0.14477067
2025-01-10 08:00:00,4.6,1025.9,96.0,0.0,6.9357452,1020.6028,80.68015,0.13650535
2025-01-10 09:00:00,4.0,1026.6,95.0,0.0,7.0017824,1020.9088,79.58079,0.12709886
2025-01-10 10:00:00,6.2,1027.3,93.0,0.0,7.029214,1021.7237,78.436714,0.11509043
2025-01-10 11:00:00,9.1,1027.9,85.0,0.0,8.157331,1022.6535,72.72693,0.09675361
2025-01-10 12:00:00,10.7,1027.8,79.0,0.0,9.48647,1023.00214,67.73668,0.09464705
2025-01-10 13:00:00,11.8,1027.0,71.0,0.0,10.51351,1022.84076,64.25545,0.09538695
2025-01-10 14:00:00,13.0,1026.2,59.0,0.0,11.497842,1022.46576,63.46419,0.10041475
2025-01-10 15:00:00,13.8,1025.5,57.0,0.0,13.280874,1022.1078,59.128372,0.10130013
2025-01-10 16:00:00,13.8,1025.5,59.0,0.0,12.710161,1022.1443,62.77816,0.10192177
2025-01-10 17:00:00,13.2,1025.4,64.0,0.0,11.653678,1022.8115,67.14083,0.10574795
2025-01-10 18:00:00,9.3,1025.8,83.0,0.0,10.367137,1023.4626,72.035355,0.10893394
2025-01-10 19:00:00,7.7,1026.1,89.0,0.0,9.308332,1024.0176,76.09597,0.12209109
2025-01-10 20:00:00,9.2,1026.4,86.0,0.0,8.841553,1024.1926,78.48238,0.13876517
2025-01-10 21:00:00,9.2,1026.3,90.0,0.0,8.51097,1024.3104,79.94055,0.1466032
