Time,Position (y)
8.15,1.65395
8.16667,1.65972
8.18333,1.66459
8.2,1.66882
8.21667,1.67234
8.23333,1.67517
8.25,1.67767
8.26667,1.68002
8.28333,1.68182
8.3,1.68323
8.31667,1.68411
8.33333,1.68438
8.35,1.68386
8.36667,1.68266
8.38333,1.68109
8.4,1.67881
8.41667,1.6765
8.43333,1.67428
8.45,1.67134
8.46667,1.66769
8.48333,1.66333
8.5,1.65828
8.51667,1.6527
8.53333,1.64642
8.55,1.63944
8.56667,1.63194
8.58333,1.62392
8.6,1.61505
8.61667,1.60553
8.63333,1.59566
8.65,1.58529
8.66667,1.57442
8.68333,1.57112
8.7,1.57594
8.71667,1.58078
8.73333,1.58514
8.75,1.58904
8.76667,1.59245
8.78333,1.59536
8.8,1.59778
8.81667,1.59974
8.83333,1.60125
8.85,1.60189
8.86667,1.60488
8.88333,1.61148
8.9,1.61832
8.91667,1.62423
8.93333,1.62903
8.95,1.63285
8.96667,1.6358
8.98333,1.63728
9,1.63939
9.01667,1.64277
9.03333,1.64545
9.05,1.64752
9.06667,1.6501
9.08333,1.65271
9.1,1.65443
9.11667,1.65539
9.13333,1.65567
9.15,1.65586
9.16667,1.65566
9.18333,1.65457
9.2,1.65281
9.21667,1.65016
9.23333,1.64662
9.25,1.6475
9.26667,1.65297
9.28333,1.65766
9.3,1.66133
9.31667,1.66414
9.33333,1.66562
9.35,1.66613
9.36667,1.66616
9.38333,1.66539
9.4,1.66437
9.41667,1.66333
9.43333,1.66161
9.45,1.65942
9.46667,1.65678
9.48333,1.65338
9.5,1.64919
9.51667,1.64421
9.53333,1.63904
9.55,1.63384
9.56667,1.62791
9.58333,1.62131
9.6,1.614
9.61667,1.606
9.63333,1.5975
9.65,1.58849
9.66667,1.5788
9.68333,1.56844
9.7,1.5576
9.71667,1.55411
9.73333,1.5582
9.75,1.56199
9.76667,1.56527
9.78333,1.56809
9.8,1.57027
9.81667,1.57174
9.83333,1.5727
9.85,1.5732
9.86667,1.57323
9.88333,1.57443
9.9,1.57678
9.91667,1.57854
9.93333,1.58026
9.95,1.58438
9.96667,1.59017
9.98333,1.59492
10,1.59892
10.0167,1.60244
10.0333,1.60519
10.05,1.60689
10.0667,1.60948
10.0833,1.61355
10.1,1.61741
10.1167,1.62071
10.1333,1.62374
10.15,1.62673
10.1667,1.62909
10.1833,1.63095
10.2,1.63292
10.2167,1.63478
10.2333,1.63661
10.25,1.63852
10.2667,1.64016
10.2833,1.64124
10.3,1.64167
10.3167,1.64174
10.3333,1.64172
10.35,1.64143
10.3667,1.64044
10.3833,1.63852
10.4,1.63595
10.4167,1.63314
10.4333,1.62987
10.45,1.63005
10.4667,1.63354
10.4833,1.63579
10.5,1.6371
10.5167,1.63772
10.5333,1.63754
10.55,1.63674
10.5667,1.63555
10.5833,1.63404
10.6,1.63199
10.6167,1.62943
10.6333,1.6263
10.65,1.62256
10.6667,1.61902
10.6833,1.6155
10.7,1.6116
10.7167,1.60729
10.7333,1.6025
10.75,1.59724
10.7667,1.59133
10.7833,1.58455
10.8,1.57718
10.8167,1.56942
10.8333,1.56097
10.85,1.55202
10.8667,1.54246
10.8833,1.53227
10.9,1.52731
10.9167,1.52876
10.9333,1.53099
10.95,1.5331
10.9667,1.53504
10.9833,1.53659
11,1.53824
11.0167,1.54026
11.0333,1.5422
11.05,1.54402
11.0667,1.54568
11.0833,1.54755
11.1,1.54972
11.1167,1.55182
11.1333,1.55405
11.15,1.55644
11.1667,1.55849
11.1833,1.56055
11.2,1.56317
11.2167,1.56706
11.2333,1.5719
11.25,1.5762
11.2667,1.57982
11.2833,1.58244
11.3,1.58444
11.3167,1.58614
11.3333,1.58714
11.35,1.58942
11.3667,1.59341
11.3833,1.59703
11.4,1.60046
11.4167,1.60393
11.4333,1.60731
11.45,1.61071
11.4667,1.61427
11.4833,1.6177
11.5,1.62104
11.5167,1.62457
11.5333,1.62772
11.55,1.6309
11.5667,1.63432
11.5833,1.63732
11.6,1.64016
11.6167,1.64307
11.6333,1.64573
11.65,1.64788
11.6667,1.64948
11.6833,1.65109
11.7,1.65268
11.7167,1.65369
11.7333,1.65433
11.75,1.65474
11.7667,1.65424
11.7833,1.65326
11.8,1.65221
11.8167,1.65048
11.8333,1.64819
11.85,1.64505
11.8667,1.64127
11.8833,1.63712
11.9,1.63232
11.9167,1.62657
11.9333,1.62012
11.95,1.61779
11.9667,1.61867
11.9833,1.61867
12,1.61813
12.0167,1.61642
12.0333,1.61397
12.05,1.61095
12.0667,1.60743
12.0833,1.60344
12.1,1.59897
12.1167,1.59392
12.1333,1.58801
12.15,1.58154
12.1667,1.57455
12.1833,1.56653
12.2,1.55779
12.2167,1.54859
12.2333,1.53951
12.25,1.53063
12.2667,1.52105
12.2833,1.51682
12.3,1.51866
12.3167,1.52059
12.3333,1.52206
12.35,1.52294
12.3667,1.52406
12.3833,1.5259
12.4,1.52769
12.4167,1.52934
12.4333,1.53104
12.45,1.53271
12.4667,1.5343
12.4833,1.53601
12.5,1.53761
12.5167,1.53931
12.5333,1.54137
12.55,1.54359
12.5667,1.54585
12.5833,1.54808
12.6,1.55047
12.6167,1.55308
12.6333,1.55658
12.65,1.56052
12.6667,1.56383
12.6833,1.5665
12.7,1.56855
12.7167,1.56999
12.7333,1.5708
12.75,1.57291
12.7667,1.57671
12.7833,1.58056
12.8,1.58436
12.8167,1.58812
12.8333,1.59187
12.85,1.59563
12.8667,1.59942
12.8833,1.60324
12.9,1.60677
12.9167,1.61043
12.9333,1.61449
12.95,1.61852
12.9667,1.62269
12.9833,1.62704
13,1.63138
13.0167,1.63565
13.0333,1.63959
13.05,1.64328
13.0667,1.64736
13.0833,1.65169
13.1,1.65586
13.1167,1.65981
13.1333,1.66355
13.15,1.66678
13.1667,1.66953
13.1833,1.67239
13.2,1.67529
13.2167,1.67786
13.2333,1.67985
13.25,1.68147
13.2667,1.68271
13.2833,1.68353
13.3,1.68393
13.3167,1.68391
13.3333,1.68364
