Time,Position (x)
1.66667,-1.75806
1.68333,-1.76494
1.7,-1.77141
1.71667,-1.77746
1.73333,-1.78368
1.75,-1.79005
1.76667,-1.79663
1.78333,-1.79674
1.8,-1.78959
1.81667,-1.78178
1.83333,-1.77411
1.85,-1.76659
1.86667,-1.75915
1.88333,-1.75488
1.9,-1.75384
1.91667,-1.75306
1.93333,-1.75262
1.95,-1.75244
1.96667,-1.75355
1.98333,-1.75603
2,-1.75895
2.01667,-1.76236
2.03333,-1.76646
2.05,-1.77132
2.06667,-1.77675
2.08333,-1.78269
2.1,-1.78933
2.11667,-1.79105
2.13333,-1.78565
2.15,-1.77868
2.16667,-1.7725
2.18333,-1.76747
2.2,-1.76318
2.21667,-1.75939
2.23333,-1.75611
2.25,-1.75358
2.26667,-1.75164
2.28333,-1.75016
2.3,-1.74857
2.31667,-1.74688
2.33333,-1.74933
2.35,-1.75593
2.36667,-1.76291
2.38333,-1.77028
2.4,-1.77534
2.41667,-1.77803
2.43333,-1.78099
2.45,-1.78428
2.46667,-1.78788
2.48333,-1.79157
2.5,-1.79222
2.51667,-1.78988
2.53333,-1.7879
2.55,-1.78631
2.56667,-1.78498
2.58333,-1.78344
2.6,-1.78165
2.61667,-1.78018
2.63333,-1.7791
2.65,-1.77822
2.66667,-1.77758
2.68333,-1.77703
2.7,-1.77653
2.71667,-1.77765
2.73333,-1.78013
2.75,-1.78252
2.76667,-1.78499
2.78333,-1.78751
2.8,-1.79001
2.81667,-1.79256
2.83333,-1.79514
2.85,-1.79852
2.86667,-1.80442
2.88333,-1.81209
2.9,-1.8135
2.91667,-1.80855
2.93333,-1.80352
2.95,-1.79848
2.96667,-1.79341
2.98333,-1.7897
3,-1.78712
3.01667,-1.78441
3.03333,-1.78224
3.05,-1.78047
3.06667,-1.77888
3.08333,-1.77751
3.1,-1.77634
3.11667,-1.77567
3.13333,-1.7755
3.15,-1.77559
3.16667,-1.77599
3.18333,-1.77673
3.2,-1.77777
3.21667,-1.77914
3.23333,-1.78085
3.25,-1.78297
3.26667,-1.78544
3.28333,-1.78831
3.3,-1.79161
3.31667,-1.79531
3.33333,-1.79933
3.35,-1.80381
3.36667,-1.80884
3.38333,-1.8143
3.4,-1.82012
3.41667,-1.82642
3.43333,-1.83329
3.45,-1.84061
3.46667,-1.84837
3.48333,-1.85665
3.5,-1.86549
3.51667,-1.86941
3.53333,-1.86854
3.55,-1.86819
3.56667,-1.86812
3.58333,-1.86853
3.6,-1.86798
3.61667,-1.86622
3.63333,-1.86471
3.65,-1.86344
3.66667,-1.86361
3.68333,-1.86529
3.7,-1.86746
3.71667,-1.87019
3.73333,-1.87349
3.75,-1.8774
3.76667,-1.88198
3.78333,-1.88711
3.8,-1.89291
3.81667,-1.89941
3.83333,-1.90521
3.85,-1.91033
3.86667,-1.91642
3.88333,-1.92349
3.9,-1.93112
3.91667,-1.93891
3.93333,-1.94697
3.95,-1.9535
3.96667,-1.95821
3.98333,-1.96366
4,-1.96985
4.01667,-1.97655
4.03333,-1.98381
4.05,-1.99141
4.06667,-1.99936
4.08333,-2.00772
4.1,-2.01263
4.11667,-2.01292
4.13333,-2.01261
4.15,-2.01263
4.16667,-2.01277
4.18333,-2.01296
4.2,-2.0132
4.21667,-2.01352
4.23333,-2.01391
4.25,-2.0143
4.26667,-2.0147
4.28333,-2.0151
4.3,-2.01551
4.31667,-2.01591
4.33333,-2.0163
4.35,-2.01669
4.36667,-2.017
4.38333,-2.01724
4.4,-2.01746
4.41667,-2.0171
4.43333,-2.01615
4.45,-2.01516
4.46667,-2.01412
4.48333,-2.01302
4.5,-2.01188
4.51667,-2.01065
4.53333,-2.01039
4.55,-2.01115
4.56667,-2.01185
4.58333,-2.01254
4.6,-2.01338
4.61667,-2.01428
4.63333,-2.01526
4.65,-2.01638
4.66667,-2.01743
4.68333,-2.01831
4.7,-2.01905
4.71667,-2.01963
4.73333,-2.02005
4.75,-2.02034
4.76667,-2.02055
4.78333,-2.02082
4.8,-2.02104
4.81667,-2.02122
4.83333,-2.02145
4.85,-2.02161
4.86667,-2.02083
4.88333,-2.01914
4.9,-2.01737
4.91667,-2.01547
4.93333,-2.01346
4.95,-2.01097
4.96667,-2.00802
4.98333,-2.00491
5,-2.00152
5.01667,-1.99822
5.03333,-1.99516
5.05,-1.99206
5.06667,-1.98899
5.08333,-1.986
5.1,-1.98315
5.11667,-1.98009
5.13333,-1.97671
5.15,-1.97308
5.16667,-1.96913
5.18333,-1.96527
5.2,-1.96165
5.21667,-1.95785
5.23333,-1.95384
5.25,-1.94979
5.26667,-1.94568
5.28333,-1.94154
5.3,-1.93738
5.31667,-1.93319
5.33333,-1.92898
5.35,-1.92476
5.36667,-1.9205
5.38333,-1.91618
5.4,-1.91183
5.41667,-1.90747
5.43333,-1.90311
5.45,-1.89874
5.46667,-1.89437
5.48333,-1.89002
5.5,-1.88568
5.51667,-1.88133
5.53333,-1.87698
5.55,-1.87263
5.56667,-1.86828
5.58333,-1.86393
5.6,-1.8596
5.61667,-1.85529
5.63333,-1.85103
5.65,-1.8468
5.66667,-1.84263
5.68333,-1.83852
5.7,-1.83447
5.71667,-1.83052
5.73333,-1.82665
5.75,-1.82288
5.76667,-1.81922
5.78333,-1.81566
5.8,-1.8122
5.81667,-1.80884
5.83333,-1.80559
5.85,-1.80242
5.86667,-1.79935
5.88333,-1.79637
5.9,-1.79348
5.91667,-1.79068
5.93333,-1.788
5.95,-1.78544
5.96667,-1.783
5.98333,-1.78071
6,-1.77857
6.01667,-1.77653
6.03333,-1.77461
6.05,-1.77285
6.06667,-1.77122
6.08333,-1.76973
6.1,-1.76838
6.11667,-1.76714
6.13333,-1.76603
6.15,-1.76509
6.16667,-1.76431
6.18333,-1.7637
6.2,-1.76314
6.21667,-1.76264
6.23333,-1.76229
6.25,-1.76208
6.26667,-1.762
6.28333,-1.76201
6.3,-1.76215
6.31667,-1.76239
6.33333,-1.76271
6.35,-1.76038
6.36667,-1.75562
6.38333,-1.75141
6.4,-1.74773
6.41667,-1.7444
6.43333,-1.74133
6.45,-1.73854
6.46667,-1.73605
6.48333,-1.73386
6.5,-1.73197
6.51667,-1.73037
6.53333,-1.72915
6.55,-1.72835
6.56667,-1.72786
6.58333,-1.72775
6.6,-1.72808
6.61667,-1.72878
6.63333,-1.72988
6.65,-1.73132
6.66667,-1.73322
6.68333,-1.73461
6.7,-1.73549
6.71667,-1.73701
6.73333,-1.73911
6.75,-1.74168
6.76667,-1.74469
6.78333,-1.74824
6.8,-1.7519
6.81667,-1.75557
6.83333,-1.75985
6.85,-1.76456
6.86667,-1.76949
6.88333,-1.77485
6.9,-1.78068
6.91667,-1.78677
6.93333,-1.79329
6.95,-1.80022
6.96667,-1.80754
6.98333,-1.8153
7,-1.82348
7.01667,-1.83211
7.03333,-1.84113
7.05,-1.85051
7.06667,-1.86031
7.08333,-1.87063
7.1,-1.88139
7.11667,-1.89243
7.13333,-1.9039
7.15,-1.91579
7.16667,-1.92806
7.18333,-1.94075
7.2,-1.95385
7.21667,-1.96745
7.23333,-1.98153
7.25,-1.99603
7.26667,-2.0108
7.28333,-2.02033
7.3,-2.02465
7.31667,-2.0292
7.33333,-2.02985
7.35,-2.02646
7.36667,-2.02312
7.38333,-2.01987
7.4,-2.01836
7.41667,-2.01861
7.43333,-2.01896
7.45,-2.01935
7.46667,-2.01977
7.48333,-2.02085
7.5,-2.02253
7.51667,-2.02419
7.53333,-2.02594
7.55,-2.02787
7.56667,-2.02997
7.58333,-2.03221
7.6,-2.03459
7.61667,-2.03501
7.63333,-2.03336
7.65,-2.03165
7.66667,-2.03285
7.68333,-2.03694
7.7,-2.0411
7.71667,-2.04548
7.73333,-2.05016
7.75,-2.05512
7.76667,-2.0589
7.78333,-2.06155
7.8,-2.06447
7.81667,-2.06755
7.83333,-2.06922
7.85,-2.06948
7.86667,-2.06976
7.88333,-2.06993
7.9,-2.07007
7.91667,-2.07016
7.93333,-2.07013
7.95,-2.06936
7.96667,-2.0679
7.98333,-2.06634
8,-2.06461
8.01667,-2.06264
8.03333,-2.06043
8.05,-2.05817
8.06667,-2.05594
8.08333,-2.05361
8.1,-2.05119
8.11667,-2.04884
8.13333,-2.04654
8.15,-2.04417
8.16667,-2.04184
8.18333,-2.03946
8.2,-2.03697
8.21667,-2.03445
8.23333,-2.03184
8.25,-2.02916
8.26667,-2.02644
8.28333,-2.02369
8.3,-2.02092
8.31667,-2.01811
8.33333,-2.01524
8.35,-2.0123
8.36667,-2.0093
8.38333,-2.00622
8.4,-2.00304
8.41667,-1.99979
8.43333,-1.99655
8.45,-1.99336
8.46667,-1.99024
8.48333,-1.98714
8.5,-1.98402
8.51667,-1.98087
8.53333,-1.97768
8.55,-1.97447
8.56667,-1.97123
8.58333,-1.96797
8.6,-1.96468
8.61667,-1.96137
8.63333,-1.95803
8.65,-1.95465
8.66667,-1.95121
8.68333,-1.94811
8.7,-1.94536
8.71667,-1.94255
8.73333,-1.93969
8.75,-1.93676
8.76667,-1.93383
8.78333,-1.93088
8.8,-1.92787
8.81667,-1.92504
8.83333,-1.92238
8.85,-1.91969
8.86667,-1.91693
8.88333,-1.9142
8.9,-1.91153
8.91667,-1.90888
8.93333,-1.90626
8.95,-1.90366
8.96667,-1.90109
8.98333,-1.89856
9,-1.89609
9.01667,-1.89369
9.03333,-1.89133
9.05,-1.88903
9.06667,-1.88681
9.08333,-1.8847
9.1,-1.88266
9.11667,-1.88071
9.13333,-1.87888
9.15,-1.87719
9.16667,-1.87561
9.18333,-1.87403
9.2,-1.87243
9.21667,-1.87087
9.23333,-1.8694
9.25,-1.86803
9.26667,-1.86674
9.28333,-1.86554
9.3,-1.86441
9.31667,-1.86334
9.33333,-1.86231
9.35,-1.86136
9.36667,-1.86051
9.38333,-1.85978
9.4,-1.85915
9.41667,-1.85857
9.43333,-1.85807
9.45,-1.85769
9.46667,-1.85741
9.48333,-1.85726
9.5,-1.85724
9.51667,-1.85733
9.53333,-1.85752
9.55,-1.85778
9.56667,-1.85811
9.58333,-1.85856
9.6,-1.85924
9.61667,-1.86016
9.63333,-1.86121
9.65,-1.86235
9.66667,-1.86367
9.68333,-1.86518
9.7,-1.86678
9.71667,-1.86851
9.73333,-1.8704
9.75,-1.87236
9.76667,-1.87439
9.78333,-1.87657
9.8,-1.87896
9.81667,-1.88105
9.83333,-1.88269
9.85,-1.88435
9.86667,-1.88606
9.88333,-1.88774
9.9,-1.88938
9.91667,-1.89092
9.93333,-1.89233
9.95,-1.89354
9.96667,-1.89457
9.98333,-1.89547
10,-1.89622
10.0167,-1.89688
10.0333,-1.89742
10.05,-1.89786
10.0667,-1.89822
10.0833,-1.89842
10.1,-1.89843
10.1167,-1.89586
10.1333,-1.8908
10.15,-1.88586
10.1667,-1.88103
10.1833,-1.87621
10.2,-1.87136
10.2167,-1.86645
10.2333,-1.86153
10.25,-1.85662
10.2667,-1.85174
10.2833,-1.84691
10.3,-1.84198
10.3167,-1.83697
10.3333,-1.83201
10.35,-1.82713
10.3667,-1.82227
10.3833,-1.81744
10.4,-1.81261
10.4167,-1.8077
10.4333,-1.8027
10.45,-1.79767
10.4667,-1.79272
10.4833,-1.7879
10.5,-1.78311
10.5167,-1.77894
10.5333,-1.77537
10.55,-1.77183
10.5667,-1.76834
10.5833,-1.76484
10.6,-1.76138
10.6167,-1.75801
10.6333,-1.75477
10.65,-1.75169
10.6667,-1.74875
10.6833,-1.746
10.7,-1.74343
10.7167,-1.74113
10.7333,-1.7391
10.75,-1.73731
10.7667,-1.73567
10.7833,-1.73422
10.8,-1.733
10.8167,-1.73202
10.8333,-1.73134
10.85,-1.73097
10.8667,-1.73087
10.8833,-1.73111
10.9,-1.72981
10.9167,-1.72679
10.9333,-1.72454
10.95,-1.72308
10.9667,-1.72202
10.9833,-1.72143
11,-1.72119
11.0167,-1.72145
11.0333,-1.72224
11.05,-1.72344
11.0667,-1.72471
11.0833,-1.72615
11.1,-1.72807
11.1167,-1.73054
11.1333,-1.73328
11.15,-1.73613
11.1667,-1.73956
11.1833,-1.74341
11.2,-1.74756
11.2167,-1.75221
11.2333,-1.75723
11.25,-1.76255
11.2667,-1.76821
11.2833,-1.77445
11.3,-1.78119
11.3167,-1.7883
11.3333,-1.79571
11.35,-1.80359
11.3667,-1.81204
11.3833,-1.82085
11.4,-1.8299
11.4167,-1.8394
11.4333,-1.84947
11.45,-1.85989
11.4667,-1.87057
11.4833,-1.88171
11.5,-1.8934
11.5167,-1.9054
11.5333,-1.91775
11.55,-1.93047
11.5667,-1.94365
11.5833,-1.95717
11.6,-1.97104
11.6167,-1.97982
11.6333,-1.98328
11.65,-1.98698
11.6667,-1.99102
11.6833,-1.99369
11.7,-1.99493
11.7167,-1.99626
11.7333,-1.9994
11.75,-2.00434
11.7667,-2.00933
11.7833,-2.01438
11.8,-2.01949
11.8167,-2.02498
11.8333,-2.02965
11.85,-2.03319
11.8667,-2.03692
11.8833,-2.04081
11.9,-2.04486
11.9167,-2.04915
11.9333,-2.05352
11.95,-2.05815
11.9667,-2.06246
11.9833,-2.0642
12,-2.06389
12.0167,-2.06359
12.0333,-2.06334
12.05,-2.06342
12.0667,-2.06381
12.0833,-2.0642
12.1,-2.06453
12.1167,-2.06395
12.1333,-2.06257
12.15,-2.0612
12.1667,-2.05977
12.1833,-2.05791
12.2,-2.05557
12.2167,-2.05302
12.2333,-2.05021
12.25,-2.04697
12.2667,-2.04328
12.2833,-2.03931
12.3,-2.03504
12.3167,-2.03044
12.3333,-2.02554
12.35,-2.02027
12.3667,-2.01468
12.3833,-2.00889
12.4,-2.0028
12.4167,-1.99806
12.4333,-1.99477
12.45,-1.99141
12.4667,-1.988
12.4833,-1.98454
12.5,-1.98097
12.5167,-1.97729
12.5333,-1.97351
12.55,-1.96965
12.5667,-1.9657
12.5833,-1.96168
12.6,-1.95879
12.6167,-1.95705
12.6333,-1.95535
12.65,-1.95371
12.6667,-1.9521
12.6833,-1.95051
12.7,-1.94864
12.7167,-1.94646
12.7333,-1.94421
12.75,-1.94197
12.7667,-1.93974
12.7833,-1.93755
12.8,-1.93536
12.8167,-1.93332
12.8333,-1.93148
12.85,-1.92969
12.8667,-1.92785
12.8833,-1.92609
12.9,-1.92448
12.9167,-1.92232
12.9333,-1.91958
12.95,-1.91685
12.9667,-1.91422
12.9833,-1.91171
13,-1.90922
13.0167,-1.90659
13.0333,-1.90382
13.05,-1.90084
13.0667,-1.89763
13.0833,-1.89427
13.1,-1.89075
13.1167,-1.88712
13.1333,-1.88339
13.15,-1.87951
13.1667,-1.87544
13.1833,-1.87122
13.2,-1.86689
13.2167,-1.86246
13.2333,-1.85803
13.25,-1.85361
13.2667,-1.84987
13.2833,-1.84688
13.3,-1.84403
13.3167,-1.8414
13.3333,-1.83897
13.35,-1.83653
13.3667,-1.83399
13.3833,-1.83147
13.4,-1.82895
13.4167,-1.82638
13.4333,-1.82372
13.45,-1.82098
13.4667,-1.81823
13.4833,-1.81548
13.5,-1.81276
13.5167,-1.81008
13.5333,-1.80782
13.55,-1.806
13.5667,-1.80417
13.5833,-1.8023
13.6,-1.80048
13.6167,-1.79868
13.6333,-1.79689
13.65,-1.79526
13.6667,-1.79378
13.6833,-1.79222
13.7,-1.79065
13.7167,-1.7892
13.7333,-1.78789
13.75,-1.78673
13.7667,-1.7857
13.7833,-1.78471
13.8,-1.78384
13.8167,-1.78319
13.8333,-1.78273
13.85,-1.7824
13.8667,-1.78219
13.8833,-1.78207
13.9,-1.78205
13.9167,-1.78209
13.9333,-1.78216
13.95,-1.78233
13.9667,-1.78262
13.9833,-1.783
14,-1.78343
14.0167,-1.78385
14.0333,-1.78425
14.05,-1.78227
14.0667,-1.77792
14.0833,-1.77372
14.1,-1.77022
14.1167,-1.76725
14.1333,-1.76439
14.15,-1.76172
14.1667,-1.75922
14.1833,-1.75687
14.2,-1.75471
14.2167,-1.75274
14.2333,-1.75097
14.25,-1.74941
14.2667,-1.74804
14.2833,-1.74692
14.3,-1.74605
14.3167,-1.74544
14.3333,-1.74509
14.35,-1.74501
14.3667,-1.7452
14.3833,-1.74569
14.4,-1.74649
14.4167,-1.74755
14.4333,-1.74785
14.45,-1.74754
14.4667,-1.74759
14.4833,-1.74799
14.5,-1.74883
14.5167,-1.75002
14.5333,-1.75132
14.55,-1.75272
14.5667,-1.75451
14.5833,-1.75665
14.6,-1.75906
14.6167,-1.76171
14.6333,-1.76472
14.65,-1.76813
14.6667,-1.77179
14.6833,-1.77585
14.7,-1.7803
14.7167,-1.78506
14.7333,-1.79007
14.75,-1.79547
14.7667,-1.80129
14.7833,-1.80738
14.8,-1.81377
14.8167,-1.82055
14.8333,-1.82766
14.85,-1.83507
14.8667,-1.84271
14.8833,-1.85067
14.9,-1.85914
14.9167,-1.86804
14.9333,-1.87725
14.95,-1.88691
14.9667,-1.89696
14.9833,-1.90734
15,-1.91818
15.0167,-1.92942
15.0333,-1.94102
15.05,-1.95299
15.0667,-1.96524
15.0833,-1.97791
15.1,-1.99105
15.1167,-2.00445
15.1333,-2.0182
15.15,-2.03233
15.1667,-2.04668
15.1833,-2.05591
15.2,-2.06
15.2167,-2.06426
15.2333,-2.06457
15.25,-2.06087
15.2667,-2.0572
15.2833,-2.05356
15.3,-2.05165
15.3167,-2.05148
15.3333,-2.05134
15.35,-2.0512
15.3667,-2.05122
15.3833,-2.05143
15.4,-2.05175
15.4167,-2.05221
15.4333,-2.05281
15.45,-2.05354
15.4667,-2.05443
15.4833,-2.05552
15.5,-2.05681
15.5167,-2.05831
15.5333,-2.06195
15.55,-2.0678
15.5667,-2.07183
15.5833,-2.07386
15.6,-2.07586
15.6167,-2.07799
15.6333,-2.08026
15.65,-2.08259
15.6667,-2.08502
15.6833,-2.08764
15.7,-2.09046
15.7167,-2.09208
15.7333,-2.09152
15.75,-2.09029
15.7667,-2.0893
15.7833,-2.08843
15.8,-2.08775
15.8167,-2.08713
15.8333,-2.08653
15.85,-2.08598
15.8667,-2.0854
15.8833,-2.08449
15.9,-2.08328
15.9167,-2.0821
15.9333,-2.081
15.95,-2.07998
15.9667,-2.07887
15.9833,-2.07762
16,-2.07631
16.0167,-2.07495
16.0333,-2.07353
16.05,-2.07207
16.0667,-2.07055
16.0833,-2.06894
16.1,-2.06726
16.1167,-2.06551
16.1333,-2.06369
16.15,-2.06177
16.1667,-2.05974
16.1833,-2.0576
16.2,-2.0554
16.2167,-2.05314
16.2333,-2.0508
16.25,-2.04842
16.2667,-2.04602
16.2833,-2.04356
16.3,-2.04107
16.3167,-2.03855
16.3333,-2.036
16.35,-2.03338
16.3667,-2.03073
16.3833,-2.02806
16.4,-2.02537
16.4167,-2.02264
16.4333,-2.01989
16.45,-2.01713
16.4667,-2.01438
16.4833,-2.01162
16.5,-2.00885
16.5167,-2.00607
16.5333,-2.00329
16.55,-2.00052
16.5667,-1.99774
16.5833,-1.99494
16.6,-1.99214
16.6167,-1.98937
16.6333,-1.98666
16.65,-1.98399
16.6667,-1.98132
16.6833,-1.97867
16.7,-1.97604
16.7167,-1.97345
16.7333,-1.97093
16.75,-1.96845
16.7667,-1.96599
16.7833,-1.96359
16.8,-1.96124
16.8167,-1.95894
16.8333,-1.95668
16.85,-1.95448
16.8667,-1.95239
16.8833,-1.95039
16.9,-1.94846
16.9167,-1.94661
16.9333,-1.94486
16.95,-1.94316
16.9667,-1.94148
16.9833,-1.93983
17,-1.9382
17.0167,-1.93656
17.0333,-1.9349
17.05,-1.93325
17.0667,-1.93164
17.0833,-1.93011
17.1,-1.92865
17.1167,-1.92728
17.1333,-1.92597
17.15,-1.9247
17.1667,-1.92349
17.1833,-1.92235
17.2,-1.92128
17.2167,-1.92026
17.2333,-1.91929
17.25,-1.91839
17.2667,-1.91753
17.2833,-1.91668
17.3,-1.91583
17.3167,-1.91497
17.3333,-1.91411
17.35,-1.9133
17.3667,-1.91253
17.3833,-1.91182
17.4,-1.91114
17.4167,-1.91052
17.4333,-1.90998
17.45,-1.90948
17.4667,-1.90899
17.4833,-1.90853
17.5,-1.90811
17.5167,-1.90773
17.5333,-1.90739
17.55,-1.9071
17.5667,-1.90688
17.5833,-1.9067
17.6,-1.90652
17.6167,-1.90633
17.6333,-1.90614
17.65,-1.90591
17.6667,-1.90566
17.6833,-1.90545
17.7,-1.90526
17.7167,-1.90504
17.7333,-1.90479
17.75,-1.90456
17.7667,-1.90434
17.7833,-1.90411
17.8,-1.90387
17.8167,-1.90358
17.8333,-1.90322
17.85,-1.90285
17.8667,-1.90243
17.8833,-1.902
17.9,-1.90155
17.9167,-1.9011
17.9333,-1.90067
17.95,-1.90026
17.9667,-1.89985
17.9833,-1.89939
18,-1.89889
18.0167,-1.89839
18.0333,-1.89784
18.05,-1.89719
18.0667,-1.89643
18.0833,-1.89558
18.1,-1.89466
18.1167,-1.89366
18.1333,-1.8908
18.15,-1.88612
18.1667,-1.88169
18.1833,-1.87746
18.2,-1.87323
18.2167,-1.86902
18.2333,-1.86477
18.25,-1.86046
18.2667,-1.85607
18.2833,-1.85164
18.3,-1.84718
18.3167,-1.8427
18.3333,-1.83822
18.35,-1.83377
18.3667,-1.82935
18.3833,-1.8249
18.4,-1.82034
18.4167,-1.81571
18.4333,-1.81103
18.45,-1.80629
18.4667,-1.80163
18.4833,-1.79706
18.5,-1.79257
18.5167,-1.78814
18.5333,-1.78372
18.55,-1.77934
18.5667,-1.77512
18.5833,-1.77108
18.6,-1.76719
18.6167,-1.76348
18.6333,-1.75993
18.65,-1.75653
18.6667,-1.7533
18.6833,-1.75024
18.7,-1.74733
18.7167,-1.74457
18.7333,-1.74194
18.75,-1.73953
18.7667,-1.73739
18.7833,-1.73554
18.8,-1.73395
18.8167,-1.73266
18.8333,-1.73161
18.85,-1.73092
18.8667,-1.72916
18.8833,-1.72611
18.9,-1.72367
18.9167,-1.72183
18.9333,-1.72042
18.95,-1.71952
18.9667,-1.71898
18.9833,-1.71893
19,-1.7194
19.0167,-1.72033
19.0333,-1.72119
19.05,-1.72199
19.0667,-1.72331
19.0833,-1.72516
19.1,-1.72743
19.1167,-1.73004
19.1333,-1.73301
19.15,-1.73628
19.1667,-1.73994
19.1833,-1.74414
19.2,-1.7488
19.2167,-1.75382
19.2333,-1.75927
19.25,-1.76504
19.2667,-1.77134
19.2833,-1.77823
19.3,-1.78549
19.3167,-1.79316
19.3333,-1.80114
19.35,-1.8095
19.3667,-1.81843
19.3833,-1.82782
19.4,-1.83752
19.4167,-1.8477
19.4333,-1.8583
19.45,-1.86937
19.4667,-1.88095
19.4833,-1.89294
19.5,-1.90534
19.5167,-1.91818
19.5333,-1.93143
19.55,-1.94503
19.5667,-1.95908
19.5833,-1.97364
19.6,-1.983
19.6167,-1.98714
19.6333,-1.99161
19.65,-1.99631
19.6667,-2.00113
19.6833,-2.00194
19.7,-2.00022
19.7167,-2.00002
19.7333,-1.9999
19.75,-1.99983
19.7667,-2.00007
19.7833,-2.00062
19.8,-2.0013
19.8167,-2.00209
19.8333,-2.00311
19.85,-2.00443
19.8667,-2.00587
19.8833,-2.00747
19.9,-2.00927
19.9167,-2.01125
19.9333,-2.01332
19.95,-2.01562
19.9667,-2.02
19.9833,-2.02635
20,-2.03066
20.0167,-2.03286
20.0333,-2.03503
20.05,-2.03784
20.0667,-2.04104
20.0833,-2.04403
20.1,-2.04734
20.1167,-2.05083
20.1333,-2.05306
20.15,-2.0542
20.1667,-2.05443
20.1833,-2.05385
20.2,-2.05354
20.2167,-2.05337
20.2333,-2.05294
20.25,-2.05179
20.2667,-2.05023
20.2833,-2.04887
20.3,-2.04767
20.3167,-2.04641
20.3333,-2.04523
20.35,-2.04417
20.3667,-2.04305
20.3833,-2.04188
20.4,-2.04076
20.4167,-2.03966
20.4333,-2.03819
20.45,-2.03628
20.4667,-2.03431
20.4833,-2.03231
20.5,-2.03019
20.5167,-2.02794
20.5333,-2.02558
20.55,-2.02312
20.5667,-2.02058
20.5833,-2.01797
20.6,-2.01529
20.6167,-2.01255
20.6333,-2.00973
20.65,-2.00682
20.6667,-2.00381
20.6833,-2.00071
20.7,-1.99751
20.7167,-1.99423
20.7333,-1.99086
20.75,-1.9874
20.7667,-1.98386
20.7833,-1.98029
20.8,-1.97669
20.8167,-1.97307
20.8333,-1.9694
20.85,-1.96564
20.8667,-1.96184
20.8833,-1.95802
20.9,-1.95417
20.9167,-1.95028
20.9333,-1.94636
20.95,-1.94239
20.9667,-1.93836
20.9833,-1.93427
21,-1.93012
21.0167,-1.92596
21.0333,-1.92177
21.05,-1.91756
21.0667,-1.91335
21.0833,-1.90915
21.1,-1.90497
21.1167,-1.90083
21.1333,-1.89673
21.15,-1.89268
21.1667,-1.88864
21.1833,-1.8846
21.2,-1.88059
21.2167,-1.87662
21.2333,-1.87272
21.25,-1.86889
21.2667,-1.86517
21.2833,-1.86153
21.3,-1.85794
21.3167,-1.85437
21.3333,-1.85087
21.35,-1.84746
21.3667,-1.84409
21.3833,-1.84078
21.4,-1.83755
21.4167,-1.83442
21.4333,-1.83139
21.45,-1.82845
21.4667,-1.8256
21.4833,-1.82287
21.5,-1.82025
21.5167,-1.8177
21.5333,-1.81521
21.55,-1.81283
21.5667,-1.81056
21.5833,-1.80838
21.6,-1.80629
21.6167,-1.8043
21.6333,-1.80241
21.65,-1.80058
21.6667,-1.79885
21.6833,-1.79726
21.7,-1.7957
21.7167,-1.7942
21.7333,-1.7928
21.75,-1.79154
21.7667,-1.79039
21.7833,-1.78927
21.8,-1.78824
21.8167,-1.78735
21.8333,-1.78652
21.85,-1.78579
21.8667,-1.78523
21.8833,-1.78483
21.9,-1.78455
21.9167,-1.78439
