time,temp_real,hum_real,rain_real,pres_real,wind_real,temp_pred_24,hum_pred_24,rain_pred_24,pres_pred_24,wind_pred_24,temp_pred_48,hum_pred_48,rain_pred_48,pres_pred_48,wind_pred_48,temp_pred_72,hum_pred_72,rain_pred_72,pres_pred_72,wind_pred_72
2025-01-13 13:00:00,9.8,32.0,0.0,1028.4,2.1,-0.6146562,-0.19736516,-0.15809642,1.6083804,-0.031742066,-0.37778762,0.37539947,0.06335069,0.78299296,0.03610034,-0.58575135,0.45054632,0.021799637,1.0289276,-0.30785605
2025-01-13 14:00:00,10.9,28.0,0.0,1026.7,4.7,-0.5169411,-0.3052186,-0.14472957,1.5164855,0.08262569,-0.24674653,0.23211017,0.052525643,0.7914299,0.020762322,-0.46164018,0.2894862,0.034526397,1.0017039,-0.20235175
2025-01-13 15:00:00,10.4,31.0,0.0,1026.5,4.3,-0.38623068,-0.37608197,-0.12945165,1.3992093,0.14311755,-0.23064406,0.18407282,0.042442184,0.7332239,0.07339023,-0.3106723,0.10000831,0.042101327,0.9324694,-0.093025655
2025-01-13 16:00:00,9.7,35.0,0.0,1026.7,2.7,-0.4188591,-0.30768707,-0.10656824,1.3514504,0.29963547,-0.13968255,0.05133748,0.03819139,0.6962402,0.13593441,-0.18672022,-0.0628608,0.053007476,0.7914705,0.0595276
2025-01-13 17:00:00,8.5,41.0,0.0,1027.0,4.6,-0.44588366,-0.2686614,-0.10871143,1.2967975,0.35086203,-0.13266276,0.012024717,0.033136617,0.6617187,0.16947861,-0.14259338,-0.124117,0.057710495,0.69319665,0.13484372
2025-01-13 18:00:00,5.4,49.0,0.0,1028.1,7.7,-0.55903524,-0.15382536,-0.11875985,1.2983577,0.34436798,-0.13615863,0.0063125803,0.010116618,0.6782652,0.09606793,-0.17336087,-0.017865377,0.05974201,0.63390416,0.04722795
2025-01-13 19:00:00,2.7,54.0,0.0,1028.2,15.7,-0.6923251,-0.0147275375,-0.14802791,1.3993796,0.19666602,-0.23535192,0.104873866,-0.021129562,0.7261647,-0.029717969,-0.44791493,0.34976166,0.05544365,0.64291674,-0.13209075
2025-01-13 20:00:00,1.5,56.0,0.0,1028.5,16.2,-0.83863646,0.11978658,-0.13830338,1.405979,0.23802356,-0.32520342,0.23064238,-0.047408737,0.7671287,-0.22406335,-0.5503736,0.4828911,0.03521075,0.65345114,-0.24061945
2025-01-13 21:00:00,1.2,58.0,0.0,1028.8,16.1,-0.94869095,0.18667209,-0.135231,1.4034457,0.3230177,-0.49531305,0.44385636,-0.038123,0.81846666,-0.3084551,-0.6218841,0.57440674,0.023538891,0.6835753,-0.3336581
2025-01-13 22:00:00,0.8,59.0,0.0,1028.7,16.7,-1.021525,0.19307734,-0.12030917,1.3351597,0.4556307,-0.5612541,0.512256,-0.046090435,0.8744695,-0.3772157,-0.69411874,0.678846,0.02004861,0.6966713,-0.3971405
2025-01-13 23:00:00,-0.1,62.0,0.0,1029.0,15.4,-1.0432125,0.092210405,-0.13964541,1.3254429,0.42622393,-0.7064451,0.6640807,-0.045692388,0.937215,-0.41373664,-0.80810523,0.7959178,0.0136650605,0.7798444,-0.43754235
2025-01-14 00:00:00,-1.0,66.0,0.0,1030.1,7.2,-1.0894749,0.04360583,-0.13447016,1.2438444,0.519779,-0.7451872,0.68854445,-0.045930743,0.9723041,-0.39382064,-0.82724875,0.7974874,0.005810217,0.77690405,-0.40971553
2025-01-14 01:00:00,-0.3,59.0,0.0,1031.0,2.5,-1.1312593,-0.013903518,-0.14696345,1.2444882,0.51824486,-0.85179543,0.7831396,-0.032599356,0.97481453,-0.329957,-0.831658,0.80599606,0.007288848,0.7739905,-0.37586638
2025-01-14 02:00:00,0.1,52.0,0.0,1030.3,3.2,-1.2125777,0.022027243,-0.1430708,1.1680111,0.56486017,-0.8572528,0.7376665,-0.048380252,1.0020517,-0.28852743,-0.7796766,0.7635547,0.019122375,0.7654578,-0.33383644
2025-01-14 03:00:00,-0.3,52.0,0.0,1030.3,3.8,-1.2680511,0.07745175,-0.13842501,1.045454,0.63826823,-0.83899295,0.6738795,-0.056094963,0.9764458,-0.22422902,-0.86597174,0.8754564,0.036195368,0.76191616,-0.29881728
2025-01-14 04:00:00,-0.7,49.0,0.0,1030.8,4.9,-1.3651763,0.20198269,-0.14236118,0.9842218,0.6618365,-0.83493716,0.5826984,-0.09107733,1.0537372,-0.22427441,-0.8252194,0.851583,0.041075498,0.72311217,-0.2573555
2025-01-14 05:00:00,-0.8,41.0,0.0,1031.5,5.5,-1.4372159,0.28889942,-0.15391137,0.94467705,0.643564,-0.8256152,0.4446388,-0.10159114,1.0815444,-0.19034833,-0.82521915,0.87226224,0.03526973,0.66980284,-0.2641807
2025-01-14 06:00:00,-0.8,39.0,0.0,1032.3,2.8,-1.5153943,0.36904305,-0.16281249,0.91200674,0.64231557,-0.75408816,0.19743603,-0.13414606,1.0520518,-0.14798594,-0.7920314,0.8975457,0.03632501,0.62143767,-0.29619673
2025-01-14 07:00:00,-0.3,36.0,0.0,1032.5,1.8,-1.456787,0.25917616,-0.17454891,0.86761254,0.6066841,-0.77421945,0.14003882,-0.15195863,1.0918562,-0.1346103,-0.7058035,0.78526235,0.026576387,0.6044067,-0.25059834
2025-01-14 08:00:00,-0.2,31.0,0.0,1032.7,2.5,-1.4085093,0.16639099,-0.17177899,0.8143969,0.6258134,-0.78671587,0.11975697,-0.18547979,1.170111,-0.19720547,-0.6697184,0.7708912,0.019475935,0.53539366,-0.26201978
2025-01-14 09:00:00,-0.0,35.0,0.0,1032.8,3.3,-1.3528627,0.056483272,-0.17511491,0.8469128,0.6147786,-0.850401,0.19198412,-0.18926518,1.227701,-0.21544136,-0.5690643,0.68682826,0.024189936,0.5206574,-0.2523049
2025-01-14 10:00:00,2.9,42.0,0.0,1032.7,3.7,-1.32927,-0.008302801,-0.1860644,0.92442167,0.5870293,-0.8343434,0.145859,-0.18868777,1.204207,-0.16574512,-0.49890503,0.63043916,0.029024893,0.5039289,-0.20957509
2025-01-14 11:00:00,5.1,29.0,0.0,1033.1,1.3,-1.1878049,-0.18560697,-0.20296274,1.0442102,0.4899263,-0.75933725,0.034583658,-0.18583223,1.2456434,-0.1632357,-0.3992853,0.45967567,0.04078573,0.5469008,-0.121456504
2025-01-14 12:00:00,6.6,26.0,0.0,1032.9,2.6,-1.038957,-0.24984953,-0.21008007,1.1535023,0.27442616,-0.65141445,-0.08742958,-0.17958134,1.2880013,-0.19397615,-0.3805487,0.39665824,0.04775493,0.5360413,-0.026921226
2025-01-14 13:00:00,7.6,26.0,0.0,1031.8,4.1,-0.7893342,-0.43968076,-0.21902019,1.1701359,0.06695235,-0.55417454,-0.21057975,-0.14559148,1.2227031,-0.047374267,-0.3863978,0.34520707,0.044164423,0.5724888,0.020429762
2025-01-14 14:00:00,8.8,31.0,0.0,1030.9,4.8,-0.62149096,-0.58916587,-0.2145772,1.1092784,0.09486909,-0.47555113,-0.29500932,-0.12314343,1.1516433,0.05636021,-0.25762245,0.19610819,0.04214043,0.5732899,0.030914338
2025-01-14 15:00:00,8.8,31.0,0.0,1030.1,3.3,-0.42849553,-0.79445237,-0.21020287,1.0104139,0.19111183,-0.3597023,-0.3653884,-0.10625368,1.0495223,0.12273431,-0.24131553,0.14911908,0.03125799,0.5139222,0.07868606
2025-01-14 16:00:00,8.9,33.0,0.0,1029.7,1.7,-0.38026035,-0.8089037,-0.21631275,1.0076863,0.13685341,-0.3782642,-0.3315329,-0.091815576,0.98173416,0.21029662,-0.14909498,0.016938744,0.029669603,0.47264487,0.14093521
2025-01-14 17:00:00,7.9,51.0,0.0,1029.7,0.2,-0.38939664,-0.7660251,-0.23745336,1.0268517,0.014659756,-0.4001541,-0.30238956,-0.10201123,0.9171386,0.22740133,-0.14150642,-0.016899617,0.026915973,0.42953056,0.16737565
2025-01-14 18:00:00,4.3,49.0,0.0,1029.9,2.4,-0.4880936,-0.6428513,-0.24891429,1.0895625,-0.055956442,-0.50791126,-0.19543636,-0.11876011,0.91377485,0.19492045,-0.1462899,-0.019686224,0.013891441,0.42576995,0.1143844
2025-01-14 19:00:00,3.1,54.0,0.0,1029.7,4.7,-0.70545584,-0.43769336,-0.26952657,1.2560353,-0.16466644,-0.6319514,-0.06594068,-0.14959432,1.0024257,0.055467736,-0.24607964,0.081022725,-0.011310733,0.46852446,-0.003021015
2025-01-14 20:00:00,0.1,71.0,0.0,1029.4,6.5,-0.93975544,-0.25091258,-0.26697722,1.3656702,-0.05126606,-0.77479786,0.07148142,-0.14967977,0.99946666,0.049115833,-0.33726612,0.20322827,-0.029190587,0.53029734,-0.17387286
2025-01-14 21:00:00,-1.7,78.0,0.0,1029.3,7.6,-1.118061,-0.10270441,-0.27547443,1.5136254,-0.12663938,-0.87793404,0.14653537,-0.15304883,0.98579895,0.07914685,-0.5047943,0.399904,-0.030623106,0.6102546,-0.2637066
2025-01-14 22:00:00,-2.3,79.0,0.0,1029.3,10.0,-1.2364539,-0.004522373,-0.27506244,1.5668039,-0.121086985,-0.95067424,0.17291538,-0.14482634,0.9188589,0.16321209,-0.5685657,0.4673725,-0.03645231,0.67790455,-0.3308135
2025-01-14 23:00:00,-1.6,67.0,0.0,1029.6,14.7,-1.3337842,0.05697337,-0.27011448,1.5204539,-0.041440576,-0.9713542,0.10555749,-0.15456693,0.9180368,0.16767922,-0.7103503,0.6119997,-0.040376894,0.76186436,-0.36963227
2025-01-15 00:00:00,-0.1,51.0,0.0,1029.7,16.6,-1.4248587,0.14127952,-0.26855183,1.5496695,-0.037232697,-1.0159441,0.076090544,-0.15460293,0.85597765,0.2442803,-0.74774706,0.6381351,-0.041338425,0.7918609,-0.34943244
2025-01-15 01:00:00,0.6,42.0,0.0,1029.3,15.4,-1.4439495,0.214039,-0.28574473,1.7003372,-0.31109118,-1.0549554,0.038580455,-0.16220133,0.8637587,0.26344216,-0.8549764,0.73133814,-0.040739004,0.8067428,-0.29830435
2025-01-15 02:00:00,0.5,41.0,0.0,1028.8,14.5,-1.4208225,0.19828881,-0.28762203,1.7586322,-0.45450553,-1.1412731,0.08987746,-0.15983033,0.82092047,0.30727684,-0.8594446,0.6975721,-0.04978165,0.8186309,-0.25611922
2025-01-15 03:00:00,-0.1,42.0,0.0,1028.4,15.5,-1.421477,0.16234185,-0.28891218,1.72005,-0.44946644,-1.2027049,0.1552611,-0.15570213,0.73129857,0.36248696,-0.840044,0.6410017,-0.057841368,0.78693235,-0.19469608
2025-01-15 04:00:00,-0.3,40.0,0.0,1028.2,15.4,-1.4466193,0.16312201,-0.29232296,1.7452133,-0.462393,-1.3026873,0.27629465,-0.16362445,0.70133495,0.36977348,-0.83026206,0.5618665,-0.082518466,0.8281649,-0.18846804
2025-01-15 05:00:00,-0.2,39.0,0.0,1027.7,16.8,-1.4270035,0.11652667,-0.31252837,1.8581402,-0.5672591,-1.3741556,0.36238104,-0.17769013,0.68247473,0.3410939,-0.8143605,0.43328175,-0.08809341,0.84773856,-0.1549343
2025-01-15 06:00:00,-0.3,39.0,0.0,1027.3,16.1,-1.3746816,-0.008237992,-0.33323848,1.9374039,-0.6192156,-1.452619,0.44535786,-0.18666372,0.67806387,0.32742804,-0.7419605,0.21781915,-0.11296101,0.81523,-0.11911671
2025-01-15 07:00:00,-0.7,40.0,0.0,1027.2,15.6,-1.3095444,-0.08353753,-0.35296282,1.9919146,-0.7259014,-1.3921655,0.35361075,-0.195951,0.65400493,0.3001258,-0.75480044,0.16746165,-0.124629445,0.8297227,-0.11221214
2025-01-15 08:00:00,-1.0,41.0,0.0,1027.7,15.8,-1.2412624,-0.19773358,-0.35484764,2.002256,-0.7287354,-1.3439685,0.27397105,-0.19194834,0.6248466,0.32918718,-0.76370823,0.15380251,-0.14780532,0.88261515,-0.16757438
2025-01-15 09:00:00,-0.7,40.0,0.0,1027.6,16.4,-1.1622393,-0.34555578,-0.35151255,2.035774,-0.73475057,-1.2841438,0.17034535,-0.19340377,0.66122365,0.33724248,-0.8272071,0.21981457,-0.15408707,0.9370797,-0.18936647
2025-01-15 10:00:00,2.4,39.0,0.0,1028.0,15.1,-1.1561581,-0.37769935,-0.34452093,2.0669723,-0.72068965,-1.2539989,0.10035097,-0.20032845,0.7361014,0.3353218,-0.8087675,0.17015027,-0.15983823,0.9326011,-0.15147378
2025-01-15 11:00:00,6.4,44.0,0.0,1028.5,10.4,-1.114298,-0.38144103,-0.32162833,2.0882702,-0.6891736,-1.1094196,-0.07789145,-0.20487094,0.82962286,0.305448,-0.7342313,0.058766752,-0.15220863,0.9758222,-0.14142443
2025-01-15 12:00:00,8.8,38.0,0.0,1028.9,3.5,-1.001913,-0.5457199,-0.32629922,2.0920775,-0.6840604,-0.983197,-0.13984992,-0.1995786,0.9403974,0.19714963,-0.63494456,-0.05452752,-0.14010976,1.028959,-0.15393746
2025-01-15 13:00:00,9.9,36.0,0.0,1027.6,1.6,-0.9631333,-0.59844714,-0.31950235,2.107537,-0.6263047,-0.77961093,-0.28741664,-0.18682958,1.0021417,0.11410131,-0.54449,-0.1739961,-0.11100508,0.9824626,-0.023727981
2025-01-15 14:00:00,11.6,30.0,0.0,1026.1,1.3,-0.8945556,-0.6707311,-0.30905938,2.0360436,-0.55262446,-0.6300599,-0.41525072,-0.16894862,0.9563582,0.16548257,-0.47611085,-0.24993241,-0.09360908,0.9364593,0.06833094
2025-01-15 15:00:00,11.3,29.0,0.0,1025.3,3.3,-0.8553392,-0.635414,-0.30007964,1.9955267,-0.5245359,-0.44261184,-0.6089069,-0.15511377,0.85084236,0.26422483,-0.3674408,-0.32353935,-0.07913929,0.8470947,0.13649973
2025-01-15 16:00:00,10.5,31.0,0.0,1025.1,5.2,-0.81133014,-0.65136176,-0.30486327,1.9121647,-0.52408487,-0.39345586,-0.62787575,-0.15221135,0.8395275,0.2328105,-0.3773541,-0.3055042,-0.067037724,0.76481014,0.21130228
2025-01-15 17:00:00,8.1,42.0,0.0,1025.5,6.5,-0.8023087,-0.6009044,-0.30626333,1.858757,-0.5600025,-0.39854443,-0.59084225,-0.16211136,0.8573737,0.13947038,-0.3951338,-0.28128186,-0.07755319,0.6926272,0.22188663
2025-01-15 18:00:00,4.9,40.0,0.0,1025.7,16.0,-0.9529918,-0.29781458,-0.2957352,1.8589765,-0.669605,-0.4817499,-0.49124503,-0.17509393,0.9022995,0.05566591,-0.49801937,-0.1781335,-0.09237914,0.68320066,0.18334043
2025-01-15 19:00:00,3.0,38.0,0.0,1025.0,20.7,-1.094623,-0.17913374,-0.2946587,1.9193656,-0.6773515,-0.6720698,-0.31163082,-0.20094292,1.027355,-0.088210925,-0.6168386,-0.049164236,-0.11621105,0.752768,0.04948297
2025-01-15 20:00:00,3.0,38.0,0.0,1025.2,20.7,-1.2234793,-0.019144524,-0.28414232,1.9442097,-0.68380773,-0.8706747,-0.15778768,-0.2080894,1.0853941,-0.072858185,-0.757993,0.08964719,-0.122967035,0.75988036,0.020485433
2025-01-15 21:00:00,3.1,39.0,0.0,1025.6,21.1,-1.4111401,0.23910691,-0.26071823,1.9069282,-0.6228821,-1.0381538,-0.009192033,-0.21615018,1.2068024,-0.15601794,-0.8606496,0.17270489,-0.13509725,0.75185233,0.02832237
2025-01-15 22:00:00,3.0,39.0,0.0,1024.5,21.1,-1.5458436,0.431587,-0.24028696,1.855483,-0.5542016,-1.1433324,0.075727984,-0.21597515,1.2460297,-0.1591032,-0.9343245,0.2073164,-0.13665073,0.70422846,0.08974442
2025-01-15 23:00:00,2.9,39.0,0.0,1024.1,21.1,-1.6550379,0.5257152,-0.23138656,1.7835522,-0.40761244,-1.2381548,0.1436266,-0.21350454,1.2153919,-0.09405686,-0.9536711,0.15294151,-0.14278276,0.7097895,0.102531105
2025-01-16 00:00:00,3.1,37.0,0.0,1023.6,21.0,-1.7176881,0.4700224,-0.23823415,1.8121904,-0.24895924,-1.3317724,0.22779581,-0.21384613,1.2533891,-0.08325665,-0.99338925,0.12639093,-0.1448141,0.6666592,0.16749284
2025-01-16 01:00:00,2.7,38.0,0.0,1023.1,20.1,-1.690506,0.32630113,-0.23484467,1.7822084,-0.13181004,-1.3648194,0.3037245,-0.218068,1.4147695,-0.2290973,-1.0286585,0.0958036,-0.14856151,0.67463773,0.19328831
2025-01-16 02:00:00,2.8,40.0,0.0,1022.8,21.4,-1.6545265,0.23878266,-0.23320235,1.771142,-0.11397022,-1.3602556,0.30783248,-0.21883176,1.4888098,-0.30732864,-1.1115466,0.14724898,-0.14819741,0.65605485,0.2268382
2025-01-16 03:00:00,2.7,40.0,0.0,1022.5,21.1,-1.6208749,0.17320701,-0.23702678,1.7261876,-0.087819144,-1.3710605,0.2960639,-0.22214289,1.4629371,-0.29744467,-1.1702577,0.21073614,-0.14697197,0.59187084,0.27197656
2025-01-16 04:00:00,2.6,41.0,0.0,1022.5,20.4,-1.6139301,0.13242806,-0.2444789,1.7024894,-0.032047123,-1.400255,0.30169845,-0.22865371,1.4907573,-0.31011364,-1.265751,0.3234686,-0.16060865,0.5830361,0.26380727
2025-01-16 05:00:00,2.4,42.0,0.0,1022.5,19.6,-1.5713253,0.057481956,-0.25990796,1.6844251,-0.012531265,-1.3819083,0.2675574,-0.24466217,1.5911651,-0.3997066,-1.3334543,0.40623,-0.17909156,0.5760343,0.22679031
2025-01-16 06:00:00,2.2,43.0,0.0,1022.3,19.2,-1.5255919,-0.0013429569,-0.26005086,1.6095016,0.061506838,-1.3312534,0.16339654,-0.26287523,1.6551636,-0.44494233,-1.409247,0.48706555,-0.19324377,0.58876777,0.2032821
2025-01-16 07:00:00,2.0,44.0,0.0,1022.3,19.5,-1.4808296,-0.07316274,-0.26963633,1.5233229,0.10297477,-1.2733645,0.10292989,-0.2741224,1.7133689,-0.51766807,-1.3485566,0.40581888,-0.2010415,0.5789502,0.17440616
2025-01-16 08:00:00,1.9,46.0,0.0,1022.5,19.1,-1.4403404,-0.12832241,-0.27362478,1.4487574,0.13781656,-1.213818,0.008719118,-0.2691461,1.7286235,-0.50324667,-1.2997326,0.33005998,-0.19788435,0.56847256,0.20045859
2025-01-16 09:00:00,1.7,49.0,0.0,1023.0,17.6,-1.4452926,-0.14840311,-0.28166667,1.4864862,0.12035249,-1.1426784,-0.1108423,-0.261793,1.7642287,-0.49949238,-1.2390052,0.23168206,-0.1956057,0.6024542,0.21454498
2025-01-16 10:00:00,4.1,49.0,0.0,1023.8,13.3,-1.4499525,-0.17507562,-0.27750963,1.47627,0.17180699,-1.139822,-0.13687178,-0.2523385,1.7945223,-0.48495945,-1.2064261,0.16259246,-0.19528969,0.6626703,0.22502607
2025-01-16 11:00:00,7.4,50.0,0.0,1024.4,4.2,-1.3497053,-0.26748452,-0.28353575,1.523442,0.1203984,-1.1059016,-0.15083118,-0.22537506,1.8230401,-0.4499686,-1.0648639,-0.010444404,-0.18538983,0.72337246,0.22708
2025-01-16 12:00:00,8.7,42.0,0.0,1024.0,2.0,-1.1968774,-0.3098459,-0.28218177,1.5599484,-0.027986705,-1.0114738,-0.279701,-0.21908946,1.8359969,-0.4247421,-0.95324135,-0.0706522,-0.1754837,0.8240792,0.15475206
2025-01-16 13:00:00,9.2,43.0,0.0,1023.0,5.1,-0.97231144,-0.43747854,-0.28071904,1.5407984,-0.21650216,-0.9793447,-0.32961372,-0.20805731,1.8544896,-0.3792245,-0.77304953,-0.2022664,-0.15712962,0.9075792,0.11115776
2025-01-16 14:00:00,10.4,39.0,0.0,1021.9,5.8,-0.83125246,-0.49899814,-0.26683152,1.407566,-0.20337227,-0.91800267,-0.39351973,-0.1964333,1.7925692,-0.3177673,-0.63438356,-0.3213314,-0.1384744,0.87126684,0.17471698
2025-01-16 15:00:00,10.1,40.0,0.0,1021.3,6.1,-0.6029531,-0.69203776,-0.25747278,1.2390335,-0.13509032,-0.88217646,-0.37465695,-0.18677787,1.754756,-0.30391482,-0.45299703,-0.5071576,-0.12596048,0.7636928,0.2810027
2025-01-16 16:00:00,9.6,43.0,0.0,1021.4,4.7,-0.51011443,-0.75285894,-0.24297102,1.1436751,-0.06032121,-0.84179884,-0.38801283,-0.18578722,1.681163,-0.30023643,-0.4076674,-0.5216272,-0.117599934,0.7371926,0.26841345
2025-01-16 17:00:00,8.6,46.0,0.0,1022.4,5.8,-0.48737288,-0.7563918,-0.2379063,1.1059403,-0.05430252,-0.83530617,-0.34296215,-0.18577223,1.6374726,-0.33181527,-0.41331533,-0.47978848,-0.11763053,0.73260814,0.19914018
2025-01-16 18:00:00,6.2,59.0,0.0,1023.1,1.4,-0.6801236,-0.4997308,-0.23343728,1.1424917,-0.12132035,-0.9819904,-0.080571085,-0.1794543,1.6496248,-0.43988025,-0.49007925,-0.38434133,-0.12435599,0.7539975,0.11773181
2025-01-16 19:00:00,6.4,60.0,0.0,1023.5,3.5,-0.8553743,-0.4379385,-0.238371,1.203761,0.06964962,-1.1094704,0.02515346,-0.18592823,1.6980476,-0.47597143,-0.66899335,-0.20716262,-0.14295661,0.8372993,-0.026583767
2025-01-16 20:00:00,5.3,61.0,0.0,1025.1,12.7,-1.0063897,-0.32092264,-0.2308843,1.1628382,0.18381667,-1.2289743,0.17097676,-0.18057518,1.7134774,-0.5087607,-0.85061514,-0.06412995,-0.14877877,0.8604454,-0.029961405
2025-01-16 21:00:00,4.1,69.0,0.0,1027.0,15.9,-1.0994855,-0.25873995,-0.24132177,1.1986569,0.15750313,-1.3968937,0.38273668,-0.1665141,1.675211,-0.47765338,-1.0149657,0.08784482,-0.1551575,0.9656993,-0.11157151
2025-01-16 22:00:00,3.7,74.0,0.0,1027.7,13.0,-1.2007933,-0.16917938,-0.23939846,1.1819072,0.20151255,-1.519622,0.54634464,-0.14927235,1.6327326,-0.42306456,-1.1120108,0.1647273,-0.16010672,0.99962753,-0.1213791
2025-01-16 23:00:00,2.9,77.0,0.0,1028.5,16.7,-1.2505105,-0.15772936,-0.22822158,1.0191629,0.31951168,-1.6204759,0.6328367,-0.14550836,1.5711646,-0.32151324,-1.2038414,0.23042107,-0.16521347,0.99022347,-0.07196173
2025-01-17 00:00:00,2.2,81.0,0.0,1029.2,14.1,-1.2831514,-0.14479497,-0.22214594,0.9554427,0.38253495,-1.6680317,0.587957,-0.16054478,1.5817242,-0.22613506,-1.2949494,0.30768982,-0.17244864,1.038867,-0.06867179
2025-01-17 01:00:00,1.8,84.0,0.0,1029.5,7.9,-1.294488,-0.15108925,-0.20673613,0.8649724,0.45301506,-1.6342322,0.4623429,-0.16278696,1.5435604,-0.13068973,-1.3313035,0.37618393,-0.17444783,1.1988186,-0.18067491
2025-01-17 02:00:00,1.2,83.0,0.0,1029.2,6.0,-1.3362231,-0.09189579,-0.1962767,0.82221735,0.49118426,-1.6003227,0.3879317,-0.16312145,1.5293779,-0.098349534,-1.3342575,0.38798776,-0.1735569,1.2803844,-0.23974612
2025-01-17 03:00:00,1.0,83.0,0.0,1029.1,6.4,-1.3583107,-0.04611716,-0.18838803,0.72714573,0.61236507,-1.5705224,0.33126545,-0.17160614,1.487311,-0.06934929,-1.3474921,0.3834527,-0.1764438,1.2662864,-0.22776897
2025-01-17 04:00:00,1.2,77.0,0.0,1029.5,7.4,-1.3689524,-0.01873706,-0.19813357,0.6940036,0.63802266,-1.5582223,0.28674364,-0.18443201,1.4582444,-0.03592718,-1.3758056,0.38858002,-0.17975172,1.2934428,-0.23758128
2025-01-17 05:00:00,1.1,72.0,0.0,1030.0,8.1,-1.3825805,0.013113084,-0.21627137,0.7149641,0.5785004,-1.5112134,0.20761313,-0.2005899,1.4340119,-0.02167018,-1.361004,0.3671973,-0.18582237,1.3699176,-0.30946845
2025-01-17 06:00:00,0.7,75.0,0.0,1030.3,8.9,-1.3872412,0.035167646,-0.22761653,0.7179688,0.51016533,-1.4545547,0.13234352,-0.20706646,1.3556769,0.02300029,-1.3159004,0.28239247,-0.19648595,1.41597,-0.3436695
2025-01-17 07:00:00,0.9,77.0,0.0,1030.7,11.2,-1.349539,0.020891365,-0.23239924,0.66731113,0.4910068,-1.4064528,0.060132213,-0.21699561,1.2889147,0.05916852,-1.265889,0.23557228,-0.19992578,1.4671491,-0.3982083
2025-01-17 08:00:00,0.8,80.0,0.0,1031.3,10.8,-1.3058909,-0.006790937,-0.2257049,0.6453536,0.5024936,-1.3636292,0.0054495945,-0.22463812,1.2293552,0.08662672,-1.2132375,0.15302154,-0.19257793,1.4858474,-0.3771851
2025-01-17 09:00:00,0.6,81.0,0.0,1031.5,8.8,-1.252656,-0.04852928,-0.21285103,0.6181306,0.5308294,-1.3610657,-0.016273258,-0.23552908,1.2548037,0.07038355,-1.1482979,0.050615683,-0.17931524,1.5184492,-0.36360353
2025-01-17 10:00:00,2.7,71.0,0.0,1031.5,10.3,-1.237845,-0.05416039,-0.20288649,0.63765293,0.52880543,-1.3609788,-0.03975995,-0.23170556,1.2448092,0.112075694,-1.1485139,0.029816596,-0.16701026,1.5469908,-0.34696326
2025-01-17 11:00:00,4.5,65.0,0.0,1031.7,13.4,-1.1215175,-0.13519335,-0.20806704,0.7000386,0.38726908,-1.2682613,-0.12266302,-0.2288214,1.2841716,0.09576697,-1.1196277,0.011921435,-0.14314273,1.5784153,-0.31140724
2025-01-17 12:00:00,5.6,63.0,0.0,1031.3,16.0,-0.96019554,-0.16580066,-0.19945416,0.74628896,0.03766857,-1.1354914,-0.16599494,-0.21811257,1.3280842,0.017855508,-1.0390168,-0.094196826,-0.13364214,1.5935308,-0.2746084
2025-01-17 13:00:00,6.4,61.0,0.0,1030.7,16.5,-0.8167534,-0.28151777,-0.17976572,0.70334196,0.02006194,-0.9506636,-0.25802332,-0.20115156,1.340832,-0.07632361,-1.0115484,-0.13924646,-0.123514004,1.609962,-0.22992152
2025-01-17 14:00:00,7.2,57.0,0.0,1029.7,13.2,-0.761367,-0.303775,-0.15111364,0.6629767,0.10509999,-0.83079857,-0.30419415,-0.17926405,1.2355537,-0.04614745,-0.9532632,-0.2014304,-0.117155604,1.5606991,-0.17629735
2025-01-17 15:00:00,7.7,55.0,0.0,1029.1,14.1,-0.5885624,-0.44516802,-0.13140245,0.5293302,0.17220822,-0.6168037,-0.47872078,-0.16245066,1.0868831,0.03291129,-0.91900057,-0.19001767,-0.10894212,1.5220433,-0.16422899
2025-01-17 16:00:00,7.5,55.0,0.0,1029.2,13.5,-0.5408774,-0.443711,-0.11066042,0.42946273,0.18531424,-0.52262396,-0.5473627,-0.14992471,0.9919126,0.09418662,-0.8802673,-0.20251793,-0.10769757,1.4509956,-0.15539983
2025-01-17 17:00:00,7.1,55.0,0.0,1029.2,11.8,-0.5285315,-0.40704742,-0.111045636,0.39276305,0.11481904,-0.49114808,-0.5642813,-0.14976741,0.9435892,0.08955983,-0.8742569,-0.16086446,-0.10643504,1.4103609,-0.18395169
2025-01-17 18:00:00,4.6,69.0,0.0,1029.3,4.5,-0.59467995,-0.31401858,-0.12154385,0.48141864,0.034684476,-0.6705782,-0.34098342,-0.15448275,0.9719176,0.00016418635,-1.0147741,0.077346325,-0.10054588,1.4253008,-0.29360083
2025-01-17 19:00:00,3.3,72.0,0.0,1029.4,4.8,-0.7665331,-0.01934487,-0.13066198,0.5546626,-0.22096133,-0.80345404,-0.3050423,-0.17098278,0.97041833,0.05643982,-1.130799,0.17346647,-0.11160787,1.4658885,-0.3428878
2025-01-17 20:00:00,2.9,74.0,0.0,1029.5,5.2,-0.81986624,0.052073013,-0.14378944,0.6974643,-0.31852248,-0.9345893,-0.19364665,-0.17407627,0.9139193,0.08163996,-1.2416259,0.3058773,-0.11235437,1.4858938,-0.39253092
