t_s,red_x_cm,red_y_cm,green_x_cm,green_y_cm,blue_x_cm,blue_y_cm
9.9799,0.023,-43.498,12.237,20.201,0.000,0.000
10.0153,0.023,-43.498,13.208,19.424,0.000,0.000
10.0471,0.023,-43.498,14.762,18.453,0.000,0.000
10.0774,0.023,-43.498,16.705,16.705,0.000,0.000
10.1088,0.023,-43.498,19.035,14.179,0.000,0.000
10.1416,0.023,-43.498,20.978,10.489,0.000,0.000
10.1744,0.023,-43.498,22.920,5.050,0.000,0.000
10.2093,0.023,-43.498,23.697,-1.748,0.000,0.000
10.2411,0.023,-43.498,21.561,-9.906,0.000,0.000
10.2745,0.023,-43.498,16.316,-17.093,0.000,0.000
10.3110,0.023,-43.498,8.741,-21.366,0.000,0.000
10.3430,0.023,-43.498,4.662,-23.114,0.000,0.000
10.3746,-8.628,-39.849,3.108,-23.114,0.000,0.000
10.4102,-8.628,-39.849,-1.748,-23.309,0.000,0.000
10.4449,-8.628,-39.849,-9.518,-21.172,0.000,0.000
10.4739,-8.628,-39.849,-17.093,-15.733,0.000,0.000
10.5068,-8.628,-39.849,-21.366,-8.935,0.000,0.000
10.5410,-8.628,-39.849,-23.114,-1.748,0.000,0.000
10.5738,-8.628,-39.849,-22.920,4.467,0.000,0.000
10.6091,-8.628,-39.849,-21.172,9.323,0.000,0.000
10.6431,-8.628,-39.849,-19.424,13.208,0.000,0.000
10.6758,-8.628,-39.849,-17.093,15.928,0.000,0.000
10.7095,-8.628,-39.849,-15.539,17.482,0.000,0.000
10.7430,-8.628,-39.849,-14.762,18.647,0.000,0.000
10.7753,-8.628,-39.849,-14.179,18.647,0.000,0.000
10.8093,-8.628,-39.849,-14.762,18.258,0.000,0.000
10.8427,-8.628,-39.849,-16.316,16.899,0.000,0.000
10.8742,-8.628,-39.849,-18.841,13.985,0.000,0.000
10.9101,-8.628,-39.849,-21.366,9.129,0.000,0.000
10.9409,-8.628,-39.849,-23.114,1.942,0.000,0.000
10.9755,-8.628,-39.849,-22.337,-6.216,0.000,0.000
11.0109,-8.628,-39.849,-18.453,-14.762,0.000,0.000
11.0430,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.0807,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.1125,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.1441,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.1741,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.2098,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.2425,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.2784,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.3124,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.4107,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.4427,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.5129,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.5445,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.5762,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.6089,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.6430,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.6764,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.7109,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.7435,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.7767,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.8072,-8.628,-39.849,-11.266,-20.589,0.000,0.000
11.8423,-8.628,-39.849,-4.467,-23.114,0.000,0.000
11.8769,-8.628,-39.849,-12.626,-19.812,0.000,0.000
11.9483,-8.628,-39.849,-12.626,-19.812,0.000,0.000
11.9826,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.0147,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.0493,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.0810,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.1167,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.1524,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.1823,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.2153,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.2487,-8.628,-39.849,-12.626,-19.812,0.000,0.000
12.2818,-12.275,-32.838,-19.230,-12.626,0.000,0.000
12.3148,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.3538,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.3817,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.4150,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.4494,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.4809,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.5127,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.5454,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.5802,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.6081,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.6437,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.6762,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.7131,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.7467,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.7788,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.8110,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.8452,-12.275,-32.838,-13.402,-19.035,0.000,0.000
12.8768,-12.275,-32.838,-4.467,-22.920,0.000,0.000
12.9114,-12.275,-32.838,-12.820,-20.395,0.000,0.000
12.9449,-12.275,-32.838,-17.676,-15.151,0.000,0.000
12.9778,-12.275,-32.838,-20.784,-9.906,0.000,0.000
13.0096,-12.275,-32.838,-22.920,-5.439,0.000,0.000
13.0468,-12.275,-32.838,-23.114,-0.388,0.000,0.000
13.0784,-12.275,-32.838,-22.920,3.885,0.000,0.000
13.1101,-12.275,-32.838,-22.337,6.021,0.000,0.000
13.1444,-12.275,-32.838,-22.337,6.216,0.000,0.000
13.1787,-12.275,-32.838,-22.726,4.273,0.000,0.000
13.2091,-12.275,-32.838,-23.309,0.583,0.000,0.000
13.2450,-12.275,-32.838,-22.532,-5.244,0.000,0.000
13.2771,-12.275,-32.838,-19.424,-12.043,0.000,0.000
13.3107,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.3776,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.4089,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.4453,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.4771,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.5092,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.5444,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.5790,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.6128,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.6442,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.6774,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.7107,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.7470,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.7789,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.8127,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.8469,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.8800,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.9123,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.9461,-12.275,-32.838,-14.374,-18.258,0.000,0.000
13.9768,-9.877,-37.607,-14.374,-18.258,0.000,0.000
14.0480,-9.877,-37.607,-7.770,-21.949,0.000,0.000
14.0789,-9.877,-37.607,-13.985,-18.453,0.000,0.000
14.1142,-9.877,-37.607,-18.647,-13.597,0.000,0.000
14.1471,-9.877,-37.607,-21.949,-8.935,0.000,0.000
14.1777,-9.877,-37.607,-22.920,-3.496,0.000,0.000
14.2123,-9.877,-37.607,-23.114,0.777,0.000,0.000
14.2479,-9.877,-37.607,-23.309,3.496,0.000,0.000
14.2795,-9.877,-37.607,-22.532,5.244,0.000,0.000
14.3157,-9.877,-37.607,-22.532,5.244,0.000,0.000
14.3507,-9.877,-37.607,-22.920,4.079,0.000,0.000
14.3823,-9.877,-37.607,-22.920,1.748,0.000,0.000
14.4157,-9.877,-37.607,-23.114,-2.525,0.000,0.000
14.4574,-9.877,-37.607,-21.561,-7.964,0.000,0.000
14.4824,-9.877,-37.607,-18.258,-14.179,0.000,0.000
14.5154,-9.877,-37.607,-12.237,-19.812,0.000,0.000
14.5554,-17.623,-37.047,-3.496,-22.920,0.000,0.000
14.5906,-9.077,-37.676,5.050,-23.114,0.000,0.000
14.6169,-9.077,-37.676,11.849,-20.395,0.000,0.000
14.6514,-9.077,-37.676,16.705,-17.093,0.000,0.000
14.6828,-9.077,-37.676,18.841,-13.985,0.000,0.000
14.7164,-9.077,-37.676,20.007,-12.626,0.000,0.000
14.7584,-9.077,-37.676,20.589,-11.266,0.000,0.000
14.7915,-9.077,-37.676,20.978,-9.712,0.000,0.000
14.8207,-9.077,-37.676,21.949,-8.158,0.000,0.000
14.8495,-9.077,-37.676,22.726,-6.410,0.000,0.000
14.8820,-9.077,-37.676,23.114,-4.856,0.000,0.000
14.9092,-9.077,-37.676,23.114,-4.273,0.000,0.000
14.9467,-9.077,-37.676,23.114,-4.856,0.000,0.000
14.9813,-9.077,-37.676,22.532,-7.187,0.000,0.000
15.0114,-9.077,-37.676,21.172,-12.043,0.000,0.000
15.0476,-9.077,-37.676,16.705,-16.899,0.000,0.000
15.0797,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.1480,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.1800,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.2125,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.2468,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.2797,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.3125,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.3464,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.3803,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.4123,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.4458,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.4799,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.5181,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.5488,-9.077,-37.676,8.352,-22.337,0.000,0.000
15.5794,-1.833,-31.016,8.352,-22.337,0.000,0.000
15.6136,-3.784,-39.349,8.352,-22.337,0.000,0.000
15.6491,-9.147,-41.805,8.352,-22.337,0.000,0.000
15.6794,-10.690,-35.114,5.827,-22.726,0.000,0.000
15.7133,-7.758,-27.396,12.237,-20.007,0.000,0.000
15.7472,-3.817,-21.578,17.482,-15.928,0.000,0.000
15.7805,0.137,-17.980,20.784,-11.460,0.000,0.000
15.8131,3.166,-16.213,22.726,-6.216,0.000,0.000
15.8486,6.357,-15.783,23.309,-2.525,0.000,0.000
15.8776,10.028,-16.564,23.503,0.388,0.000,0.000
15.9108,13.940,-17.595,23.503,1.748,0.000,0.000
15.9468,17.852,-19.310,23.503,1.554,0.000,0.000
15.9808,22.199,-21.299,23.503,0.000,0.000,0.000
16.0107,26.328,-24.018,23.503,-2.719,0.000,0.000
16.0466,30.665,-26.770,21.755,-6.993,0.000,0.000
16.0786,34.156,-27.187,19.812,-12.626,0.000,0.000
16.1146,33.911,-25.167,14.568,-18.647,0.000,0.000
16.1507,29.216,-23.161,8.352,-22.726,0.000,0.000
16.1812,22.409,-23.766,-0.194,-23.114,0.000,0.000
16.2131,14.524,-27.336,-6.993,-22.337,0.000,0.000
16.2482,14.524,-27.336,-12.626,-19.812,0.000,0.000
16.2805,14.524,-27.336,-15.928,-16.899,0.000,0.000
16.3134,14.524,-27.336,-17.482,-15.539,0.000,0.000
16.3465,14.524,-27.336,-16.899,-15.733,0.000,0.000
16.3801,14.524,-27.336,-17.287,-15.539,0.000,0.000
16.4143,14.524,-27.336,-18.064,-14.179,0.000,0.000
16.4472,14.524,-27.336,-19.230,-13.014,0.000,0.000
16.4795,14.524,-27.336,-20.201,-11.266,0.000,0.000
16.5142,14.524,-27.336,-20.978,-10.100,0.000,0.000
16.5483,14.524,-27.336,-20.978,-10.295,0.000,0.000
16.5820,14.524,-27.336,-19.618,-12.043,0.000,0.000
16.6158,14.524,-27.336,-17.093,-16.122,0.000,0.000
16.6475,14.524,-27.336,-10.877,-20.395,0.000,0.000
16.6837,14.524,-27.336,-4.273,-22.920,0.000,0.000
16.7205,14.524,-27.336,1.360,-23.503,0.000,0.000
16.7513,14.524,-27.336,6.604,-22.726,0.000,0.000
16.7887,14.524,-27.336,10.877,-20.978,0.000,0.000
16.8203,14.524,-27.336,14.568,-18.453,0.000,0.000
16.8543,14.524,-27.336,17.093,-16.122,0.000,0.000
16.8838,14.524,-27.336,19.035,-13.985,0.000,0.000
16.9169,14.524,-27.336,20.978,-12.626,0.000,0.000
16.9524,14.524,-27.336,20.395,-10.489,0.000,0.000
16.9891,14.524,-27.336,21.755,-8.935,0.000,0.000
17.0241,14.524,-27.336,22.143,-7.964,0.000,0.000
17.0573,14.524,-27.336,21.755,-9.129,0.000,0.000
17.1208,9.588,-34.493,18.064,-15.151,0.000,0.000
17.1499,2.078,-37.051,13.597,-19.230,0.000,0.000
17.1834,-3.463,-40.353,7.187,-22.532,0.000,0.000
17.2259,-6.622,-42.651,-0.971,-23.309,0.000,0.000
17.2554,-7.585,-41.361,-9.323,-21.366,0.000,0.000
17.2857,-9.912,-37.042,-15.345,-17.482,0.000,0.000
17.3163,-13.866,-32.791,-18.647,-13.014,0.000,0.000
17.3497,-18.999,-29.536,-21.172,-9.323,0.000,0.000
17.3829,-24.682,-26.428,-22.726,-6.216,0.000,0.000
17.4203,-30.240,-23.181,-23.503,-4.273,0.000,0.000
17.4513,-35.549,-19.316,-22.726,-3.885,0.000,0.000
17.4845,-39.701,-14.830,-22.532,-5.050,0.000,0.000
17.5133,-41.315,-10.137,-21.755,-7.964,0.000,0.000
17.5512,-39.738,-6.073,-20.395,-11.072,0.000,0.000
17.5845,-35.715,-3.872,-17.676,-14.956,0.000,0.000
17.6157,-30.960,-4.372,-13.791,-18.064,0.000,0.000
17.6506,-26.035,-6.805,-9.518,-21.366,0.000,0.000
17.6818,-22.187,-11.573,-3.496,-23.309,0.000,0.000
17.7158,-18.603,-18.722,2.914,-23.503,0.000,0.000
17.7491,-18.603,-18.722,8.741,-22.532,0.000,0.000
17.7817,-18.603,-18.722,11.849,-20.395,0.000,0.000
17.8163,-18.603,-18.722,12.626,-20.589,0.000,0.000
17.8492,-18.603,-18.722,11.849,-20.395,0.000,0.000
17.8814,-18.603,-18.722,11.849,-20.007,0.000,0.000
17.9207,-18.603,-18.722,13.402,-18.647,0.000,0.000
17.9477,-18.603,-18.722,15.928,-17.482,0.000,0.000
17.9833,-18.603,-18.722,17.676,-15.539,0.000,0.000
18.0147,-18.603,-18.722,18.841,-13.985,0.000,0.000
18.0548,-18.603,-18.722,19.424,-13.597,0.000,0.000
18.0867,-18.603,-18.722,18.647,-14.374,0.000,0.000
18.1152,-18.603,-18.722,16.122,-17.482,0.000,0.000
18.1506,-18.603,-18.722,10.295,-21.172,0.000,0.000
18.1817,-18.603,-18.722,4.662,-22.920,0.000,0.000
18.2133,-18.603,-18.722,-0.388,-23.503,0.000,0.000
18.2498,-18.603,-18.722,-4.662,-23.114,0.000,0.000
18.2835,-18.603,-18.722,-8.352,-21.755,0.000,0.000
18.3170,-18.603,-18.722,-11.072,-20.784,0.000,0.000
18.3483,-18.603,-18.722,-13.791,-18.841,0.000,0.000
18.3864,-18.603,-18.722,-15.539,-17.093,0.000,0.000
18.4146,-18.603,-18.722,-17.093,-15.733,0.000,0.000
18.4505,-18.603,-18.722,-18.647,-13.985,0.000,0.000
18.4828,-18.603,-18.722,-19.812,-11.849,0.000,0.000
18.5198,-18.603,-18.722,-20.395,-10.877,0.000,0.000
18.5513,-18.603,-18.722,-19.812,-11.460,0.000,0.000
18.5834,-18.603,-18.722,-18.258,-13.791,0.000,0.000
18.6191,-18.603,-18.722,-15.733,-17.093,0.000,0.000
18.6519,-18.603,-18.722,-11.072,-20.589,0.000,0.000
18.6821,-18.603,-18.722,-5.244,-22.726,0.000,0.000
18.7149,-18.603,-18.722,1.554,-23.503,0.000,0.000
18.7499,-18.603,-18.722,8.935,-21.755,0.000,0.000
18.7842,-18.603,-18.722,14.956,-18.258,0.000,0.000
18.8169,-18.603,-18.722,19.424,-13.985,0.000,0.000
18.8485,-18.603,-18.722,21.172,-10.295,0.000,0.000
18.8826,-18.603,-18.722,22.532,-7.575,0.000,0.000
18.9180,-18.603,-18.722,22.920,-5.827,0.000,0.000
18.9533,-18.603,-18.722,22.726,-5.244,0.000,0.000
18.9827,-18.603,-18.722,22.920,-5.633,0.000,0.000
19.0177,-18.603,-18.722,22.532,-7.187,0.000,0.000
19.0513,-18.603,-18.722,21.172,-10.100,0.000,0.000
19.0866,-18.603,-18.722,19.230,-13.791,0.000,0.000
19.1233,-18.603,-18.722,15.539,-17.870,0.000,0.000
19.1547,-18.603,-18.722,9.129,-21.755,0.000,0.000
19.1885,-18.603,-18.722,2.137,-23.309,0.000,0.000
19.2252,-18.603,-18.722,-4.467,-22.920,0.000,0.000
