Time,Position (x)
4.36667,-2.11277
4.38333,-2.11614
4.4,-2.11959
4.41667,-2.12316
4.43333,-2.12519
4.45,-2.12571
4.46667,-2.12638
4.48333,-2.12676
4.5,-2.12686
4.51667,-2.12718
4.53333,-2.12746
4.55,-2.12766
4.56667,-2.12786
4.58333,-2.12802
4.6,-2.12816
4.61667,-2.12795
4.63333,-2.12738
4.65,-2.12681
4.66667,-2.12631
4.68333,-2.12588
4.7,-2.12549
4.71667,-2.12511
4.73333,-2.12469
4.75,-2.12424
4.76667,-2.12326
4.78333,-2.12172
4.8,-2.12079
4.81667,-2.12047
4.83333,-2.12009
4.85,-2.11964
4.86667,-2.11924
4.88333,-2.11893
4.9,-2.11866
4.91667,-2.1184
4.93333,-2.11818
4.95,-2.11802
4.96667,-2.11795
4.98333,-2.11796
5,-2.1181
5.01667,-2.11842
5.03333,-2.11894
5.05,-2.11957
5.06667,-2.12028
5.08333,-2.12109
5.1,-2.12203
5.11667,-2.12305
5.13333,-2.12411
5.15,-2.12524
5.16667,-2.12646
5.18333,-2.12777
5.2,-2.12917
5.21667,-2.13067
5.23333,-2.13228
5.25,-2.13398
5.26667,-2.13494
5.28333,-2.13505
5.3,-2.13506
5.31667,-2.13499
5.33333,-2.1346
5.35,-2.13394
5.36667,-2.13315
5.38333,-2.1321
5.4,-2.13087
5.41667,-2.12953
5.43333,-2.128
5.45,-2.12623
5.46667,-2.12455
5.48333,-2.12306
5.5,-2.12152
5.51667,-2.12002
5.53333,-2.11866
5.55,-2.11747
5.56667,-2.11646
5.58333,-2.1156
5.6,-2.11484
5.61667,-2.11421
5.63333,-2.11376
5.65,-2.11343
5.66667,-2.11326
5.68333,-2.11328
5.7,-2.11345
5.71667,-2.11373
5.73333,-2.11413
5.75,-2.11417
5.76667,-2.11376
5.78333,-2.11329
5.8,-2.11265
5.81667,-2.11184
5.83333,-2.11107
5.85,-2.1104
5.86667,-2.10987
5.88333,-2.10956
5.9,-2.10938
5.91667,-2.10931
5.93333,-2.10939
5.95,-2.10965
5.96667,-2.11007
5.98333,-2.1103
6,-2.11021
6.01667,-2.11132
6.03333,-2.11363
6.05,-2.11596
6.06667,-2.11845
6.08333,-2.12109
6.1,-2.12367
6.11667,-2.1262
6.13333,-2.12883
6.15,-2.13148
6.16667,-2.13417
6.18333,-2.1369
6.2,-2.13962
6.21667,-2.14241
6.23333,-2.14526
6.25,-2.14815
6.26667,-2.15111
6.28333,-2.15413
6.3,-2.15718
6.31667,-2.16027
6.33333,-2.16339
6.35,-2.16651
6.36667,-2.16962
6.38333,-2.17264
6.4,-2.17558
6.41667,-2.1785
6.43333,-2.18139
6.45,-2.18424
6.46667,-2.18714
6.48333,-2.19006
6.5,-2.19291
6.51667,-2.19572
6.53333,-2.19852
6.55,-2.2013
6.56667,-2.20405
6.58333,-2.20675
6.6,-2.20942
6.61667,-2.212
6.63333,-2.21452
6.65,-2.21698
6.66667,-2.21927
6.68333,-2.22144
6.7,-2.2236
6.71667,-2.22573
6.73333,-2.22781
6.75,-2.22981
6.76667,-2.2317
6.78333,-2.23349
6.8,-2.23516
6.81667,-2.23665
6.83333,-2.23795
6.85,-2.23908
6.86667,-2.24126
6.88333,-2.24432
6.9,-2.24697
6.91667,-2.24936
6.93333,-2.25148
6.95,-2.25334
6.96667,-2.25495
6.98333,-2.25629
7,-2.25737
7.01667,-2.25851
7.03333,-2.25969
7.05,-2.26047
7.06667,-2.26096
7.08333,-2.26139
7.1,-2.26164
7.11667,-2.26164
7.13333,-2.26134
7.15,-2.26078
7.16667,-2.26003
7.18333,-2.25901
7.2,-2.25768
7.21667,-2.25607
7.23333,-2.25428
7.25,-2.25213
7.26667,-2.24956
7.28333,-2.24664
7.3,-2.24331
7.31667,-2.2397
7.33333,-2.23574
7.35,-2.23146
7.36667,-2.22686
7.38333,-2.2218
7.4,-2.21634
7.41667,-2.21053
7.43333,-2.20447
7.45,-2.19801
7.46667,-2.19116
7.48333,-2.18408
7.5,-2.1766
7.51667,-2.16871
7.53333,-2.16044
7.55,-2.15195
7.56667,-2.14302
7.58333,-2.13355
7.6,-2.12371
7.61667,-2.11359
7.63333,-2.1031
7.65,-2.09206
7.66667,-2.08064
7.68333,-2.06892
7.7,-2.0567
7.71667,-2.04402
7.73333,-2.03093
7.75,-2.01749
7.76667,-2.00365
7.78333,-1.99481
7.8,-1.99116
7.81667,-1.98738
7.83333,-1.98336
7.85,-1.98297
7.86667,-1.98641
7.88333,-1.9898
7.9,-1.99151
7.91667,-1.99159
7.93333,-1.99162
7.95,-1.99159
7.96667,-1.99151
7.98333,-1.99108
8,-1.99027
8.01667,-1.98935
8.03333,-1.9882
8.05,-1.98679
8.06667,-1.98514
8.08333,-1.98334
8.1,-1.98148
8.11667,-1.97938
8.13333,-1.97704
8.15,-1.9746
8.16667,-1.97416
8.18333,-1.97346
8.2,-1.97095
8.21667,-1.96837
8.23333,-1.96522
8.25,-1.96208
8.26667,-1.95861
8.28333,-1.95485
8.3,-1.95284
8.31667,-1.95334
8.33333,-1.95451
8.35,-1.95542
8.36667,-1.95615
8.38333,-1.95675
8.4,-1.95775
8.41667,-1.95903
8.43333,-1.96068
8.45,-1.96292
8.46667,-1.96498
8.48333,-1.96682
8.5,-1.96867
8.51667,-1.97054
8.53333,-1.97234
8.55,-1.97408
8.56667,-1.97591
8.58333,-1.97783
8.6,-1.97964
8.61667,-1.98127
8.63333,-1.98286
8.65,-1.98434
8.66667,-1.98568
8.68333,-1.98742
8.7,-1.9897
8.71667,-1.99212
8.73333,-1.99486
8.75,-1.99779
8.76667,-2.00075
8.78333,-2.00371
8.8,-2.00651
8.81667,-2.0092
8.83333,-2.01206
8.85,-2.01528
8.86667,-2.01847
8.88333,-2.02159
8.9,-2.02479
8.91667,-2.02801
8.93333,-2.03127
8.95,-2.03462
8.96667,-2.03808
8.98333,-2.04161
9,-2.04521
9.01667,-2.04885
9.03333,-2.0525
9.05,-2.05616
9.06667,-2.05986
9.08333,-2.06362
9.1,-2.06743
9.11667,-2.07129
9.13333,-2.0752
9.15,-2.07913
9.16667,-2.08309
9.18333,-2.08708
9.2,-2.09107
9.21667,-2.09507
9.23333,-2.09912
9.25,-2.10318
9.26667,-2.10724
9.28333,-2.11128
9.3,-2.11531
9.31667,-2.11933
9.33333,-2.12336
9.35,-2.12739
9.36667,-2.13139
9.38333,-2.13534
9.4,-2.13926
9.41667,-2.14318
9.43333,-2.14711
9.45,-2.15102
9.46667,-2.1549
9.48333,-2.15872
9.5,-2.16252
9.51667,-2.16632
9.53333,-2.1701
9.55,-2.17378
9.56667,-2.17735
9.58333,-2.18079
9.6,-2.18409
9.61667,-2.18728
9.63333,-2.19042
9.65,-2.19354
9.66667,-2.19659
9.68333,-2.19956
9.7,-2.20243
9.71667,-2.20521
9.73333,-2.20784
9.75,-2.21031
9.76667,-2.21266
9.78333,-2.21494
9.8,-2.21724
9.81667,-2.21947
9.83333,-2.22155
9.85,-2.22355
9.86667,-2.22554
9.88333,-2.22749
9.9,-2.22934
9.91667,-2.23101
9.93333,-2.23255
9.95,-2.23396
9.96667,-2.2352
9.98333,-2.23632
10,-2.23727
10.0167,-2.23807
10.0333,-2.24144
10.05,-2.24731
10.0667,-2.2525
10.0833,-2.25712
10.1,-2.2614
10.1167,-2.26531
10.1333,-2.26895
10.15,-2.27227
10.1667,-2.27527
10.1833,-2.27789
10.2,-2.28009
10.2167,-2.28195
10.2333,-2.28347
10.25,-2.28454
10.2667,-2.28512
10.2833,-2.28527
10.3,-2.28502
10.3167,-2.28427
10.3333,-2.28298
10.35,-2.28124
10.3667,-2.28017
10.3833,-2.27952
10.4,-2.27818
10.4167,-2.27629
10.4333,-2.27379
10.45,-2.27076
10.4667,-2.26724
10.4833,-2.26367
10.5,-2.25982
10.5167,-2.2553
10.5333,-2.25022
10.55,-2.24493
10.5667,-2.23957
10.5833,-2.23361
10.6,-2.22708
10.6167,-2.22019
10.6333,-2.21285
10.65,-2.20521
10.6667,-2.19708
10.6833,-2.18845
10.7,-2.17943
10.7167,-2.17001
10.7333,-2.16016
10.75,-2.14987
10.7667,-2.13918
10.7833,-2.1281
10.8,-2.1166
10.8167,-2.10471
10.8333,-2.09243
10.85,-2.07972
10.8667,-2.06667
10.8833,-2.05313
10.9,-2.03918
10.9167,-2.02495
10.9333,-2.01584
10.95,-2.01186
10.9667,-2.00773
10.9833,-2.00337
11,-2.00256
11.0167,-2.00547
11.0333,-2.00831
11.05,-2.01107
11.0667,-2.01377
11.0833,-2.01418
11.1,-2.01229
11.1167,-2.01035
11.1333,-2.00837
11.15,-2.00632
11.1667,-2.00409
11.1833,-2.00166
11.2,-1.99918
11.2167,-1.99637
11.2333,-1.99329
11.25,-1.99012
11.2667,-1.98892
11.2833,-1.98975
11.3,-1.99055
11.3167,-1.99134
11.3333,-1.99136
11.35,-1.9906
11.3667,-1.99064
11.3833,-1.99119
11.4,-1.99219
11.4167,-1.99396
11.4333,-1.99562
11.45,-1.99734
11.4667,-1.99817
11.4833,-1.99802
11.5,-1.99795
11.5167,-1.99797
11.5333,-1.99805
11.55,-1.99771
11.5667,-1.99699
11.5833,-1.99633
11.6,-1.99573
11.6167,-1.99497
11.6333,-1.99401
11.65,-1.99322
11.6667,-1.99261
11.6833,-1.99213
11.7,-1.99182
11.7167,-1.9916
11.7333,-1.99145
11.75,-1.99117
11.7667,-1.99076
11.7833,-1.9904
11.8,-1.99012
11.8167,-1.98992
11.8333,-1.99094
11.85,-1.99318
11.8667,-1.99552
11.8833,-1.99801
11.9,-2.00072
11.9167,-2.00359
11.9333,-2.00636
11.95,-2.00905
11.9667,-2.01169
11.9833,-2.01446
12,-2.01737
12.0167,-2.02041
12.0333,-2.02366
12.05,-2.02699
12.0667,-2.03042
12.0833,-2.03394
12.1,-2.03756
12.1167,-2.04125
12.1333,-2.045
12.15,-2.04877
12.1667,-2.05261
12.1833,-2.05653
12.2,-2.06041
12.2167,-2.06428
12.2333,-2.06823
12.25,-2.07219
12.2667,-2.07615
12.2833,-2.0801
12.3,-2.08403
12.3167,-2.08797
12.3333,-2.09189
12.35,-2.0958
12.3667,-2.09969
12.3833,-2.10357
12.4,-2.10743
12.4167,-2.11129
12.4333,-2.11513
12.45,-2.11896
12.4667,-2.12276
12.4833,-2.12649
12.5,-2.13015
12.5167,-2.13377
12.5333,-2.13736
12.55,-2.14088
12.5667,-2.14436
12.5833,-2.1478
12.6,-2.15119
12.6167,-2.15452
12.6333,-2.15779
12.65,-2.16099
12.6667,-2.16417
12.6833,-2.1673
12.7,-2.17036
12.7167,-2.17334
12.7333,-2.17623
12.75,-2.17902
12.7667,-2.18171
12.7833,-2.18431
12.8,-2.18684
12.8167,-2.18934
12.8333,-2.19177
12.85,-2.19409
12.8667,-2.19628
12.8833,-2.19833
12.9,-2.20025
12.9167,-2.20203
12.9333,-2.20369
12.95,-2.20522
12.9667,-2.20665
12.9833,-2.20808
13,-2.20949
13.0167,-2.2108
13.0333,-2.21204
13.05,-2.21316
13.0667,-2.21411
13.0833,-2.21489
13.1,-2.21552
13.1167,-2.21607
13.1333,-2.21651
13.15,-2.21682
13.1667,-2.21701
13.1833,-2.21708
13.2,-2.21699
13.2167,-2.21675
13.2333,-2.21637
13.25,-2.21588
13.2667,-2.21529
13.2833,-2.21464
13.3,-2.21389
13.3167,-2.21304
13.3333,-2.2121
13.35,-2.21108
13.3667,-2.21004
13.3833,-2.20901
13.4,-2.21068
13.4167,-2.21493
13.4333,-2.21909
13.45,-2.22267
13.4667,-2.22563
13.4833,-2.22853
13.5,-2.23132
13.5167,-2.23397
13.5333,-2.23649
13.55,-2.2389
13.5667,-2.24118
13.5833,-2.24332
13.6,-2.2453
13.6167,-2.2471
13.6333,-2.24871
13.65,-2.25009
13.6667,-2.25127
13.6833,-2.25225
13.7,-2.25297
13.7167,-2.25345
13.7333,-2.25367
13.75,-2.25359
13.7667,-2.25322
13.7833,-2.25351
13.8,-2.25434
13.8167,-2.2548
13.8333,-2.25488
13.85,-2.2545
13.8667,-2.25378
13.8833,-2.25267
13.9,-2.25118
13.9167,-2.24981
13.9333,-2.2484
13.95,-2.24645
13.9667,-2.24419
13.9833,-2.24174
14,-2.23906
14.0167,-2.23599
14.0333,-2.23263
14.05,-2.22893
14.0667,-2.22484
14.0833,-2.22057
14.1,-2.21597
14.1167,-2.2109
14.1333,-2.20552
14.15,-2.1997
14.1667,-2.19344
14.1833,-2.18688
14.2,-2.18005
14.2167,-2.17281
14.2333,-2.16512
14.25,-2.15707
14.2667,-2.14867
14.2833,-2.1399
14.3,-2.13077
14.3167,-2.1212
14.3333,-2.11113
14.35,-2.10071
14.3667,-2.08998
14.3833,-2.07888
14.4,-2.06745
14.4167,-2.0557
14.4333,-2.04351
14.45,-2.031
14.4667,-2.01813
14.4833,-2.00496
14.5,-1.99147
14.5167,-1.97765
14.5333,-1.96342
14.55,-1.95419
14.5667,-1.95016
14.5833,-1.94591
14.6,-1.94591
14.6167,-1.95022
14.6333,-1.95445
14.65,-1.95865
14.6667,-1.96115
14.6833,-1.96196
14.7,-1.96272
14.7167,-1.96344
14.7333,-1.96401
14.75,-1.9644
14.7667,-1.9646
14.7833,-1.96455
14.8,-1.96433
14.8167,-1.96389
14.8333,-1.96322
14.85,-1.96237
14.8667,-1.95959
14.8833,-1.95489
14.9,-1.95003
14.9167,-1.94509
