Time,Position (x)
1.66667,-1.75842
1.68333,-1.76521
1.7,-1.77221
1.71667,-1.77942
1.73333,-1.78687
1.75,-1.79456
1.76667,-1.79525
1.78333,-1.78955
1.8,-1.78457
1.81667,-1.77912
1.83333,-1.77322
1.85,-1.76741
1.86667,-1.76514
1.88333,-1.76642
1.9,-1.76785
1.91667,-1.7696
1.93333,-1.77174
1.95,-1.7747
1.96667,-1.77862
1.98333,-1.78301
2,-1.78809
2.01667,-1.79386
2.03333,-1.80019
2.05,-1.80083
2.06667,-1.79557
2.08333,-1.79086
2.1,-1.78674
2.11667,-1.78316
2.13333,-1.77857
2.15,-1.77278
2.16667,-1.76725
2.18333,-1.76204
2.2,-1.75808
2.21667,-1.75542
2.23333,-1.75312
2.25,-1.75131
2.26667,-1.75003
2.28333,-1.74854
2.3,-1.74695
2.31667,-1.74579
2.33333,-1.74902
2.35,-1.75349
2.36667,-1.75524
2.38333,-1.75757
2.4,-1.76021
2.41667,-1.7631
2.43333,-1.76626
2.45,-1.76978
2.46667,-1.77365
2.48333,-1.77958
2.5,-1.78645
2.51667,-1.79235
2.53333,-1.79854
2.55,-1.80511
2.56667,-1.8119
2.58333,-1.81904
2.6,-1.8266
2.61667,-1.83447
2.63333,-1.84263
2.65,-1.85103
2.66667,-1.85974
2.68333,-1.86872
2.7,-1.87791
2.71667,-1.88734
2.73333,-1.89705
2.75,-1.907
2.76667,-1.91711
2.78333,-1.92738
2.8,-1.93096
2.81667,-1.92804
2.83333,-1.92541
2.85,-1.92282
2.86667,-1.9203
2.88333,-1.91785
2.9,-1.91744
2.91667,-1.91243
2.93333,-1.90088
2.95,-1.88945
2.96667,-1.87809
2.98333,-1.86758
3,-1.85796
3.01667,-1.84852
3.03333,-1.83942
3.05,-1.83263
3.06667,-1.82816
3.08333,-1.82413
3.1,-1.8205
3.11667,-1.8174
3.13333,-1.81485
3.15,-1.81274
3.16667,-1.8115
3.18333,-1.81114
3.2,-1.81124
3.21667,-1.81181
3.23333,-1.81316
3.25,-1.81524
3.26667,-1.8178
3.28333,-1.82107
3.3,-1.82271
3.31667,-1.82269
3.33333,-1.82318
3.35,-1.82407
3.36667,-1.82645
3.38333,-1.83014
3.4,-1.83428
3.41667,-1.83909
3.43333,-1.84203
3.45,-1.84212
3.46667,-1.84198
3.48333,-1.84253
3.5,-1.84437
3.51667,-1.84747
3.53333,-1.85103
3.55,-1.85505
3.56667,-1.8596
3.58333,-1.86462
3.6,-1.86905
3.61667,-1.87274
3.63333,-1.87712
3.65,-1.8823
3.66667,-1.88751
3.68333,-1.89288
3.7,-1.89855
3.71667,-1.90438
3.73333,-1.90773
3.75,-1.90859
3.76667,-1.90963
3.78333,-1.91078
3.8,-1.91208
3.81667,-1.9136
3.83333,-1.91529
3.85,-1.91716
3.86667,-1.91916
3.88333,-1.92134
3.9,-1.92368
3.91667,-1.92612
3.93333,-1.92867
3.95,-1.93136
3.96667,-1.93418
3.98333,-1.93714
4,-1.94018
4.01667,-1.9433
4.03333,-1.9465
4.05,-1.9478
4.06667,-1.9472
4.08333,-1.94662
4.1,-1.94609
4.11667,-1.94558
4.13333,-1.94507
4.15,-1.94456
4.16667,-1.94408
4.18333,-1.94365
4.2,-1.94318
4.21667,-1.94415
4.23333,-1.94666
4.25,-1.94905
4.26667,-1.95134
4.28333,-1.95361
4.3,-1.9558
4.31667,-1.95791
4.33333,-1.95915
4.35,-1.95954
4.36667,-1.95652
4.38333,-1.95017
4.4,-1.94366
4.41667,-1.93696
4.43333,-1.9307
4.45,-1.92481
4.46667,-1.91879
4.48333,-1.91261
4.5,-1.90696
4.51667,-1.90194
4.53333,-1.89697
4.55,-1.89225
4.56667,-1.88773
4.58333,-1.88312
4.6,-1.87836
4.61667,-1.87358
4.63333,-1.86866
4.65,-1.86359
4.66667,-1.85842
4.68333,-1.85322
4.7,-1.84801
4.71667,-1.84281
4.73333,-1.83794
4.75,-1.83341
4.76667,-1.82887
4.78333,-1.82432
4.8,-1.81976
4.81667,-1.8153
4.83333,-1.81093
4.85,-1.80666
4.86667,-1.80252
4.88333,-1.79857
4.9,-1.79484
4.91667,-1.79125
4.93333,-1.78782
4.95,-1.78454
4.96667,-1.78143
4.98333,-1.77844
5,-1.77558
5.01667,-1.77286
5.03333,-1.77023
5.05,-1.76772
5.06667,-1.76536
5.08333,-1.76315
5.1,-1.76109
5.11667,-1.75914
5.13333,-1.75732
5.15,-1.75565
5.16667,-1.75404
5.18333,-1.75251
5.2,-1.75117
5.21667,-1.75003
5.23333,-1.74898
5.25,-1.74798
5.26667,-1.74714
5.28333,-1.74647
5.3,-1.74593
5.31667,-1.74543
5.33333,-1.74509
5.35,-1.74501
5.36667,-1.74506
5.38333,-1.74518
5.4,-1.74537
5.41667,-1.74562
5.43333,-1.74597
5.45,-1.74645
5.46667,-1.74703
5.48333,-1.74779
5.5,-1.74875
5.51667,-1.74983
5.53333,-1.75108
5.55,-1.75251
5.56667,-1.75415
5.58333,-1.75593
5.6,-1.75788
5.61667,-1.75681
5.63333,-1.75266
5.65,-1.74865
5.66667,-1.74545
5.68333,-1.74306
5.7,-1.7408
5.71667,-1.73884
5.73333,-1.73725
5.75,-1.73591
5.76667,-1.73488
5.78333,-1.73417
5.8,-1.73377
5.81667,-1.73376
5.83333,-1.73414
5.85,-1.73478
5.86667,-1.73582
5.88333,-1.73729
5.9,-1.7391
5.91667,-1.74132
5.93333,-1.74388
5.95,-1.74688
5.96667,-1.74911
5.98333,-1.75059
6,-1.75272
6.01667,-1.75539
6.03333,-1.7585
6.05,-1.76203
6.06667,-1.76606
6.08333,-1.77069
6.1,-1.77574
6.11667,-1.78088
6.13333,-1.78619
6.15,-1.7919
6.16667,-1.79802
6.18333,-1.80452
6.2,-1.81136
6.21667,-1.81853
6.23333,-1.82612
6.25,-1.83417
6.26667,-1.84256
6.28333,-1.85123
6.3,-1.86027
6.31667,-1.86965
6.33333,-1.87939
6.35,-1.88959
6.36667,-1.90012
6.38333,-1.91095
6.4,-1.92221
6.41667,-1.93387
6.43333,-1.9459
6.45,-1.95838
6.46667,-1.97124
6.48333,-1.98447
6.5,-1.99796
6.51667,-2.01177
6.53333,-2.02589
6.55,-2.04036
6.56667,-2.0497
6.58333,-2.05377
6.6,-2.05534
6.61667,-2.05432
6.63333,-2.05335
6.65,-2.05242
6.66667,-2.05154
6.68333,-2.05244
6.7,-2.05504
6.71667,-2.05764
6.73333,-2.06027
6.75,-2.06318
6.76667,-2.06639
6.78333,-2.06975
6.8,-2.07331
6.81667,-2.0771
6.83333,-2.0811
6.85,-2.08353
6.86667,-2.0846
6.88333,-2.08598
6.9,-2.08742
6.91667,-2.08694
6.93333,-2.08472
6.95,-2.08283
6.96667,-2.08128
6.98333,-2.07994
7,-2.07907
7.01667,-2.07867
7.03333,-2.07842
7.05,-2.0783
7.06667,-2.07752
7.08333,-2.07624
7.1,-2.07527
7.11667,-2.07435
7.13333,-2.0731
7.15,-2.07152
7.16667,-2.0698
7.18333,-2.06803
7.2,-2.06616
7.21667,-2.06398
7.23333,-2.0615
7.25,-2.0597
7.26667,-2.05859
7.28333,-2.05735
7.3,-2.05598
7.31667,-2.05492
7.33333,-2.05416
7.35,-2.05346
7.36667,-2.0529
7.38333,-2.05252
7.4,-2.0519
7.41667,-2.05093
7.43333,-2.04985
7.45,-2.04846
7.46667,-2.04679
7.48333,-2.04501
7.5,-2.04305
7.51667,-2.04088
7.53333,-2.03886
7.55,-2.03712
7.56667,-2.03546
7.58333,-2.03374
7.6,-2.0318
7.61667,-2.0297
7.63333,-2.02742
7.65,-2.02528
7.66667,-2.02328
7.68333,-2.0211
7.7,-2.01891
7.71667,-2.01674
7.73333,-2.0145
7.75,-2.01224
7.76667,-2.00998
7.78333,-2.0077
7.8,-2.00535
7.81667,-2.00294
7.83333,-2.00052
7.85,-1.99806
7.86667,-1.99554
7.88333,-1.99296
7.9,-1.99037
7.91667,-1.98784
7.93333,-1.98537
7.95,-1.98295
7.96667,-1.98055
7.98333,-1.97817
8,-1.97579
8.01667,-1.97345
8.03333,-1.97117
8.05,-1.96896
8.06667,-1.96677
8.08333,-1.96459
8.1,-1.96243
8.11667,-1.9603
8.13333,-1.95816
8.15,-1.95605
8.16667,-1.95399
8.18333,-1.95201
8.2,-1.95009
8.21667,-1.94814
8.23333,-1.94617
8.25,-1.94425
8.26667,-1.94239
8.28333,-1.94056
8.3,-1.93876
8.31667,-1.93698
8.33333,-1.93521
8.35,-1.93348
8.36667,-1.93186
8.38333,-1.93032
8.4,-1.92885
8.41667,-1.92746
8.43333,-1.92614
8.45,-1.92484
8.46667,-1.92355
8.48333,-1.92229
8.5,-1.92109
8.51667,-1.91995
8.53333,-1.91882
8.55,-1.91768
8.56667,-1.91656
8.58333,-1.91549
8.6,-1.91445
8.61667,-1.91344
8.63333,-1.9125
8.65,-1.91163
8.66667,-1.91085
8.68333,-1.91015
8.7,-1.90952
8.71667,-1.9089
8.73333,-1.90827
8.75,-1.90764
8.76667,-1.90705
8.78333,-1.90653
8.8,-1.90608
8.81667,-1.90569
8.83333,-1.90532
8.85,-1.90507
8.86667,-1.90499
8.88333,-1.90502
8.9,-1.9051
8.91667,-1.90522
8.93333,-1.90536
8.95,-1.90555
8.96667,-1.90577
8.98333,-1.90603
9,-1.90629
9.01667,-1.90654
9.03333,-1.90681
9.05,-1.9071
9.06667,-1.90742
9.08333,-1.90773
9.1,-1.90802
9.11667,-1.90832
9.13333,-1.90869
9.15,-1.90914
9.16667,-1.90967
9.18333,-1.91023
9.2,-1.9108
9.21667,-1.91136
9.23333,-1.91188
9.25,-1.91236
9.26667,-1.91285
9.28333,-1.91334
9.3,-1.91382
9.31667,-1.9143
9.33333,-1.91481
9.35,-1.91535
9.36667,-1.91589
9.38333,-1.91644
9.4,-1.91695
9.41667,-1.91757
9.43333,-1.91822
9.45,-1.91883
9.46667,-1.91942
9.48333,-1.92009
9.5,-1.92091
9.51667,-1.9218
9.53333,-1.92273
9.55,-1.92372
9.56667,-1.92472
9.58333,-1.92579
9.6,-1.92691
9.61667,-1.92805
9.63333,-1.92882
9.65,-1.92899
9.66667,-1.929
9.68333,-1.92898
9.7,-1.92875
9.71667,-1.9283
9.73333,-1.9278
9.75,-1.92701
9.76667,-1.92592
9.78333,-1.92469
9.8,-1.92324
9.81667,-1.92149
9.83333,-1.91945
9.85,-1.91719
9.86667,-1.91475
9.88333,-1.91212
9.9,-1.90932
9.91667,-1.90629
9.93333,-1.90305
9.95,-1.89963
9.96667,-1.8953
9.98333,-1.8902
10,-1.8851
10.0167,-1.87982
10.0333,-1.8743
10.05,-1.8686
10.0667,-1.86284
10.0833,-1.85699
10.1,-1.85093
10.1167,-1.8454
10.1333,-1.84045
10.15,-1.83546
10.1667,-1.83048
10.1833,-1.82546
10.2,-1.82041
10.2167,-1.81533
10.2333,-1.8102
10.25,-1.80514
10.2667,-1.80014
10.2833,-1.79523
10.3,-1.79042
10.3167,-1.78568
10.3333,-1.78097
10.35,-1.77633
10.3667,-1.77178
10.3833,-1.76739
10.4,-1.76314
10.4167,-1.759
10.4333,-1.755
10.45,-1.75118
10.4667,-1.74757
10.4833,-1.74413
10.5,-1.7409
10.5167,-1.7371
10.5333,-1.73285
10.55,-1.72897
10.5667,-1.72542
10.5833,-1.72218
10.6,-1.7192
10.6167,-1.71645
10.6333,-1.71403
10.65,-1.71199
10.6667,-1.71019
10.6833,-1.70872
10.7,-1.70765
10.7167,-1.70692
10.7333,-1.70653
10.75,-1.70643
10.7667,-1.70673
10.7833,-1.7076
10.8,-1.70892
10.8167,-1.71062
10.8333,-1.71274
10.85,-1.71514
10.8667,-1.71805
10.8833,-1.72158
10.9,-1.72549
10.9167,-1.72976
10.9333,-1.7344
10.95,-1.73962
10.9667,-1.74529
10.9833,-1.75132
11,-1.75778
11.0167,-1.76476
11.0333,-1.77225
11.05,-1.78005
11.0667,-1.7883
11.0833,-1.79702
11.1,-1.80602
11.1167,-1.81557
11.1333,-1.82571
11.15,-1.83611
11.1667,-1.84697
11.1833,-1.85836
11.2,-1.87002
11.2167,-1.8821
11.2333,-1.89454
11.25,-1.90725
11.2667,-1.92038
11.2833,-1.92842
11.3,-1.93124
11.3167,-1.9343
11.3333,-1.93762
11.35,-1.94118
11.3667,-1.945
11.3833,-1.9475
11.4,-1.94861
11.4167,-1.94983
11.4333,-1.95115
11.45,-1.95285
11.4667,-1.95491
11.4833,-1.95714
11.5,-1.95964
11.5167,-1.96248
11.5333,-1.9656
11.55,-1.96916
11.5667,-1.97317
11.5833,-1.97733
11.6,-1.98165
11.6167,-1.98617
11.6333,-1.99084
11.65,-1.99361
11.6667,-1.99454
11.6833,-1.99582
11.7,-1.99753
11.7167,-1.9996
11.7333,-2.00017
11.75,-1.99906
11.7667,-1.99808
11.7833,-1.99724
11.8,-1.9957
11.8167,-1.9934
11.8333,-1.99143
11.85,-1.98988
11.8667,-1.98849
11.8833,-1.98755
11.9,-1.98713
11.9167,-1.98689
11.9333,-1.98665
11.95,-1.98641
11.9667,-1.98608
11.9833,-1.98567
12,-1.98531
12.0167,-1.98489
12.0333,-1.98451
12.05,-1.98416
12.0667,-1.98372
12.0833,-1.98313
12.1,-1.9825
12.1167,-1.98186
12.1333,-1.98115
12.15,-1.98038
12.1667,-1.97967
12.1833,-1.97893
12.2,-1.97808
12.2167,-1.97741
12.2333,-1.97687
12.25,-1.97632
12.2667,-1.97588
12.2833,-1.97553
12.3,-1.97503
12.3167,-1.97381
12.3333,-1.97201
12.35,-1.97019
12.3667,-1.96822
12.3833,-1.96602
12.4,-1.96356
12.4167,-1.96085
12.4333,-1.95787
12.45,-1.95459
12.4667,-1.95102
12.4833,-1.94724
12.5,-1.94322
12.5167,-1.93897
12.5333,-1.9346
12.55,-1.93016
12.5667,-1.92545
12.5833,-1.9211
12.6,-1.91728
12.6167,-1.91343
12.6333,-1.90946
12.65,-1.90543
12.6667,-1.90151
12.6833,-1.89764
12.7,-1.89371
12.7167,-1.88963
12.7333,-1.8854
12.75,-1.88107
12.7667,-1.87686
12.7833,-1.87284
12.8,-1.86878
12.8167,-1.86466
12.8333,-1.86062
12.85,-1.85659
12.8667,-1.85239
12.8833,-1.84816
12.9,-1.84396
12.9167,-1.83983
12.9333,-1.83575
12.95,-1.83173
12.9667,-1.82778
12.9833,-1.82386
13,-1.81998
13.0167,-1.81613
13.0333,-1.81251
13.05,-1.80921
13.0667,-1.80609
13.0833,-1.80311
13.1,-1.80029
13.1167,-1.79768
13.1333,-1.79517
13.15,-1.79275
13.1667,-1.79042
13.1833,-1.78815
13.2,-1.78595
13.2167,-1.78383
13.2333,-1.78183
13.25,-1.77995
13.2667,-1.77806
13.2833,-1.77618
13.3,-1.77439
13.3167,-1.7726
13.3333,-1.77079
13.35,-1.76894
13.3667,-1.76707
13.3833,-1.76534
13.4,-1.76378
13.4167,-1.76234
13.4333,-1.76095
13.45,-1.7596
13.4667,-1.75835
13.4833,-1.75718
13.5,-1.75609
13.5167,-1.75519
13.5333,-1.75441
13.55,-1.75367
13.5667,-1.75308
13.5833,-1.75263
13.6,-1.75226
13.6167,-1.752
13.6333,-1.75183
13.65,-1.75176
13.6667,-1.75183
13.6833,-1.75203
13.7,-1.75233
13.7167,-1.75281
13.7333,-1.75043
13.75,-1.7451
13.7667,-1.73991
13.7833,-1.73489
13.8,-1.73096
13.8167,-1.72813
13.8333,-1.72548
13.85,-1.72318
13.8667,-1.7213
13.8833,-1.71981
13.9,-1.71865
13.9167,-1.71795
13.9333,-1.71775
13.95,-1.71793
13.9667,-1.71849
13.9833,-1.71955
14,-1.72112
14.0167,-1.72315
14.0333,-1.7256
14.05,-1.72731
14.0667,-1.72819
14.0833,-1.72984
14.1,-1.73237
14.1167,-1.73535
14.1333,-1.73878
14.15,-1.74243
14.1667,-1.74642
14.1833,-1.75093
14.2,-1.75582
14.2167,-1.76104
14.2333,-1.76674
14.25,-1.77306
14.2667,-1.77981
14.2833,-1.78696
14.3,-1.79445
14.3167,-1.80236
14.3333,-1.81086
14.35,-1.81983
14.3667,-1.82919
14.3833,-1.83879
14.4,-1.8488
14.4167,-1.85946
14.4333,-1.87058
14.45,-1.88197
14.4667,-1.8939
14.4833,-1.90647
14.5,-1.91936
14.5167,-1.93252
14.5333,-1.94618
14.55,-1.96041
14.5667,-1.97501
14.5833,-1.98427
14.6,-1.98828
14.6167,-1.99267
14.6333,-1.99727
14.65,-2.00015
14.6667,-2.00125
14.6833,-2.00388
14.7,-2.00801
14.7167,-2.01218
14.7333,-2.0164
14.75,-2.0207
14.7667,-2.02566
14.7833,-2.03122
14.8,-2.03686
14.8167,-2.04266
14.8333,-2.04861
14.85,-2.05301
14.8667,-2.05589
14.8833,-2.05895
14.9,-2.0622
14.9167,-2.06565
14.9333,-2.06923
14.95,-2.07314
14.9667,-2.0775
14.9833,-2.07988
15,-2.0795
15.0167,-2.07846
15.0333,-2.07799
15.05,-2.07807
15.0667,-2.07811
15.0833,-2.078
15.1,-2.07782
15.1167,-2.07767
15.1333,-2.07749
15.15,-2.07621
15.1667,-2.07397
15.1833,-2.07167
15.2,-2.06907
15.2167,-2.06617
15.2333,-2.0629
15.25,-2.05923
15.2667,-2.05718
15.2833,-2.05687
15.3,-2.05646
15.3167,-2.05596
15.3333,-2.05536
15.35,-2.05463
15.3667,-2.05383
15.3833,-2.05297
15.4,-2.052
15.4167,-2.05089
15.4333,-2.04969
15.45,-2.0484
15.4667,-2.04728
15.4833,-2.04634
15.5,-2.04528
15.5167,-2.04411
15.5333,-2.04283
15.55,-2.04147
15.5667,-2.04027
15.5833,-2.03923
15.6,-2.03817
15.6167,-2.03711
15.6333,-2.03546
15.65,-2.03314
15.6667,-2.03071
15.6833,-2.02813
15.7,-2.02539
15.7167,-2.02241
15.7333,-2.01937
15.75,-2.01639
15.7667,-2.01337
15.7833,-2.01032
15.8,-2.00721
15.8167,-2.00405
15.8333,-2.00082
15.85,-1.9975
15.8667,-1.99411
15.8833,-1.99069
15.9,-1.98722
15.9167,-1.98371
15.9333,-1.98015
15.95,-1.97652
15.9667,-1.97288
15.9833,-1.96923
16,-1.96558
16.0167,-1.96194
16.0333,-1.95831
16.05,-1.95469
16.0667,-1.95106
16.0833,-1.94742
16.1,-1.94378
16.1167,-1.94015
16.1333,-1.93656
16.15,-1.93304
16.1667,-1.92958
16.1833,-1.92612
16.2,-1.92269
16.2167,-1.91931
16.2333,-1.91598
16.25,-1.9127
16.2667,-1.90947
16.2833,-1.90629
16.3,-1.90317
16.3167,-1.90014
16.3333,-1.89718
16.35,-1.8943
16.3667,-1.89149
16.3833,-1.88878
16.4,-1.88617
16.4167,-1.88361
16.4333,-1.88115
16.45,-1.8788
16.4667,-1.87654
16.4833,-1.87436
16.5,-1.87228
16.5167,-1.87028
16.5333,-1.86838
16.55,-1.86661
16.5667,-1.86496
16.5833,-1.86339
16.6,-1.86189
16.6167,-1.86046
16.6333,-1.85913
16.65,-1.85789
16.6667,-1.85676
16.6833,-1.85575
16.7,-1.85489
16.7167,-1.85413
16.7333,-1.85347
16.75,-1.85287
16.7667,-1.85241
16.7833,-1.85209
16.8,-1.85183
16.8167,-1.85167
16.8333,-1.8516
16.85,-1.85159
16.8667,-1.85168
16.8833,-1.85184
16.9,-1.85203
16.9167,-1.85228
16.9333,-1.85262
16.95,-1.85301
16.9667,-1.8534
16.9833,-1.85383
17,-1.85431
17.0167,-1.8548
17.0333,-1.85529
17.05,-1.85583
17.0667,-1.85642
17.0833,-1.85701
17.1,-1.85757
17.1167,-1.85812
17.1333,-1.85876
17.15,-1.85951
17.1667,-1.86033
17.1833,-1.86113
17.2,-1.86189
17.2167,-1.86267
17.2333,-1.86347
17.25,-1.86429
17.2667,-1.86514
17.2833,-1.86604
17.3,-1.86695
17.3167,-1.86784
17.3333,-1.86873
17.35,-1.86686
17.3667,-1.86229
17.3833,-1.85795
17.4,-1.85388
17.4167,-1.84996
17.4333,-1.84602
17.45,-1.84206
17.4667,-1.83812
17.4833,-1.83416
17.5,-1.83025
17.5167,-1.8264
17.5333,-1.82254
17.55,-1.81866
17.5667,-1.81476
17.5833,-1.81098
17.6,-1.80727
17.6167,-1.80355
17.6333,-1.79988
17.65,-1.7962
17.6667,-1.79245
17.6833,-1.78866
17.7,-1.78485
17.7167,-1.78102
17.7333,-1.77716
17.75,-1.77329
17.7667,-1.76947
17.7833,-1.76575
17.8,-1.76217
17.8167,-1.75874
17.8333,-1.75542
17.85,-1.75222
17.8667,-1.7492
17.8833,-1.74639
17.9,-1.7438
17.9167,-1.74145
17.9333,-1.73928
17.95,-1.73731
17.9667,-1.73561
17.9833,-1.73415
18,-1.73299
18.0167,-1.7306
18.0333,-1.72689
18.05,-1.72379
18.0667,-1.72132
18.0833,-1.71927
18.1,-1.71771
18.1167,-1.71656
18.1333,-1.71584
18.15,-1.71563
18.1667,-1.71549
18.1833,-1.71539
18.2,-1.71577
18.2167,-1.71674
18.2333,-1.71799
18.25,-1.71947
18.2667,-1.72147
18.2833,-1.72386
18.3,-1.72659
18.3167,-1.72972
18.3333,-1.7334
18.35,-1.73755
18.3667,-1.74209
18.3833,-1.7469
18.4,-1.75228
18.4167,-1.75828
18.4333,-1.76464
18.45,-1.77147
18.4667,-1.77867
18.4833,-1.78628
18.5,-1.79445
18.5167,-1.8031
18.5333,-1.81205
18.55,-1.82142
18.5667,-1.83131
18.5833,-1.84171
18.6,-1.85252
18.6167,-1.8637
18.6333,-1.8754
18.65,-1.88753
18.6667,-1.89989
18.6833,-1.91275
18.7,-1.92615
18.7167,-1.93978
18.7333,-1.95385
18.75,-1.96284
18.7667,-1.96666
18.7833,-1.97082
18.8,-1.97511
18.8167,-1.97964
18.8333,-1.98078
18.85,-1.97837
18.8667,-1.97606
18.8833,-1.97385
18.9,-1.97384
18.9167,-1.97603
18.9333,-1.97829
18.95,-1.98062
18.9667,-1.983
18.9833,-1.98556
19,-1.98832
19.0167,-1.99119
19.0333,-1.99418
19.05,-1.99742
19.0667,-2.00095
19.0833,-2.00462
19.1,-2.0063
19.1167,-2.0059
19.1333,-2.00552
19.15,-2.00511
19.1667,-2.0054
19.1833,-2.00708
19.2,-2.0094
19.2167,-2.01193
19.2333,-2.01471
19.25,-2.01668
19.2667,-2.01798
19.2833,-2.01953
19.3,-2.02124
19.3167,-2.02165
19.3333,-2.02075
19.35,-2.01995
19.3667,-2.0191
19.3833,-2.0182
19.4,-2.01679
19.4167,-2.01488
19.4333,-2.01297
19.45,-2.01165
19.4667,-2.01088
19.4833,-2.01006
19.5,-2.00911
19.5167,-2.00811
19.5333,-2.00719
19.55,-2.00641
19.5667,-2.00581
19.5833,-2.00536
19.6,-2.00458
19.6167,-2.00337
19.6333,-2.00207
19.65,-2.0006
19.6667,-1.99896
19.6833,-1.99723
19.7,-1.99543
19.7167,-1.99355
19.7333,-1.99159
19.75,-1.98955
19.7667,-1.98742
19.7833,-1.98519
19.8,-1.98289
19.8167,-1.98052
19.8333,-1.97804
19.85,-1.97547
19.8667,-1.97282
19.8833,-1.97006
19.9,-1.96719
19.9167,-1.96425
19.9333,-1.96127
19.95,-1.95824
19.9667,-1.95515
19.9833,-1.95199
20,-1.94875
20.0167,-1.94546
20.0333,-1.94211
20.05,-1.93869
20.0667,-1.93523
20.0833,-1.93171
20.1,-1.92813
20.1167,-1.9245
20.1333,-1.92083
20.15,-1.91712
20.1667,-1.91341
20.1833,-1.90965
20.2,-1.90582
20.2167,-1.90193
20.2333,-1.89802
20.25,-1.89408
20.2667,-1.89013
20.2833,-1.8862
20.3,-1.88231
20.3167,-1.87844
20.3333,-1.87459
20.35,-1.87077
20.3667,-1.86699
20.3833,-1.86325
20.4,-1.85959
20.4167,-1.85604
20.4333,-1.85257
20.45,-1.84913
20.4667,-1.84572
20.4833,-1.84235
20.5,-1.83903
20.5167,-1.83581
20.5333,-1.83268
20.55,-1.8296
20.5667,-1.8266
20.5833,-1.82366
20.6,-1.82079
20.6167,-1.818
20.6333,-1.81532
20.65,-1.81273
20.6667,-1.81022
20.6833,-1.80786
20.7,-1.8057
20.7167,-1.80367
20.7333,-1.80168
20.75,-1.79975
20.7667,-1.79788
20.7833,-1.79611
20.8,-1.79447
20.8167,-1.79298
20.8333,-1.79164
20.85,-1.79045
20.8667,-1.78946
20.8833,-1.78864
20.9,-1.78797
20.9167,-1.78741
20.9333,-1.78695
20.95,-1.78657
20.9667,-1.78629
20.9833,-1.78614
21,-1.78605
21.0167,-1.78608
21.0333,-1.78625
21.05,-1.78649
21.0667,-1.78688
21.0833,-1.78737
21.1,-1.78793
21.1167,-1.78853
21.1333,-1.78921
21.15,-1.78994
21.1667,-1.79069
21.1833,-1.79144
21.2,-1.79219
21.2167,-1.79293
21.2333,-1.79364
21.25,-1.79433
21.2667,-1.79498
21.2833,-1.79277
21.3,-1.7877
21.3167,-1.78276
21.3333,-1.77858
21.35,-1.77503
21.3667,-1.77156
21.3833,-1.7682
21.4,-1.76501
21.4167,-1.76198
21.4333,-1.75904
21.45,-1.75622
21.4667,-1.75352
21.4833,-1.751
21.5,-1.74873
21.5167,-1.74671
21.5333,-1.74495
21.55,-1.74346
21.5667,-1.74223
21.5833,-1.74124
21.6,-1.74047
21.6167,-1.73994
21.6333,-1.7397
21.65,-1.73878
21.6667,-1.73733
21.6833,-1.73624
21.7,-1.73553
21.7167,-1.7353
21.7333,-1.7354
21.75,-1.73589
21.7667,-1.73639
21.7833,-1.73702
21.8,-1.7382
21.8167,-1.73973
21.8333,-1.74147
21.85,-1.74345
21.8667,-1.74575
21.8833,-1.74836
21.9,-1.75134
