Time,Angular velocity
13.9167,0.660937
13.9333,0.655296
13.95,0.657924
13.9667,0.641132
13.9833,0.634788
14,0.642645
14.0167,0.659149
14.0333,0.665076
14.05,0.683383
14.0667,0.653997
14.0833,0.66156
14.1,0.653084
14.1167,0.647372
14.1333,0.644974
14.15,0.634506
14.1667,0.634636
14.1833,0.635124
14.2,0.617246
14.2167,0.615671
14.2333,0.607743
14.25,0.601317
14.2667,0.599359
14.2833,0.583254
14.3,0.582046
14.3167,0.574889
14.3333,0.569262
14.35,0.568784
14.3667,0.55459
14.3833,0.546036
14.4,0.544801
14.4167,0.538181
14.4333,0.516676
14.45,0.509813
14.4667,0.509599
14.4833,0.504854
14.5,0.495924
14.5167,0.488063
14.5333,0.490873
14.55,0.487375
14.5667,0.477093
14.5833,0.481758
14.6,0.476855
14.6167,0.469861
14.6333,0.476501
14.65,0.521322
14.6667,0.498778
14.6833,0.496207
14.7,0.492542
14.7167,0.486319
14.7333,0.484382
14.75,0.479503
14.7667,0.47455
14.7833,0.513727
14.8,0.506362
14.8167,0.501567
14.8333,0.507559
14.85,0.500182
14.8667,0.495698
14.8833,0.522951
14.9,0.519754
14.9167,0.514394
14.9333,0.514266
14.95,0.497909
14.9667,0.515756
14.9833,0.529803
15,0.523081
15.0167,0.515658
15.0333,0.509083
15.05,0.533178
15.0667,0.527222
15.0833,0.526976
15.1,0.538907
15.1167,0.542584
15.1333,0.51822
15.15,0.514509
15.1667,0.518211
15.1833,0.519627
15.2,0.530786
15.2167,0.533592
15.2333,0.534837
15.25,0.51899
15.2667,0.473463
15.2833,0.461324
15.3,0.454013
15.3167,0.457068
15.3333,0.464098
15.35,0.435389
15.3667,0.432155
15.3833,0.433624
15.4,0.437472
15.4167,0.435499
15.4333,0.436778
15.45,0.441315
15.4667,0.436944
15.4833,0.431653
15.5,0.42948
15.5167,0.429626
15.5333,0.432681
15.55,0.442405
15.5667,0.45934
15.5833,0.460065
15.6,0.460586
15.6167,0.463771
15.6333,0.453533
15.65,0.462265
15.6667,0.462494
15.6833,0.450358
15.7,0.447527
15.7167,0.447368
15.7333,0.446327
15.75,0.445134
15.7667,0.444508
15.7833,0.446769
15.8,0.468012
15.8167,0.469989
15.8333,0.468749
15.85,0.472261
15.8667,0.477397
15.8833,0.477948
15.9,0.476163
15.9167,0.481975
15.9333,0.483105
15.95,0.488102
15.9667,0.47809
15.9833,0.476635
16,0.47636
16.0167,0.461468
16.0333,0.449952
16.05,0.452848
16.0667,0.453199
16.0833,0.46026
16.1,0.466448
16.1167,0.472643
16.1333,0.476656
16.15,0.481153
16.1667,0.482804
16.1833,0.481367
16.2,0.479053
16.2167,0.459864
16.2333,0.469374
16.25,0.473774
16.2667,0.480272
16.2833,0.482939
16.3,0.48174
16.3167,0.475991
16.3333,0.479501
16.35,0.475301
16.3667,0.467306
16.3833,0.471902
16.4,0.480078
16.4167,0.479974
16.4333,0.475573
16.45,0.471146
16.4667,0.46837
16.4833,0.468468
16.5,0.468523
16.5167,0.467514
16.5333,0.470141
16.55,0.440729
16.5667,0.437883
16.5833,0.441522
16.6,0.439668
16.6167,0.460315
16.6333,0.440514
16.65,0.466045
16.6667,0.462147
16.6833,0.465262
16.7,0.460763
16.7167,0.454045
16.7333,0.44927
16.75,0.462235
16.7667,0.467552
16.7833,0.454172
16.8,0.43942
16.8167,0.455942
16.8333,0.462608
16.85,0.450384
16.8667,0.412401
16.8833,0.411575
16.9,0.411945
16.9167,0.396237
16.9333,0.399847
16.95,0.401243
16.9667,0.391509
16.9833,0.357925
17,0.347802
17.0167,0.339272
17.0333,0.3316
17.05,0.326333
17.0667,0.319158
17.0833,0.348543
17.1,0.371288
17.1167,0.368357
17.1333,0.373414
17.15,0.333991
17.1667,0.365439
17.1833,0.364899
17.2,0.356058
17.2167,0.348285
17.2333,0.337491
17.25,0.361754
17.2667,0.35779
17.2833,0.363438
17.3,0.372024
17.3167,0.370834
17.3333,0.366272
17.35,0.357286
17.3667,0.354052
17.3833,0.343967
17.4,0.342443
17.4167,0.372815
17.4333,0.386524
17.45,0.384427
17.4667,0.377234
17.4833,0.370301
17.5,0.370549
17.5167,0.362067
17.5333,0.364195
17.55,0.355053
17.5667,0.353534
17.5833,0.349527
17.6,0.330946
17.6167,0.322545
17.6333,0.320473
17.65,0.304254
17.6667,0.309731
17.6833,0.296057
17.7,0.286496
17.7167,0.28294
17.7333,0.296954
17.75,0.31478
17.7667,0.317052
17.7833,0.315165
17.8,0.319907
17.8167,0.356829
17.8333,0.349641
17.85,0.331967
17.8667,0.327242
17.8833,0.320527
17.9,0.300473
17.9167,0.327719
17.9333,0.321869
17.95,0.342474
17.9667,0.358988
17.9833,0.349812
18,0.378248
18.0167,0.374067
18.0333,0.379713
18.05,0.38091
18.0667,0.380706
18.0833,0.375362
18.1,0.374235
18.1167,0.389524
18.1333,0.397617
18.15,0.378399
18.1667,0.385759
18.1833,0.395231
18.2,0.392479
18.2167,0.38703
18.2333,0.391007
18.25,0.37116
18.2667,0.37406
18.2833,0.37422
18.3,0.367838
18.3167,0.368279
18.3333,0.37112
18.35,0.373235
18.3667,0.37443
18.3833,0.378787
18.4,0.378514
18.4167,0.361125
18.4333,0.350601
18.45,0.348532
18.4667,0.347791
18.4833,0.345677
18.5,0.343494
18.5167,0.340815
18.5333,0.348397
18.55,0.349735
18.5667,0.350668
18.5833,0.33545
18.6,0.327449
18.6167,0.326506
18.6333,0.30756
18.65,0.304831
18.6667,0.306798
18.6833,0.313524
18.7,0.318932
18.7167,0.326707
18.7333,0.330974
18.75,0.329408
18.7667,0.317695
18.7833,0.306614
18.8,0.298406
18.8167,0.298889
18.8333,0.298008
18.85,0.298825
18.8667,0.296137
18.8833,0.290025
18.9,0.290486
18.9167,0.296032
18.9333,0.286737
18.95,0.287924
18.9667,0.286367
18.9833,0.2783
19,0.274284
19.0167,0.270959
19.0333,0.271036
19.05,0.272197
19.0667,0.269615
19.0833,0.265368
19.1,0.262993
19.1167,0.262442
19.1333,0.262353
19.15,0.264348
19.1667,0.265709
19.1833,0.257148
19.2,0.257374
19.2167,0.256711
19.2333,0.256465
19.25,0.251268
19.2667,0.247009
19.2833,0.257636
19.3,0.256986
19.3167,0.256804
19.3333,0.259338
19.35,0.259324
19.3667,0.258483
19.3833,0.255133
19.4,0.251471
19.4167,0.251393
19.4333,0.252254
19.45,0.252892
19.4667,0.256683
19.4833,0.263679
19.5,0.261248
19.5167,0.263323
19.5333,0.265198
19.55,0.263121
19.5667,0.265011
19.5833,0.273218
19.6,0.274991
19.6167,0.270498
19.6333,0.26551
19.65,0.263065
19.6667,0.262442
19.6833,0.258441
19.7,0.251874
19.7167,0.25288
19.7333,0.257441
19.75,0.257979
19.7667,0.266503
19.7833,0.268155
19.8,0.266188
19.8167,0.263346
19.8333,0.259714
19.85,0.257736
19.8667,0.251294
19.8833,0.252753
19.9,0.253078
19.9167,0.260533
19.9333,0.266842
19.95,0.271657
19.9667,0.271923
19.9833,0.270752
20,0.265754
20.0167,0.264616
20.0333,0.263087
20.05,0.273895
20.0667,0.276555
20.0833,0.287694
20.1,0.296132
20.1167,0.295687
20.1333,0.29855
20.15,0.30483
20.1667,0.312816
20.1833,0.313411
20.2,0.31967
20.2167,0.322124
20.2333,0.321449
20.25,0.3261
20.2667,0.339499
20.2833,0.346033
20.3,0.365635
20.3167,0.370123
20.3333,0.37017
20.35,0.379306
20.3667,0.384979
20.3833,0.384875
20.4,0.389902
20.4167,0.398554
20.4333,0.401019
20.45,0.399832
20.4667,0.400193
20.4833,0.401325
20.5,0.409586
20.5167,0.416877
20.5333,0.42915
20.55,0.446951
20.5667,0.455246
20.5833,0.458084
20.6,0.471586
20.6167,0.475139
20.6333,0.478663
20.65,0.487697
20.6667,0.501138
20.6833,0.509369
20.7,0.514209
20.7167,0.517773
20.7333,0.526333
20.75,0.482683
20.7667,0.489403
20.7833,0.495829
20.8,0.490487
20.8167,0.492379
20.8333,0.508361
20.85,0.536861
20.8667,0.535742
20.8833,0.537964
20.9,0.540221
20.9167,0.5656
20.9333,0.569788
20.95,0.560526
20.9667,0.552577
20.9833,0.539242
21,0.533467
21.0167,0.540843
21.0333,0.53254
21.05,0.527978
21.0667,0.535225
21.0833,0.560822
21.1,0.570906
21.1167,0.574926
21.1333,0.585476
21.15,0.58963
21.1667,0.614893
21.1833,0.617508
21.2,0.625488
21.2167,0.637665
21.2333,0.64276
21.25,0.662734
21.2667,0.657583
21.2833,0.658245
21.3,0.65768
21.3167,0.662187
21.3333,0.67985
21.35,0.681081
21.3667,0.672817
21.3833,0.673187
21.4,0.668025
21.4167,0.631388
21.4333,0.638181
21.45,0.652959
21.4667,0.642059
21.4833,0.662606
21.5,0.668716
21.5167,0.672988
21.5333,0.689311
21.55,0.670996
21.5667,0.669255
21.5833,0.695002
21.6,0.671526
21.6167,0.66827
21.6333,0.659543
21.65,0.65183
21.6667,0.645104
21.6833,0.642994
21.7,0.643082
21.7167,0.643158
21.7333,0.637467
21.75,0.630981
21.7667,0.626982
21.7833,0.615564
21.8,0.607005
21.8167,0.603266
21.8333,0.597353
21.85,0.596353
21.8667,0.581202
21.8833,0.581307
21.9,0.575954
21.9167,0.577576
21.9333,0.567574
21.95,0.57209
21.9667,0.565347
21.9833,0.560498
22,0.556528
22.0167,0.554182
22.0333,0.548459
22.05,0.547312
22.0667,0.543902
22.0833,0.534794
22.1,0.53803
22.1167,0.59666
22.1333,0.591191
22.15,0.58705
22.1667,0.583265
22.1833,0.5738
22.2,0.5826
22.2167,0.581474
22.2333,0.609609
22.25,0.603132
22.2667,0.593439
22.2833,0.609491
22.3,0.601882
22.3167,0.61522
22.3333,0.61716
22.35,0.619131
22.3667,0.628488
22.3833,0.629252
22.4,0.634991
22.4167,0.635773
22.4333,0.650624
22.45,0.661122
22.4667,0.666923
22.4833,0.698768
22.5,0.694321
22.5167,0.684955
22.5333,0.658274
22.55,0.677196
22.5667,0.670538
22.5833,0.657453
22.6,0.682974
22.6167,0.67522
22.6333,0.677848
22.65,0.672695
22.6667,0.676168
22.6833,0.683152
22.7,0.694837
22.7167,0.704727
22.7333,0.706635
22.75,0.710728
22.7667,0.721585
22.7833,0.733091
22.8,0.739739
22.8167,0.742343
22.8333,0.747297
22.85,0.74429
22.8667,0.745611
22.8833,0.74933
22.9,0.760929
22.9167,0.772594
22.9333,0.769982
22.95,0.767728
22.9667,0.77374
22.9833,0.778481
23,0.769135
23.0167,0.759102
23.0333,0.711045
23.05,0.711967
23.0667,0.713805
23.0833,0.712039
23.1,0.730716
23.1167,0.734143
23.1333,0.734801
23.15,0.754546
23.1667,0.717974
23.1833,0.706716
23.2,0.696445
23.2167,0.694123
23.2333,0.679442
23.25,0.665081
23.2667,0.681546
23.2833,0.686461
23.3,0.685153
23.3167,0.686527
23.3333,0.693891
23.35,0.702174
23.3667,0.701776
23.3833,0.697834
23.4,0.68951
23.4167,0.683726
23.4333,0.692653
23.45,0.679343
23.4667,0.688835
23.4833,0.687213
23.5,0.687051
23.5167,0.691081
23.5333,0.691821
23.55,0.687481
23.5667,0.684272
23.5833,0.683518
23.6,0.683717
23.6167,0.692519
23.6333,0.687413
23.65,0.697912
23.6667,0.703511
23.6833,0.702424
23.7,0.697602
23.7167,0.691347
23.7333,0.683573
23.75,0.680135
23.7667,0.673561
23.7833,0.668284
23.8,0.659288
23.8167,0.659935
23.8333,0.642897
23.85,0.640598
23.8667,0.633779
23.8833,0.630751
23.9,0.628166
23.9167,0.557466
23.9333,0.548873
23.95,0.552416
23.9667,0.542535
23.9833,0.541913
24,0.537488
24.0167,0.534058
24.0333,0.529366
24.05,0.523326
24.0667,0.520657
24.0833,0.510527
24.1,0.50673
24.1167,0.502087
24.1333,0.469956
24.15,0.465314
24.1667,0.472536
24.1833,0.455207
24.2,0.445091
24.2167,0.440345
24.2333,0.428901
24.25,0.427985
24.2667,0.421677
24.2833,0.422927
24.3,0.410385
24.3167,0.41462
24.3333,0.408391
24.35,0.403663
24.3667,0.396503
24.3833,0.394312
24.4,0.389577
24.4167,0.38593
24.4333,0.380012
24.45,0.382206
24.4667,0.378925
24.4833,0.376299
24.5,0.421622
24.5167,0.4128
24.5333,0.406165
24.55,0.399159
24.5667,0.389955
24.5833,0.385954
24.6,0.382737
24.6167,0.419126
24.6333,0.399296
24.65,0.38155
24.6667,0.373346
24.6833,0.364955
24.7,0.361696
24.7167,0.360952
24.7333,0.372983
24.75,0.360983
24.7667,0.365477
24.7833,0.345475
24.8,0.34743
24.8167,0.342339
24.8333,0.349614
24.85,0.340935
24.8667,0.336931
24.8833,0.348923
24.9,0.355128
24.9167,0.370566
24.9333,0.361479
24.95,0.373291
24.9667,0.35947
24.9833,0.357547
25,0.365971
25.0167,0.366953
25.0333,0.379214
25.05,0.395151
25.0667,0.401037
25.0833,0.405232
25.1,0.407607
25.1167,0.40957
25.1333,0.409939
25.15,0.410908
25.1667,0.422072
25.1833,0.423875
25.2,0.425607
25.2167,0.430234
25.2333,0.428179
25.25,0.432165
25.2667,0.43368
25.2833,0.431644
25.3,0.432221
25.3167,0.424733
25.3333,0.431442
25.35,0.438877
25.3667,0.443013
25.3833,0.44688
25.4,0.451409
25.4167,0.456941
25.4333,0.460716
25.45,0.465132
25.4667,0.468283
25.4833,0.477351
25.5,0.477471
25.5167,0.467141
25.5333,0.467402
25.55,0.471965
25.5667,0.483413
25.5833,0.486269
25.6,0.489771
25.6167,0.495849
25.6333,0.463383
25.65,0.473441
25.6667,0.484171
25.6833,0.485056
25.7,0.484673
25.7167,0.487171
25.7333,0.486003
25.75,0.450025
25.7667,0.453981
25.7833,0.451888
25.8,0.452206
25.8167,0.45083
25.8333,0.44833
25.85,0.448277
25.8667,0.459818
25.8833,0.458689
25.9,0.46151
25.9167,0.463757
25.9333,0.456093
25.95,0.451561
25.9667,0.455749
25.9833,0.461676
26,0.460402
26.0167,0.461455
26.0333,0.458845
26.05,0.465439
26.0667,0.466574
26.0833,0.468007
26.1,0.468906
26.1167,0.467566
26.1333,0.470655
26.15,0.477747
26.1667,0.48514
26.1833,0.49764
26.2,0.497557
26.2167,0.492476
26.2333,0.488723
26.25,0.491934
26.2667,0.493855
26.2833,0.498637
26.3,0.499131
26.3167,0.503779
26.3333,0.512026
26.35,0.504343
26.3667,0.502181
26.3833,0.497743
26.4,0.498034
26.4167,0.48765
26.4333,0.460366
26.45,0.433127
26.4667,0.422969
26.4833,0.437364
26.5,0.435696
26.5167,0.423011
26.5333,0.42501
26.55,0.418506
26.5667,0.443435
26.5833,0.450722
26.6,0.451752
26.6167,0.456449
26.6333,0.463679
26.65,0.465295
26.6667,0.462582
26.6833,0.459124
26.7,0.457142
26.7167,0.454049
26.7333,0.451828
26.75,0.456579
26.7667,0.458754
26.7833,0.48117
26.8,0.479243
26.8167,0.477471
26.8333,0.465833
26.85,0.461157
26.8667,0.452336
26.8833,0.445246
26.9,0.390396
26.9167,0.395516
26.9333,0.406955
26.95,0.42157
26.9667,0.426589
26.9833,0.431032
27,0.444572
27.0167,0.454717
27.0333,0.474031
27.05,0.507923
27.0667,0.511395
27.0833,0.513089
27.1,0.51383
27.1167,0.532165
27.1333,0.54099
27.15,0.537237
27.1667,0.563765
27.1833,0.561548
27.2,0.553412
27.2167,0.525646
27.2333,0.520668
27.25,0.524379
27.2667,0.523263
27.2833,0.519888
27.3,0.513995
27.3167,0.510515
27.3333,0.49519
27.35,0.497398
27.3667,0.486023
27.3833,0.477151
27.4,0.471201
27.4167,0.461108
27.4333,0.459364
27.45,0.462761
27.4667,0.468347
27.4833,0.469878
27.5,0.469102
27.5167,0.433429
27.5333,0.428808
27.55,0.420301
27.5667,0.426292
27.5833,0.419313
27.6,0.425414
27.6167,0.418489
27.6333,0.413102
27.65,0.419867
27.6667,0.416268
27.6833,0.414732
27.7,0.414891
27.7167,0.397619
27.7333,0.40631
27.75,0.404395
27.7667,0.407195
27.7833,0.407447
27.8,0.395034
27.8167,0.382216
27.8333,0.37194
27.85,0.371055
27.8667,0.360151
27.8833,0.366261
27.9,0.365905
27.9167,0.372771
27.9333,0.410434
27.95,0.406637
27.9667,0.401002
27.9833,0.399654
28,0.407694
28.0167,0.40372
28.0333,0.421878
28.05,0.414083
28.0667,0.408237
28.0833,0.400815
28.1,0.410219
28.1167,0.402063
28.1333,0.406186
28.15,0.41036
28.1667,0.416007
28.1833,0.421185
28.2,0.424264
28.2167,0.390954
28.2333,0.379131
28.25,0.374127
28.2667,0.374471
28.2833,0.373162
28.3,0.370749
28.3167,0.364302
28.3333,0.369638
28.35,0.362087
28.3667,0.350521
28.3833,0.366397
28.4,0.363743
28.4167,0.363045
28.4333,0.351489
28.45,0.355965
28.4667,0.343771
28.4833,0.353329
28.5,0.353123
28.5167,0.344079
28.5333,0.342321
28.55,0.34129
28.5667,0.348239
28.5833,0.351197
28.6,0.355492
28.6167,0.360171
28.6333,0.364073
28.65,0.365313
28.6667,0.348129
28.6833,0.343059
28.7,0.337111
28.7167,0.336201
28.7333,0.335219
28.75,0.33074
28.7667,0.332591
28.7833,0.321521
28.8,0.323919
28.8167,0.32756
28.8333,0.326597
28.85,0.319343
28.8667,0.317364
28.8833,0.310072
28.9,0.314838
28.9167,0.312966
28.9333,0.301386
28.95,0.293904
28.9667,0.288158
28.9833,0.292901
29,0.294757
29.0167,0.292483
29.0333,0.298661
29.05,0.298545
29.0667,0.297904
29.0833,0.304409
29.1,0.318828
29.1167,0.322804
29.1333,0.320445
29.15,0.322208
29.1667,0.318128
29.1833,0.328177
29.2,0.33396
29.2167,0.339287
29.2333,0.346974
29.25,0.348874
29.2667,0.348187
29.2833,0.346314
29.3,0.348446
29.3167,0.351044
29.3333,0.353344
29.35,0.350746
29.3667,0.359226
29.3833,0.357563
29.4,0.356049
29.4167,0.359041
29.4333,0.357683
29.45,0.359201
29.4667,0.360587
29.4833,0.364945
29.5,0.365969
29.5167,0.365123
29.5333,0.366515
29.55,0.368977
29.5667,0.370795
29.5833,0.375608
29.6,0.379699
29.6167,0.38311
29.6333,0.381747
29.65,0.383727
29.6667,0.387261
29.6833,0.389056
29.7,0.389677
29.7167,0.390258
29.7333,0.392557
29.75,0.390832
29.7667,0.386886
29.7833,0.396121
29.8,0.399385
29.8167,0.398397
29.8333,0.417801
29.85,0.428645
29.8667,0.434033
29.8833,0.434117
29.9,0.432568
29.9167,0.436004
29.9333,0.439455
29.95,0.442837
29.9667,0.445292
29.9833,0.454057
30,0.452093
30.0167,0.45156
30.0333,0.45054
30.05,0.446262
30.0667,0.448729
30.0833,0.459811
30.1,0.465429
30.1167,0.462621
30.1333,0.440256
30.15,0.444955
30.1667,0.443882
30.1833,0.44425
30.2,0.444128
30.2167,0.44316
30.2333,0.452659
30.25,0.460403
30.2667,0.461201
30.2833,0.464707
30.3,0.450355
30.3167,0.448355
30.3333,0.450977
30.35,0.453072
30.3667,0.456392
30.3833,0.458816
30.4,0.476884
30.4167,0.47707
30.4333,0.489272
30.45,0.515028
30.4667,0.519386
30.4833,0.518284
30.5,0.520279
30.5167,0.451692
30.5333,0.45568
30.55,0.452971
30.5667,0.464207
30.5833,0.481487
30.6,0.50218
30.6167,0.535251
30.6333,0.545856
30.65,0.54436
30.6667,0.539687
30.6833,0.529441
30.7,0.530649
30.7167,0.539514
30.7333,0.53009
30.75,0.535575
30.7667,0.533335
30.7833,0.533131
30.8,0.554007
30.8167,0.569539
30.8333,0.584653
30.85,0.596331
30.8667,0.621174
30.8833,0.636214
30.9,0.621991
30.9167,0.618885
30.9333,0.625671
30.95,0.627438
30.9667,0.650933
30.9833,0.6275
31,0.634836
31.0167,0.644032
31.0333,0.631157
31.05,0.621518
31.0667,0.649049
31.0833,0.653404
31.1,0.649166
31.1167,0.640495
31.1333,0.61847
31.15,0.642951
31.1667,0.62367
31.1833,0.619653
31.2,0.6183
31.2167,0.613638
31.2333,0.609951
31.25,0.605005
31.2667,0.609578
31.2833,0.594414
31.3,0.587824
31.3167,0.582353
31.3333,0.575778
31.35,0.571833
31.3667,0.561959
31.3833,0.553977
31.4,0.550605
31.4167,0.54565
31.4333,0.539106
31.45,0.532627
31.4667,0.522498
31.4833,0.518235
31.5,0.512404
31.5167,0.507893
31.5333,0.502343
31.55,0.496885
31.5667,0.490304
31.5833,0.484102
31.6,0.481761
31.6167,0.466906
31.6333,0.456959
31.65,0.45312
31.6667,0.43099
31.6833,0.426082
31.7,0.416701
31.7167,0.462703
31.7333,0.450438
31.75,0.441412
31.7667,0.430817
31.7833,0.413621
31.8,0.406447
31.8167,0.402461
31.8333,0.444053
31.85,0.436769
31.8667,0.428417
31.8833,0.403461
31.9,0.412127
