Time,Angular velocity
7.85,1.56935
7.86667,1.56767
7.88333,1.54974
7.9,1.54828
7.91667,1.54709
7.93333,1.54765
7.95,1.54556
7.96667,1.54403
7.98333,1.54257
8,1.54156
8.01667,1.54019
8.03333,1.54415
8.05,1.54281
8.06667,1.54167
8.08333,1.53459
8.1,1.53313
8.11667,1.53147
8.13333,1.53258
8.15,1.53048
8.16667,1.52876
8.18333,1.52636
8.2,1.52439
8.21667,1.52287
8.23333,1.52186
8.25,1.52036
8.26667,1.51918
8.28333,1.51831
8.3,1.51669
8.31667,1.5107
8.33333,1.50902
8.35,1.50813
8.36667,1.5059
8.38333,1.50445
8.4,1.50305
8.41667,1.50427
8.43333,1.50306
8.45,1.49532
8.46667,1.49055
8.48333,1.49008
8.5,1.489
8.51667,1.48735
8.53333,1.48648
8.55,1.48485
8.56667,1.48314
8.58333,1.48189
8.6,1.48052
8.61667,1.47875
8.63333,1.47697
8.65,1.47207
8.66667,1.46724
8.68333,1.46896
8.7,1.46614
8.71667,1.46401
8.73333,1.46178
8.75,1.45404
8.76667,1.45128
8.78333,1.45023
8.8,1.44869
8.81667,1.44951
8.83333,1.44707
8.85,1.44631
8.86667,1.43048
8.88333,1.43022
8.9,1.42706
8.91667,1.42501
8.93333,1.42358
8.95,1.42143
8.96667,1.42008
8.98333,1.4192
9,1.41806
9.01667,1.41653
9.03333,1.41525
9.05,1.41353
9.06667,1.40844
9.08333,1.40692
9.1,1.4059
9.11667,1.40397
9.13333,1.40112
9.15,1.3995
9.16667,1.39738
9.18333,1.39522
9.2,1.38952
9.21667,1.38524
9.23333,1.38193
9.25,1.38368
9.26667,1.38115
9.28333,1.37433
9.3,1.37286
9.31667,1.36986
9.33333,1.36437
9.35,1.36218
9.36667,1.35989
9.38333,1.35739
9.4,1.35463
9.41667,1.35311
9.43333,1.3516
9.45,1.34958
9.46667,1.34779
9.48333,1.34648
9.5,1.34346
9.51667,1.33799
9.53333,1.33602
9.55,1.32902
9.56667,1.31928
9.58333,1.31663
9.6,1.31343
9.61667,1.30749
9.63333,1.29996
9.65,1.29965
9.66667,1.2989
9.68333,1.29361
9.7,1.28657
9.71667,1.2806
9.73333,1.27363
9.75,1.26725
9.76667,1.26078
9.78333,1.25649
9.8,1.25098
9.81667,1.24597
9.83333,1.24023
9.85,1.2265
9.86667,1.22243
9.88333,1.21903
9.9,1.21459
9.91667,1.21429
9.93333,1.20987
9.95,1.1916
9.96667,1.19013
9.98333,1.18899
10,1.18984
10.0167,1.18949
10.0333,1.18987
10.05,1.18914
10.0667,1.1906
10.0833,1.1897
10.1,1.18896
10.1167,1.18777
10.1333,1.18737
10.15,1.18571
10.1667,1.18584
10.1833,1.18387
10.2,1.18402
10.2167,1.18372
10.2333,1.17962
10.25,1.17911
10.2667,1.17675
10.2833,1.17502
10.3,1.17423
10.3167,1.17135
10.3333,1.17005
10.35,1.16818
10.3667,1.16624
10.3833,1.15645
10.4,1.15699
10.4167,1.15769
10.4333,1.15676
10.45,1.15937
10.4667,1.15789
10.4833,1.15678
10.5,1.15647
10.5167,1.15619
10.5333,1.15543
10.55,1.15565
10.5667,1.15528
10.5833,1.15492
10.6,1.155
10.6167,1.1554
10.6333,1.15582
10.65,1.1547
10.6667,1.15608
10.6833,1.15549
10.7,1.15509
10.7167,1.15366
10.7333,1.14863
10.75,1.14754
10.7667,1.14759
10.7833,1.14904
10.8,1.14446
10.8167,1.14371
10.8333,1.1409
10.85,1.14147
10.8667,1.13594
10.8833,1.13393
10.9,1.13134
10.9167,1.13278
10.9333,1.13483
10.95,1.13849
10.9667,1.13796
10.9833,1.13739
11,1.11923
11.0167,1.1144
11.0333,1.11288
11.05,1.11255
11.0667,1.11206
11.0833,1.11161
11.1,1.11089
11.1167,1.11072
11.1333,1.11091
11.15,1.11175
11.1667,1.11309
11.1833,1.10868
11.2,1.10912
11.2167,1.09663
11.2333,1.09184
11.25,1.09099
11.2667,1.08786
11.2833,1.08464
11.3,1.08522
11.3167,1.08582
11.3333,1.08393
11.35,1.08552
11.3667,1.0816
11.3833,1.08006
11.4,1.07748
11.4167,1.07715
11.4333,1.07672
11.45,1.07689
11.4667,1.07376
11.4833,1.0735
11.5,1.07287
11.5167,1.07213
11.5333,1.07198
11.55,1.07021
11.5667,1.06896
11.5833,1.07296
11.6,1.07304
11.6167,1.07261
11.6333,1.07149
11.65,1.07044
11.6667,1.07084
11.6833,1.0696
11.7,1.06922
11.7167,1.06802
11.7333,1.06722
11.75,1.06642
11.7667,1.06266
11.7833,1.0602
11.8,1.05859
11.8167,1.057
11.8333,1.05712
11.85,1.05644
11.8667,1.05535
11.8833,1.0537
11.9,1.05356
11.9167,1.05276
11.9333,1.05133
11.95,1.05478
11.9667,1.05372
11.9833,1.05244
12,1.05134
12.0167,1.05079
12.0333,1.04996
12.05,1.04973
12.0667,1.04924
12.0833,1.04899
12.1,1.04878
12.1167,1.04856
12.1333,1.05033
12.15,1.04998
12.1667,1.05
12.1833,1.04934
12.2,1.0482
12.2167,1.04732
12.2333,1.04996
12.25,1.05063
12.2667,1.05263
12.2833,1.05325
12.3,1.05225
12.3167,1.05242
12.3333,1.05325
12.35,1.05156
12.3667,1.04835
12.3833,1.04889
12.4,1.04784
12.4167,1.04601
12.4333,1.04824
12.45,1.04892
12.4667,1.04909
12.4833,1.04921
12.5,1.04931
12.5167,1.0496
12.5333,1.05043
12.55,1.0496
12.5667,1.05242
12.5833,1.04737
12.6,1.04489
12.6167,1.04346
12.6333,1.02563
12.65,1.02262
12.6667,1.01944
12.6833,1.01922
12.7,1.02123
12.7167,1.02498
12.7333,1.01981
12.75,1.01915
12.7667,1.01839
12.7833,1.02253
12.8,1.02074
12.8167,1.02132
12.8333,1.02296
12.85,1.02306
12.8667,1.02216
12.8833,1.02179
12.9,1.02092
12.9167,1.02045
12.9333,1.0228
12.95,1.02204
12.9667,1.02022
12.9833,1.01983
13,1.01949
13.0167,1.02055
13.0333,1.02015
13.05,1.01689
13.0667,1.01626
13.0833,1.01528
13.1,1.01426
13.1167,1.01304
13.1333,1.01205
13.15,1.00557
13.1667,1.00272
13.1833,0.999949
13.2,0.998427
13.2167,0.996731
13.2333,0.994261
13.25,0.993003
13.2667,0.991819
13.2833,0.989373
13.3,0.987682
13.3167,0.986478
13.3333,0.985073
13.35,0.984052
13.3667,0.981921
13.3833,0.980708
13.4,0.979314
13.4167,0.978136
13.4333,0.976453
13.45,0.974798
13.4667,0.973413
13.4833,0.972031
13.5,0.970037
13.5167,0.968382
13.5333,0.96759
13.55,0.966112
13.5667,0.964377
13.5833,0.962941
13.6,0.961712
13.6167,0.961594
13.6333,0.958889
13.65,0.956922
13.6667,0.955267
13.6833,0.953599
13.7,0.951824
13.7167,0.948787
13.7333,0.947338
13.75,0.946091
13.7667,0.944269
13.7833,0.942912
13.8,0.940007
13.8167,0.938192
13.8333,0.936205
13.85,0.93476
13.8667,0.933401
13.8833,0.931835
13.9,0.930462
13.9167,0.92761
13.9333,0.923971
13.95,0.922897
13.9667,0.922118
13.9833,0.920644
14,0.918644
14.0167,0.916328
14.0333,0.905018
14.05,0.900576
14.0667,0.898191
14.0833,0.897198
14.1,0.895949
14.1167,0.894831
14.1333,0.893893
14.15,0.89271
14.1667,0.888012
14.1833,0.877098
14.2,0.875974
14.2167,0.874588
14.2333,0.871695
14.25,0.869421
14.2667,0.867725
14.2833,0.867957
14.3,0.866609
14.3167,0.866234
14.3333,0.865257
14.35,0.864407
