Time,Position (y)
15.5167,1.51873
15.5333,1.52291
15.55,1.52637
15.5667,1.52913
15.5833,1.53125
15.6,1.5327
15.6167,1.53344
15.6333,1.53349
15.65,1.53285
15.6667,1.53153
15.6833,1.53141
15.7,1.53249
15.7167,1.53288
15.7333,1.53261
15.75,1.53166
15.7667,1.53004
15.7833,1.52975
15.8,1.5308
15.8167,1.5312
15.8333,1.53095
15.85,1.53059
15.8667,1.53032
15.8833,1.52961
15.9,1.5288
15.9167,1.5296
15.9333,1.53147
15.95,1.53269
15.9667,1.53326
15.9833,1.53317
16,1.53388
16.0167,1.5354
16.0333,1.53655
16.05,1.53761
16.0667,1.53864
16.0833,1.53965
16.1,1.54066
16.1167,1.54167
16.1333,1.54269
16.15,1.54372
16.1667,1.54476
16.1833,1.54582
16.2,1.54689
16.2167,1.54795
16.2333,1.54902
16.25,1.55013
16.2667,1.55127
16.2833,1.55245
16.3,1.55365
16.3167,1.55486
16.3333,1.55611
16.35,1.55737
16.3667,1.55865
16.3833,1.55994
16.4,1.56128
16.4167,1.56265
16.4333,1.56404
16.45,1.56544
16.4667,1.56685
16.4833,1.56828
16.5,1.56972
16.5167,1.57118
16.5333,1.57265
16.55,1.57435
16.5667,1.5759
16.5833,1.57681
16.6,1.57807
16.6167,1.57981
16.6333,1.58131
16.65,1.58278
16.6667,1.58426
16.6833,1.58571
16.7,1.58713
16.7167,1.58851
16.7333,1.5899
16.75,1.59133
16.7667,1.59273
16.7833,1.59408
16.8,1.59502
16.8167,1.59619
16.8333,1.59778
16.85,1.59913
16.8667,1.6008
16.8833,1.60252
16.9,1.60416
16.9167,1.60593
16.9333,1.60752
16.95,1.60907
16.9667,1.61055
16.9833,1.61192
17,1.61315
17.0167,1.61428
17.0333,1.61531
17.05,1.61624
17.0667,1.61707
17.0833,1.61754
17.1,1.61816
17.1167,1.61908
17.1333,1.61941
17.15,1.61994
17.1667,1.62091
17.1833,1.62161
17.2,1.62214
17.2167,1.62252
17.2333,1.62243
17.25,1.62241
17.2667,1.62269
17.2833,1.62239
17.3,1.62211
17.3167,1.62205
17.3333,1.62169
17.35,1.62085
