Time,Position (x)
183.017,-2.02966
183.033,-2.02729
183.05,-2.02488
183.067,-2.02241
183.083,-2.01987
183.1,-2.01728
183.117,-2.01467
183.133,-2.01203
183.15,-2.00937
183.167,-2.00671
183.183,-2.00404
183.2,-2.00137
183.217,-1.99872
183.233,-1.9961
183.25,-1.99355
183.267,-1.99101
183.283,-1.98846
183.3,-1.98592
183.317,-1.98337
183.333,-1.9808
183.35,-1.97824
183.367,-1.97572
183.383,-1.97328
183.4,-1.97086
183.417,-1.96849
183.433,-1.96614
183.45,-1.96382
183.467,-1.96154
183.483,-1.95934
183.5,-1.95719
183.517,-1.95502
183.533,-1.95286
183.55,-1.95078
183.567,-1.94879
183.583,-1.94687
183.6,-1.94503
183.617,-1.94329
183.633,-1.94167
183.65,-1.94015
183.667,-1.93879
183.683,-1.93763
183.7,-1.93656
183.717,-1.93568
183.733,-1.93503
183.75,-1.93452
183.767,-1.9342
183.783,-1.93351
183.8,-1.93233
183.817,-1.93123
183.833,-1.92997
183.85,-1.92855
183.867,-1.92743
183.883,-1.92662
183.9,-1.92575
183.917,-1.9248
183.933,-1.92398
183.95,-1.92329
183.967,-1.92262
183.983,-1.92198
184,-1.9214
184.017,-1.92087
184.033,-1.92042
184.05,-1.92001
184.067,-1.91965
184.083,-1.91932
184.1,-1.91903
184.117,-1.91878
184.133,-1.91856
184.15,-1.91835
184.167,-1.91821
184.183,-1.91815
184.2,-1.9181
184.217,-1.91809
184.233,-1.91813
184.25,-1.91823
184.267,-1.91837
184.283,-1.91856
184.3,-1.91882
184.317,-1.91913
184.333,-1.91946
184.35,-1.91978
184.367,-1.92007
184.383,-1.92037
184.4,-1.92071
184.417,-1.92107
184.433,-1.9214
184.45,-1.92169
184.467,-1.92195
184.483,-1.92221
184.5,-1.9225
184.517,-1.92283
184.533,-1.92319
184.55,-1.92353
184.567,-1.92382
184.583,-1.92403
184.6,-1.92422
184.617,-1.92436
184.633,-1.92442
184.65,-1.92441
184.667,-1.92431
184.683,-1.92413
184.7,-1.92388
184.717,-1.92355
184.733,-1.92317
184.75,-1.92274
184.767,-1.92228
184.783,-1.92176
184.8,-1.92116
184.817,-1.92053
184.833,-1.91977
184.85,-1.91882
184.867,-1.91775
184.883,-1.91662
184.9,-1.91546
184.917,-1.91424
184.933,-1.91293
184.95,-1.91152
184.967,-1.90848
184.983,-1.90385
185,-1.89934
185.017,-1.89489
185.033,-1.89037
185.05,-1.88582
185.067,-1.8812
185.083,-1.87649
185.1,-1.8717
185.117,-1.86687
185.133,-1.862
185.15,-1.85711
185.167,-1.8522
185.183,-1.84727
185.2,-1.84236
185.217,-1.83746
185.233,-1.83254
185.25,-1.8276
185.267,-1.82271
185.283,-1.8179
185.3,-1.81317
185.317,-1.80849
185.333,-1.80382
185.35,-1.79921
185.367,-1.79469
185.383,-1.79026
185.4,-1.78584
185.417,-1.78148
185.433,-1.77721
185.45,-1.77304
185.467,-1.76896
185.483,-1.76499
185.5,-1.7612
185.517,-1.75753
185.533,-1.75398
185.55,-1.75056
185.567,-1.74731
185.583,-1.74422
185.6,-1.74132
185.617,-1.73865
185.633,-1.7362
185.65,-1.73398
185.667,-1.73199
185.683,-1.7302
185.7,-1.72867
185.717,-1.72742
185.733,-1.72653
185.75,-1.72604
185.767,-1.72399
185.783,-1.7203
185.8,-1.7174
185.817,-1.71534
185.833,-1.71366
185.85,-1.71238
185.867,-1.71161
185.883,-1.71141
185.9,-1.71169
185.917,-1.71237
185.933,-1.71363
185.95,-1.71481
185.967,-1.71597
185.983,-1.71784
186,-1.72025
186.017,-1.7229
186.033,-1.72582
186.05,-1.72938
186.067,-1.73337
186.083,-1.73776
186.1,-1.74249
186.117,-1.7477
186.133,-1.75351
186.15,-1.75968
186.167,-1.76629
186.183,-1.77326
186.2,-1.78065
186.217,-1.78861
186.233,-1.797
186.25,-1.80571
186.267,-1.81485
186.283,-1.82452
186.3,-1.83465
186.317,-1.84502
186.333,-1.85588
186.35,-1.86729
186.367,-1.87898
186.383,-1.89107
186.4,-1.90358
186.417,-1.91643
186.433,-1.92969
186.45,-1.94334
186.467,-1.9517
186.483,-1.95482
186.5,-1.95826
186.517,-1.96189
186.533,-1.96575
186.55,-1.96643
186.567,-1.96381
186.583,-1.96308
186.6,-1.9642
186.617,-1.96539
186.633,-1.96668
186.65,-1.96823
186.667,-1.97003
186.683,-1.97192
186.7,-1.97398
186.717,-1.97627
186.733,-1.9787
186.75,-1.98144
186.767,-1.98451
186.783,-1.98772
186.8,-1.99109
186.817,-1.99453
186.833,-1.99595
186.85,-1.99535
186.867,-1.99474
186.883,-1.99426
186.9,-1.99397
186.917,-1.99383
186.933,-1.9939
186.95,-1.99415
186.967,-1.99385
186.983,-1.99304
187,-1.99221
187.017,-1.99138
187.033,-1.99066
187.05,-1.99048
187.067,-1.99088
187.083,-1.99119
187.1,-1.99145
187.117,-1.99164
187.133,-1.99195
187.15,-1.99244
187.167,-1.99287
187.183,-1.99252
187.2,-1.99139
187.217,-1.99023
187.233,-1.98889
187.25,-1.98727
187.267,-1.98542
187.283,-1.98328
187.3,-1.98085
187.317,-1.97812
187.333,-1.97562
187.35,-1.97345
187.367,-1.9713
187.383,-1.96922
187.4,-1.96702
187.417,-1.96453
187.433,-1.96185
187.45,-1.95908
187.467,-1.95628
187.483,-1.9534
187.5,-1.95046
187.517,-1.9475
187.533,-1.94441
187.55,-1.9412
187.567,-1.93786
187.583,-1.93441
187.6,-1.93089
187.617,-1.92742
187.633,-1.92394
187.65,-1.92038
187.667,-1.91671
187.683,-1.91294
187.7,-1.90912
187.717,-1.90523
187.733,-1.90124
187.75,-1.89716
187.767,-1.89307
187.783,-1.88895
187.8,-1.88485
187.817,-1.88078
187.833,-1.87675
187.85,-1.8727
187.867,-1.86864
187.883,-1.86459
187.9,-1.86058
187.917,-1.85661
187.933,-1.85267
187.95,-1.84877
187.967,-1.84491
187.983,-1.84108
188,-1.83729
188.017,-1.83353
188.033,-1.82982
188.05,-1.82615
188.067,-1.82251
188.083,-1.81891
188.1,-1.81537
188.117,-1.8119
188.133,-1.8085
188.15,-1.80523
188.167,-1.8021
188.183,-1.79908
188.2,-1.7962
188.217,-1.79345
188.233,-1.79075
188.25,-1.78811
188.267,-1.7856
188.283,-1.78321
188.3,-1.78092
188.317,-1.77872
188.333,-1.7766
188.35,-1.77461
188.367,-1.7727
188.383,-1.77084
188.4,-1.76904
188.417,-1.76728
188.433,-1.76565
188.45,-1.76421
188.467,-1.76294
188.483,-1.7618
188.5,-1.76084
188.517,-1.76006
188.533,-1.75946
188.55,-1.75895
188.567,-1.75852
188.583,-1.75825
188.6,-1.7581
188.617,-1.75807
188.633,-1.75815
188.65,-1.75834
188.667,-1.75872
188.683,-1.75926
188.7,-1.76003
188.717,-1.75926
188.733,-1.75687
188.75,-1.75497
188.767,-1.75358
188.783,-1.75245
188.8,-1.75161
188.817,-1.75103
188.833,-1.75074
188.85,-1.75073
188.867,-1.75096
188.883,-1.75151
188.9,-1.75235
188.917,-1.75299
188.933,-1.75358
188.95,-1.75457
188.967,-1.75592
188.983,-1.75744
189,-1.75916
189.017,-1.76111
189.033,-1.76331
189.05,-1.76577
189.067,-1.76854
189.083,-1.77169
189.1,-1.77513
189.117,-1.77887
189.133,-1.78288
189.15,-1.78722
189.167,-1.79185
189.183,-1.79675
189.2,-1.80202
189.217,-1.80767
189.233,-1.81364
189.25,-1.81994
189.267,-1.82662
189.283,-1.83363
189.3,-1.84089
189.317,-1.84851
189.333,-1.85646
189.35,-1.86472
189.367,-1.87339
189.383,-1.88237
189.4,-1.89162
189.417,-1.90118
189.433,-1.91118
189.45,-1.92155
189.467,-1.93227
189.483,-1.94322
189.5,-1.95454
189.517,-1.96623
189.533,-1.97816
189.55,-1.99048
189.567,-2.00321
189.583,-2.01624
189.6,-2.02944
189.617,-2.04296
189.633,-2.05169
189.65,-2.05541
189.667,-2.05683
189.683,-2.05587
189.7,-2.05494
189.717,-2.05406
189.733,-2.05322
189.75,-2.05415
189.767,-2.05689
189.783,-2.05966
189.8,-2.06247
189.817,-2.0656
189.833,-2.06904
189.85,-2.07258
189.867,-2.07631
189.883,-2.07871
189.9,-2.07982
189.917,-2.08112
189.933,-2.08252
189.95,-2.08419
189.967,-2.08422
189.983,-2.08239
190,-2.08054
190.017,-2.07926
190.033,-2.07788
190.05,-2.0759
190.067,-2.07411
190.083,-2.07255
190.1,-2.07149
190.117,-2.06999
190.133,-2.06783
190.15,-2.06593
190.167,-2.06418
190.183,-2.06259
190.2,-2.06064
190.217,-2.05809
190.233,-2.05539
190.25,-2.05267
190.267,-2.05082
190.283,-2.04985
190.3,-2.04879
190.317,-2.04768
190.333,-2.0467
190.35,-2.04584
190.367,-2.04517
190.383,-2.04471
190.4,-2.04448
190.417,-2.04452
190.433,-2.04423
190.45,-2.04355
190.467,-2.04276
190.483,-2.04188
190.5,-2.04079
190.517,-2.03947
190.533,-2.03805
190.55,-2.03649
190.567,-2.0348
190.583,-2.03298
190.6,-2.03103
190.617,-2.02893
190.633,-2.02667
190.65,-2.02474
190.667,-2.02321
190.683,-2.0217
190.7,-2.02006
190.717,-2.01823
190.733,-2.01629
190.75,-2.01418
190.767,-2.01192
190.783,-2.00974
190.8,-2.00766
190.817,-2.00549
190.833,-2.00329
190.85,-2.00107
190.867,-1.99886
190.883,-1.99665
190.9,-1.99444
190.917,-1.99218
190.933,-1.98989
190.95,-1.98761
190.967,-1.98533
190.983,-1.98302
191,-1.9807
191.017,-1.97839
191.033,-1.97609
191.05,-1.9738
191.067,-1.97153
191.083,-1.96931
191.1,-1.96713
191.117,-1.96495
191.133,-1.96281
191.15,-1.96071
191.167,-1.95863
191.183,-1.95659
191.2,-1.95458
191.217,-1.95261
191.233,-1.95071
191.25,-1.94887
191.267,-1.94709
191.283,-1.94533
191.3,-1.94361
191.317,-1.94193
191.333,-1.94026
191.35,-1.93861
191.367,-1.93699
191.383,-1.93541
191.4,-1.93388
191.417,-1.93241
191.433,-1.93103
191.45,-1.92974
191.467,-1.92851
191.483,-1.92731
191.5,-1.92618
191.517,-1.92515
191.533,-1.92422
191.55,-1.92337
191.567,-1.92255
191.583,-1.92175
191.6,-1.92102
191.617,-1.92038
191.633,-1.91981
191.65,-1.91932
191.667,-1.91892
191.683,-1.91859
191.7,-1.91831
191.717,-1.91807
191.733,-1.9179
191.75,-1.91779
191.767,-1.91776
191.783,-1.9178
191.8,-1.91793
191.817,-1.91819
191.833,-1.91853
191.85,-1.91893
191.867,-1.91939
191.883,-1.91989
191.9,-1.92042
191.917,-1.921
191.933,-1.92164
191.95,-1.92232
191.967,-1.92304
191.983,-1.92381
192,-1.92459
192.017,-1.92541
192.033,-1.92624
192.05,-1.92707
192.067,-1.92791
192.083,-1.92875
192.1,-1.92959
192.117,-1.93041
192.133,-1.93123
192.15,-1.93206
192.167,-1.93292
192.183,-1.93378
192.2,-1.93463
192.217,-1.93543
192.233,-1.93619
192.25,-1.93693
192.267,-1.93765
192.283,-1.93837
192.3,-1.93907
192.317,-1.93975
192.333,-1.94039
192.35,-1.941
192.367,-1.94153
192.383,-1.94199
192.4,-1.94242
192.417,-1.94285
192.433,-1.94325
192.45,-1.9436
192.467,-1.9439
192.483,-1.94415
192.5,-1.94434
192.517,-1.94444
192.533,-1.94449
192.55,-1.94453
192.567,-1.94451
192.583,-1.94443
192.6,-1.94427
192.617,-1.94403
192.633,-1.94372
192.65,-1.94334
192.667,-1.94291
192.683,-1.94241
192.7,-1.94183
192.717,-1.94118
192.733,-1.94047
192.75,-1.93972
192.767,-1.93891
192.783,-1.93799
192.8,-1.93703
192.817,-1.93602
192.833,-1.93493
192.85,-1.93377
192.867,-1.93256
192.883,-1.9313
192.9,-1.92997
192.917,-1.92857
192.933,-1.92711
192.95,-1.92559
192.967,-1.92403
192.983,-1.92241
193,-1.92071
193.017,-1.91895
193.033,-1.91714
193.05,-1.91537
193.067,-1.9137
193.083,-1.91209
193.1,-1.91049
193.117,-1.90907
193.133,-1.90783
193.15,-1.90656
193.167,-1.90529
193.183,-1.90416
193.2,-1.90308
193.217,-1.90209
193.233,-1.90123
193.25,-1.90054
193.267,-1.89949
193.283,-1.89794
193.3,-1.89634
193.317,-1.8947
193.333,-1.89292
193.35,-1.891
193.367,-1.88897
193.383,-1.88675
193.4,-1.8844
193.417,-1.88197
193.433,-1.87944
193.45,-1.87685
193.467,-1.87426
193.483,-1.87161
193.5,-1.86888
193.517,-1.8661
193.533,-1.86327
193.55,-1.8604
193.567,-1.85747
193.583,-1.85444
193.6,-1.8513
193.617,-1.84806
193.633,-1.84474
193.65,-1.84142
193.667,-1.8381
193.683,-1.83476
193.7,-1.83138
193.717,-1.82788
193.733,-1.82425
193.75,-1.82054
193.767,-1.81678
193.783,-1.81297
193.8,-1.80913
193.817,-1.80527
193.833,-1.80142
193.85,-1.79827
193.867,-1.79586
193.883,-1.79344
193.9,-1.79101
193.917,-1.78849
193.933,-1.78604
193.95,-1.7838
193.967,-1.7816
193.983,-1.77946
194,-1.77739
194.017,-1.77541
194.033,-1.77354
194.05,-1.77179
194.067,-1.76818
194.083,-1.76272
194.1,-1.75776
194.117,-1.7533
194.133,-1.74906
194.15,-1.74507
194.167,-1.74131
194.183,-1.73781
194.2,-1.73459
194.217,-1.73169
194.233,-1.72908
194.25,-1.72685
194.267,-1.725
194.283,-1.72347
194.3,-1.72231
194.317,-1.72151
194.333,-1.72114
194.35,-1.72047
194.367,-1.71947
194.383,-1.71903
194.4,-1.71911
194.417,-1.71965
194.433,-1.72039
194.45,-1.7213
194.467,-1.72276
194.483,-1.72467
194.5,-1.72691
194.517,-1.72954
194.533,-1.73256
194.55,-1.73589
194.567,-1.73961
194.583,-1.74387
194.6,-1.74858
194.617,-1.75368
194.633,-1.75911
194.65,-1.76488
194.667,-1.7712
194.683,-1.77802
194.7,-1.78521
194.717,-1.79268
194.733,-1.80063
194.75,-1.80916
194.767,-1.81806
194.783,-1.82722
194.8,-1.83686
194.817,-1.84703
194.833,-1.85757
194.85,-1.86842
194.867,-1.87969
194.883,-1.89146
194.9,-1.90359
194.917,-1.91607
194.933,-1.92894
194.95,-1.94224
194.967,-1.956
194.983,-1.9701
195,-1.97904
195.017,-1.9829
195.033,-1.98691
195.05,-1.99114
195.067,-1.9941
195.083,-1.99566
195.1,-1.99733
195.117,-1.99917
195.133,-2.0032
195.15,-2.00936
195.167,-2.01559
195.183,-2.02183
195.2,-2.02815
195.217,-2.03326
195.233,-2.03721
195.25,-2.04141
195.267,-2.04572
195.283,-2.05034
195.3,-2.05533
195.317,-2.06041
195.333,-2.06562
195.35,-2.0705
195.367,-2.07278
195.383,-2.07292
195.4,-2.07305
195.417,-2.07316
195.433,-2.07357
195.45,-2.07432
195.467,-2.07503
195.483,-2.07573
195.5,-2.07577
195.517,-2.07513
195.533,-2.07451
195.55,-2.07361
195.567,-2.07239
195.583,-2.07076
195.6,-2.06867
195.617,-2.06635
195.633,-2.06374
195.65,-2.06081
195.667,-2.05756
195.683,-2.054
195.7,-2.05008
195.717,-2.04574
195.733,-2.04103
195.75,-2.0359
195.767,-2.03285
195.783,-2.03213
195.8,-2.03131
195.817,-2.03037
195.833,-2.02931
195.85,-2.02818
195.867,-2.02698
195.883,-2.0257
195.9,-2.02434
195.917,-2.02287
195.933,-2.02123
195.95,-2.01944
195.967,-2.0176
195.983,-2.01574
196,-2.01357
196.017,-2.01105
196.033,-2.00844
196.05,-2.00569
196.067,-2.00288
196.083,-2.00003
196.1,-1.9971
196.117,-1.99458
196.133,-1.99243
196.15,-1.98982
196.167,-1.98675
196.183,-1.9834
196.2,-1.97971
196.217,-1.97577
196.233,-1.97194
196.25,-1.96836
196.267,-1.9647
196.283,-1.96091
196.3,-1.957
196.317,-1.95303
196.333,-1.94901
196.35,-1.94497
196.367,-1.94093
196.383,-1.93686
196.4,-1.93277
196.417,-1.9288
196.433,-1.9249
196.45,-1.92097
196.467,-1.91703
196.483,-1.91309
196.5,-1.90915
196.517,-1.90522
196.533,-1.90131
196.55,-1.89741
196.567,-1.89352
196.583,-1.88964
196.6,-1.88578
196.617,-1.88197
196.633,-1.87821
196.65,-1.87444
196.667,-1.87069
196.683,-1.86699
196.7,-1.86336
196.717,-1.85977
196.733,-1.85621
196.75,-1.85269
196.767,-1.84918
196.783,-1.84565
196.8,-1.84214
196.817,-1.83865
196.833,-1.83519
196.85,-1.83178
196.867,-1.82845
196.883,-1.8252
196.9,-1.82208
196.917,-1.8191
196.933,-1.81622
196.95,-1.81342
196.967,-1.81073
196.983,-1.80815
197,-1.80565
197.017,-1.80332
197.033,-1.8012
197.05,-1.79913
197.067,-1.79707
197.083,-1.79509
197.1,-1.7932
197.117,-1.79134
197.133,-1.7896
197.15,-1.78804
197.167,-1.78652
197.183,-1.78509
197.2,-1.78379
197.217,-1.78259
197.233,-1.78139
197.25,-1.78026
197.267,-1.77928
197.283,-1.77836
197.3,-1.77753
197.317,-1.77686
197.333,-1.77636
197.35,-1.77599
197.367,-1.77567
197.383,-1.77541
197.4,-1.77523
197.417,-1.77517
197.433,-1.7752
197.45,-1.77535
197.467,-1.77566
197.483,-1.77306
197.5,-1.76749
197.517,-1.76198
197.533,-1.75713
197.55,-1.75296
197.567,-1.74893
197.583,-1.74514
197.6,-1.74162
197.617,-1.73838
197.633,-1.73543
197.65,-1.73278
197.667,-1.73042
197.683,-1.72835
197.7,-1.72668
197.717,-1.72542
197.733,-1.72451
197.75,-1.7239
197.767,-1.72374
197.783,-1.72408
197.8,-1.72481
197.817,-1.72592
197.833,-1.72639
197.85,-1.7264
197.867,-1.727
197.883,-1.72796
197.9,-1.72944
197.917,-1.73148
197.933,-1.73403
197.95,-1.73675
197.967,-1.73958
197.983,-1.74285
198,-1.74648
198.017,-1.75048
198.033,-1.75487
198.05,-1.75973
198.067,-1.765
198.083,-1.77052
198.1,-1.77638
198.117,-1.78277
198.133,-1.78956
198.15,-1.79666
198.167,-1.80411
198.183,-1.81203
198.2,-1.82036
198.217,-1.82906
198.233,-1.83818
198.25,-1.84773
198.267,-1.85765
198.283,-1.86798
198.3,-1.87879
198.317,-1.8901
198.333,-1.90179
198.35,-1.91388
198.367,-1.92649
198.383,-1.93943
198.4,-1.95268
198.417,-1.9662
198.433,-1.98016
198.45,-1.98905
198.467,-1.99268
198.483,-1.99647
198.5,-2.00049
198.517,-2.00086
198.533,-1.99742
198.55,-1.99409
198.567,-1.99086
198.583,-1.98969
198.6,-1.99055
198.617,-1.99141
198.633,-1.99228
198.65,-1.99322
198.667,-1.99439
198.683,-1.99579
198.7,-1.99733
198.717,-1.99899
198.733,-2.00093
198.75,-2.00314
198.767,-2.00542
198.783,-2.00787
198.8,-2.00842
198.817,-2.00698
198.833,-2.00561
198.85,-2.005
198.867,-2.00734
198.883,-2.01205
198.9,-2.01644
198.917,-2.02062
198.933,-2.02492
198.95,-2.02833
198.967,-2.03091
198.983,-2.03382
199,-2.03532
199.017,-2.03509
199.033,-2.03485
199.05,-2.03452
199.067,-2.03408
199.083,-2.03359
199.1,-2.03304
199.117,-2.03238
199.133,-2.03101
199.15,-2.02904
199.167,-2.02692
199.183,-2.02464
199.2,-2.0223
199.217,-2.02053
199.233,-2.01934
199.25,-2.01788
199.267,-2.01605
199.283,-2.0139
199.3,-2.01141
199.317,-2.00861
199.333,-2.00584
199.35,-2.00322
199.367,-2.00057
199.383,-1.99796
199.4,-1.99544
199.417,-1.99302
199.433,-1.99032
199.45,-1.98721
199.467,-1.98389
199.483,-1.98027
199.5,-1.97668
199.517,-1.97328
199.533,-1.96994
199.55,-1.96644
199.567,-1.96266
199.583,-1.95878
199.6,-1.95483
199.617,-1.95082
199.633,-1.94673
199.65,-1.94258
199.667,-1.93839
199.683,-1.93417
199.7,-1.92988
199.717,-1.9255
199.733,-1.92105
199.75,-1.91653
199.767,-1.91194
199.783,-1.90731
199.8,-1.90265
199.817,-1.89797
199.833,-1.89328
199.85,-1.88857
199.867,-1.88384
199.883,-1.87908
199.9,-1.87431
199.917,-1.86954
199.933,-1.86478
199.95,-1.86004
199.967,-1.8553
199.983,-1.85054
200,-1.84581
200.017,-1.8411
200.033,-1.83643
200.05,-1.83181
200.067,-1.82726
200.083,-1.8228
200.1,-1.81842
200.117,-1.81411
200.133,-1.80991
200.15,-1.80589
200.167,-1.80202
200.183,-1.79827
200.2,-1.79463
200.217,-1.79117
200.233,-1.78791
200.25,-1.78485
200.267,-1.78196
200.283,-1.77922
200.3,-1.77657
200.317,-1.77401
200.333,-1.77157
200.35,-1.76928
200.367,-1.7671
200.383,-1.76506
200.4,-1.76316
200.417,-1.76141
200.433,-1.75983
200.45,-1.75835
200.467,-1.75699
200.483,-1.75577
200.5,-1.75467
200.517,-1.75378
200.533,-1.75306
200.55,-1.75255
200.567,-1.75225
200.583,-1.75006
200.6,-1.74593
200.617,-1.74236
200.633,-1.73935
200.65,-1.73664
200.667,-1.73427
200.683,-1.7322
200.7,-1.73042
200.717,-1.729
200.733,-1.72797
200.75,-1.72725
200.767,-1.72685
200.783,-1.72688
200.8,-1.72735
200.817,-1.72816
200.833,-1.72851
200.85,-1.72863
200.867,-1.72938
200.883,-1.73059
200.9,-1.73221
200.917,-1.73437
200.933,-1.73678
200.95,-1.7393
200.967,-1.74241
200.983,-1.7459
201,-1.74963
201.017,-1.7537
201.033,-1.75821
201.05,-1.76313
201.067,-1.76841
201.083,-1.77415
201.1,-1.78026
201.117,-1.78668
201.133,-1.79353
201.15,-1.80078
201.167,-1.80837
201.183,-1.81649
201.2,-1.82502
201.217,-1.83392
201.233,-1.84306
201.25,-1.85273
201.267,-1.86309
201.283,-1.87388
201.3,-1.88495
201.317,-1.89638
201.333,-1.9083
201.35,-1.92071
201.367,-1.93361
201.383,-1.94692
201.4,-1.96064
201.417,-1.97466
201.433,-1.98919
201.45,-2.00431
201.467,-2.01419
201.483,-2.01873
201.5,-2.02356
201.517,-2.02709
201.533,-2.02912
201.55,-2.0312
201.567,-2.03335
201.583,-2.03724
201.6,-2.04285
201.617,-2.04852
201.633,-2.05425
201.65,-2.05842
201.667,-2.06162
201.683,-2.06549
201.7,-2.06944
201.717,-2.07353
201.733,-2.07779
201.75,-2.08223
201.767,-2.08689
201.783,-2.09124
201.8,-2.09315
201.817,-2.09302
201.833,-2.09287
201.85,-2.09303
201.867,-2.09352
201.883,-2.09393
201.9,-2.09424
201.917,-2.09447
201.933,-2.0946
201.95,-2.09472
201.967,-2.09378
201.983,-2.09194
202,-2.09024
202.017,-2.08858
202.033,-2.08693
202.05,-2.08471
202.067,-2.08188
202.083,-2.07885
202.1,-2.07586
202.117,-2.073
202.133,-2.06999
202.15,-2.06688
202.167,-2.06371
202.183,-2.06046
202.2,-2.05714
202.217,-2.05379
202.233,-2.05036
202.25,-2.0485
202.267,-2.04823
202.283,-2.04787
202.3,-2.04742
202.317,-2.04685
202.333,-2.04616
202.35,-2.04537
202.367,-2.04453
202.383,-2.04363
202.4,-2.04214
202.417,-2.04004
202.433,-2.03788
202.45,-2.03582
202.467,-2.03393
202.483,-2.03217
202.5,-2.03055
202.517,-2.02892
202.533,-2.02716
202.55,-2.02528
202.567,-2.02324
202.583,-2.02108
202.6,-2.01881
202.617,-2.01647
202.633,-2.01406
202.65,-2.01156
202.667,-2.00897
202.683,-2.00629
202.7,-2.00353
202.717,-2.00068
202.733,-1.99775
202.75,-1.99475
202.767,-1.99168
202.783,-1.98853
202.8,-1.98527
202.817,-1.98192
202.833,-1.97852
202.85,-1.97511
202.867,-1.97167
202.883,-1.96823
202.9,-1.96482
202.917,-1.96138
202.933,-1.9579
202.95,-1.95441
202.967,-1.9509
202.983,-1.94774
203,-1.94501
203.017,-1.94235
203.033,-1.9397
203.05,-1.93707
203.067,-1.93443
203.083,-1.93175
203.1,-1.92906
203.117,-1.92642
203.133,-1.92383
203.15,-1.92131
203.167,-1.91887
203.183,-1.91649
203.2,-1.91421
203.217,-1.91202
203.233,-1.9099
203.25,-1.90783
203.267,-1.90582
203.283,-1.90388
203.3,-1.90204
203.317,-1.90032
203.333,-1.89873
203.35,-1.89722
203.367,-1.89579
203.383,-1.89442
203.4,-1.89311
203.417,-1.89186
203.433,-1.89075
203.45,-1.88979
203.467,-1.88896
203.483,-1.88825
203.5,-1.88764
203.517,-1.88713
203.533,-1.88676
203.55,-1.88651
203.567,-1.88633
203.583,-1.88625
203.6,-1.88628
203.617,-1.88645
203.633,-1.88674
203.65,-1.88715
203.667,-1.88768
203.683,-1.88834
203.7,-1.88909
203.717,-1.88994
203.733,-1.8909
203.75,-1.8919
203.767,-1.89299
203.783,-1.89415
203.8,-1.89551
203.817,-1.89713
203.833,-1.89887
203.85,-1.9008
203.867,-1.90299
203.883,-1.90536
203.9,-1.90793
203.917,-1.91069
203.933,-1.91359
203.95,-1.91594
203.967,-1.91765
203.983,-1.91937
204,-1.92113
204.017,-1.92269
204.033,-1.92403
204.05,-1.9253
204.067,-1.92647
204.083,-1.92746
204.1,-1.92824
204.117,-1.9288
204.133,-1.92918
204.15,-1.92939
204.167,-1.92939
204.183,-1.92978
204.2,-1.93067
204.217,-1.93159
204.233,-1.93257
204.25,-1.93372
204.267,-1.93507
204.283,-1.93655
204.3,-1.93777
204.317,-1.93864
204.333,-1.93937
204.35,-1.9398
204.367,-1.93992
204.383,-1.93979
204.4,-1.93937
204.417,-1.93908
204.433,-1.93904
204.45,-1.93904
204.467,-1.9389
204.483,-1.93848
204.5,-1.93789
204.517,-1.93697
204.533,-1.93603
204.55,-1.93513
204.567,-1.93395
204.583,-1.93266
204.6,-1.93135
204.617,-1.9286
204.633,-1.92446
204.65,-1.92033
204.667,-1.91619
204.683,-1.91197
204.7,-1.90768
204.717,-1.90335
204.733,-1.89898
204.75,-1.89452
204.767,-1.88992
204.783,-1.88519
204.8,-1.88035
204.817,-1.87544
204.833,-1.87047
204.85,-1.86542
204.867,-1.86031
204.883,-1.85519
204.9,-1.85006
204.917,-1.84491
204.933,-1.83975
204.95,-1.83458
204.967,-1.82945
204.983,-1.82431
205,-1.81918
205.017,-1.81411
205.033,-1.80912
205.05,-1.80423
205.067,-1.79942
205.083,-1.79469
205.1,-1.79002
205.117,-1.78536
205.133,-1.78071
205.15,-1.7761
205.167,-1.77156
205.183,-1.76714
205.2,-1.76286
205.217,-1.75873
205.233,-1.75476
205.25,-1.75097
205.267,-1.74734
205.283,-1.7439
205.3,-1.74068
205.317,-1.7377
205.333,-1.73497
205.35,-1.73248
205.367,-1.7302
205.383,-1.72811
205.4,-1.72634
205.417,-1.72493
205.433,-1.72372
205.45,-1.72282
205.467,-1.7223
205.483,-1.72213
205.5,-1.7222
205.517,-1.72072
205.533,-1.71796
205.55,-1.7159
205.567,-1.7144
205.583,-1.71341
205.6,-1.71298
205.617,-1.71299
205.633,-1.71342
205.65,-1.71442
205.667,-1.71556
205.683,-1.71686
205.7,-1.71883
205.717,-1.72112
205.733,-1.7237
205.75,-1.72672
205.767,-1.73024
205.783,-1.73427
205.8,-1.73865
205.817,-1.74339
205.833,-1.7486
205.85,-1.75434
205.867,-1.76051
205.883,-1.76708
205.9,-1.77404
205.917,-1.78148
205.933,-1.78938
205.95,-1.7977
205.967,-1.80638
205.983,-1.81548
206,-1.82506
206.017,-1.83503
206.033,-1.84538
206.05,-1.85608
206.067,-1.86726
206.083,-1.87883
206.1,-1.89076
206.117,-1.90314
206.133,-1.91585
206.15,-1.92886
206.167,-1.94225
206.183,-1.95049
206.2,-1.95363
206.217,-1.95708
206.233,-1.96068
206.25,-1.96449
206.267,-1.96527
206.283,-1.96287
206.3,-1.96056
206.317,-1.96018
206.333,-1.96172
206.35,-1.96335
206.367,-1.96509
206.383,-1.96694
206.4,-1.96904
206.417,-1.97145
